"Transaction Type","Timekeeper Nickname 1","Client Nickname 1","Activity Nickname 1","Reference Nickname 1","Extra","Transaction Date","Hold",
"Expense","TomH","Buckland","Power Tools","OOO-Project","Slip: e750","04/04/2013","Yes"
"Expense","CoreyM","Burlington","Cleanup Supplies","UUU-Project","Slip: e751","04/04/2013","No"
"Expense","JamesR","Cambridge","Pavers","","Slip: e752","04/04/2013","No"
"Expense","SamS","Canton","Wood","AAA-Project","Slip: e753","04/05/2013","No"
"Expense","ShawnR","Carlisle","First aid","CARLI-Project01","Slip: e754","04/05/2013","No"
"Expense","TomH","Carver","Plants","CARVE-Project02","Slip: e755","04/05/2013","No"
"Expense","CoreyM","Charlemont","Landscape Supplies","EEE-Project","Slip: e756","04/05/2013","No"
"Expense","JamesR","Charlton","Snacks","III-Project","Slip: e757","04/05/2013","No"
"Expense","SamS","Chatham","Consultants","OOO-Project","Slip: e758","04/05/2013","No"
"Expense","ShawnR","Chelmsford","Safety","UUU-Project","Slip: e759","04/05/2013","No"
"Expense","TomH","Chelsea","Hand Tools","","Slip: e760","04/05/2013","No"
"Expense","CoreyM","Cheshire","Power Tools","AAA-Project","Slip: e761","04/06/2013","No"
"Expense","JamesR","Chester","Cleanup Supplies","CHEST-Project01","Slip: e762","04/06/2013","No"
"Expense","SamS","Chesterfield","Pavers","CHEST-Project02","Slip: e763","04/06/2013","No"
"Expense","ShawnR","Chicopee","Wood","EEE-Project","Slip: e764","04/06/2013","No"
"Expense","TomH","Chilmark","First aid","III-Project","Slip: e765","04/06/2013","No"
"Expense","CoreyM","Clarksburg","Plants","OOO-Project","Slip: e766","04/06/2013","No"
"Expense","JamesR","Clinton","Landscape Supplies","UUU-Project","Slip: e767","04/06/2013","No"
"Expense","SamS","Cohasset","Snacks","","Slip: e768","04/06/2013","No"
"Expense","ShawnR","Colrain","Consultants","AAA-Project","Slip: e769","04/07/2013","No"
"Expense","TomH","Concord","Safety","CONCO-Project01","Slip: e770","04/07/2013","No"
"Expense","CoreyM","Conway","Hand Tools","CONWA-Project02","Slip: e771","04/07/2013","No"
"Expense","JamesR","Cummington","Power Tools","EEE-Project","Slip: e772","04/07/2013","No"
"Expense","SamS","Dalton","Cleanup Supplies","III-Project","Slip: e773","04/07/2013","No"
"Expense","ShawnR","Danvers","Pavers","OOO-Project","Slip: e774","04/07/2013","No"
"Expense","TomH","Dartmouth","Wood","UUU-Project","Slip: e775","04/07/2013","Yes"
"Expense","CoreyM","Dedham","First aid","","Slip: e776","04/07/2013","No"
"Expense","JamesR","Deerfield","Plants","AAA-Project","Slip: e777","04/08/2013","No"
"Expense","SamS","Dennis","Landscape Supplies","DENNI-Project01","Slip: e778","04/08/2013","No"
"Expense","ShawnR","Dighton","Snacks","DIGHT-Project02","Slip: e779","04/08/2013","No"
"Expense","TomH","Douglas","Consultants","EEE-Project","Slip: e780","04/08/2013","No"
"Expense","CoreyM","Dover","Safety","III-Project","Slip: e781","04/08/2013","No"
"Expense","JamesR","Dracut","Hand Tools","OOO-Project","Slip: e782","04/08/2013","No"
"Expense","SamS","Dudley","Power Tools","UUU-Project","Slip: e783","04/08/2013","No"
"Expense","ShawnR","Dunstable","Cleanup Supplies","","Slip: e784","04/08/2013","No"
"Expense","TomH","Duxbury","Pavers","AAA-Project","Slip: e785","04/09/2013","No"
"Expense","CoreyM","East.Bridgewater","Wood","EASTB-Project01","Slip: e786","04/09/2013","No"
"Expense","JamesR","East.Brookfield","First aid","EASTB-Project02","Slip: e787","04/09/2013","No"
"Expense","SamS","East.Longmeadow","Plants","EEE-Project","Slip: e788","04/09/2013","No"
"Expense","ShawnR","Eastham","Landscape Supplies","III-Project","Slip: e789","04/09/2013","No"
"Expense","TomH","Easthampton","Snacks","OOO-Project","Slip: e790","04/09/2013","No"
"Expense","CoreyM","Easton","Consultants","UUU-Project","Slip: e791","04/09/2013","No"
"Expense","JamesR","Edgartown","Safety","","Slip: e792","04/09/2013","No"
"Expense","SamS","Egremont","Hand Tools","AAA-Project","Slip: e793","04/10/2013","No"
"Expense","ShawnR","Erving","Power Tools","EEE-Project","Slip: e794","04/10/2013","No"
"Expense","TomH","Essex","Cleanup Supplies","ESSEX-Project01","Slip: e795","04/10/2013","No"
"Expense","CoreyM","Everett","Pavers","EVERE-Project02","Slip: e796","04/10/2013","No"
"Expense","JamesR","Fairhaven","Wood","III-Project","Slip: e797","04/10/2013","No"
"Expense","SamS","Fall River","First aid","OOO-Project","Slip: e798","04/10/2013","No"
"Expense","ShawnR","Falmouth","Plants","UUU-Project","Slip: e799","04/10/2013","No"
"Expense","TomH","Fitchburg","Landscape Supplies","","Slip: e800","04/10/2013","Yes"
"Expense","CoreyM","Florida","Snacks","AAA-Project","Slip: e801","04/11/2013","No"
"Expense","JamesR","Foxborough","Consultants","EEE-Project","Slip: e802","04/11/2013","No"
"Expense","SamS","Framingham","Safety","FRAMI-Project01","Slip: e803","04/11/2013","No"
"Expense","ShawnR","Franklin","Hand Tools","FRANK-Project02","Slip: e804","04/11/2013","No"
"Expense","TomH","Freetown","Power Tools","III-Project","Slip: e805","04/11/2013","No"
"Expense","CoreyM","Gardner","Cleanup Supplies","OOO-Project","Slip: e806","04/11/2013","No"
"Expense","JamesR","Georgetown","Pavers","UUU-Project","Slip: e807","04/11/2013","No"
"Expense","SamS","Gill","Wood","","Slip: e808","04/11/2013","No"
"Expense","ShawnR","Gloucester","First aid","AAA-Project","Slip: e809","04/12/2013","No"
"Expense","TomH","Goshen","Plants","EEE-Project","Slip: e810","04/12/2013","No"
"Expense","CoreyM","Gosnold","Landscape Supplies","GOSNO-Project01","Slip: e811","04/12/2013","No"
"Expense","JamesR","Grafton","Snacks","GRAFT-Project02","Slip: e812","04/12/2013","No"
"Expense","SamS","Granby","Consultants","III-Project","Slip: e813","04/12/2013","No"
"Expense","ShawnR","Granville","Safety","OOO-Project","Slip: e814","04/12/2013","No"
"Expense","TomH","Great Barrington","Hand Tools","UUU-Project","Slip: e815","04/12/2013","No"
"Expense","CoreyM","Greenfield","Power Tools","","Slip: e816","04/12/2013","No"
"Expense","JamesR","Groton","Cleanup Supplies","AAA-Project","Slip: e817","04/13/2013","No"
"Expense","SamS","Groveland","Pavers","EEE-Project","Slip: e818","04/13/2013","No"
"Expense","ShawnR","Hadley","Wood","HADLE-Project01","Slip: e819","04/13/2013","No"
"Expense","TomH","Halifax","First aid","HALIF-Project02","Slip: e820","04/13/2013","No"
"Expense","CoreyM","Hamilton","Plants","III-Project","Slip: e821","04/13/2013","No"
"Expense","JamesR","Hampden","Landscape Supplies","OOO-Project","Slip: e822","04/13/2013","No"
"Expense","SamS","Hancock","Snacks","UUU-Project","Slip: e823","04/13/2013","No"
"Expense","ShawnR","Hanover","Consultants","","Slip: e824","04/13/2013","No"
"Expense","TomH","Hanson","Safety","AAA-Project","Slip: e825","04/14/2013","Yes"
"Expense","CoreyM","Hardwick","Hand Tools","EEE-Project","Slip: e826","04/14/2013","No"
"Expense","JamesR","Harvard","Power Tools","HARVA-Project01","Slip: e827","04/14/2013","No"
"Expense","SamS","Harwich","Cleanup Supplies","HARWI-Project02","Slip: e828","04/14/2013","No"
"Expense","ShawnR","Hatfield","Pavers","III-Project","Slip: e829","04/14/2013","No"
"Expense","TomH","Haverhill","Wood","OOO-Project","Slip: e830","04/14/2013","No"
"Expense","CoreyM","Hawley","First aid","UUU-Project","Slip: e831","04/14/2013","No"
"Expense","JamesR","Heath","Plants","","Slip: e832","04/14/2013","No"
"Expense","SamS","Hingham","Landscape Supplies","AAA-Project","Slip: e833","04/15/2013","No"
"Expense","ShawnR","Hinsdale","Snacks","EEE-Project","Slip: e834","04/15/2013","No"
"Expense","TomH","Holbrook","Consultants","HOLBR-Project01","Slip: e835","04/15/2013","No"
"Expense","CoreyM","Holden","Safety","HOLDE-Project02","Slip: e836","04/15/2013","No"
"Expense","JamesR","Holland","Hand Tools","III-Project","Slip: e837","04/15/2013","No"
"Expense","SamS","Holliston","Power Tools","OOO-Project","Slip: e838","04/15/2013","No"
"Expense","ShawnR","Holyoke","Cleanup Supplies","UUU-Project","Slip: e839","04/15/2013","No"
"Expense","TomH","Hopedale","Pavers","","Slip: e840","04/15/2013","No"
"Expense","CoreyM","Hopkinton","Wood","AAA-Project","Slip: e841","04/16/2013","No"
"Expense","JamesR","Hubbardston","First aid","EEE-Project","Slip: e842","04/16/2013","No"
"Expense","SamS","Hudson","Plants","HUDSO-Project01","Slip: e843","04/16/2013","No"
"Expense","ShawnR","Hull","Landscape Supplies","HULL-Project02","Slip: e844","04/16/2013","No"
"Expense","TomH","Huntington","Snacks","III-Project","Slip: e845","04/16/2013","No"
"Expense","CoreyM","Ipswich","Consultants","OOO-Project","Slip: e846","04/16/2013","No"
"Expense","JamesR","Kingston","Safety","UUU-Project","Slip: e847","04/16/2013","No"
"Expense","SamS","Lakeville","Hand Tools","","Slip: e848","04/16/2013","No"
"Expense","ShawnR","Lancaster","Power Tools","AAA-Project","Slip: e849","04/17/2013","No"
"Expense","TomH","Lanesborough","Cleanup Supplies","EEE-Project","Slip: e850","04/17/2013","Yes"
"Expense","CoreyM","Lawrence","Pavers","III-Project","Slip: e851","04/17/2013","No"
"Expense","JamesR","Lee","Wood","LEE-Project01","Slip: e852","04/17/2013","No"
"Expense","SamS","Leicester","First aid","LEICE-Project02","Slip: e853","04/17/2013","No"
"Expense","ShawnR","Lenox","Plants","OOO-Project","Slip: e854","04/17/2013","No"
"Expense","TomH","Leominster","Landscape Supplies","UUU-Project","Slip: e855","04/17/2013","No"
"Expense","CoreyM","Leverett","Snacks","","Slip: e856","04/17/2013","No"
"Expense","JamesR","Lexington","Consultants","AAA-Project","Slip: e857","04/18/2013","No"
"Expense","SamS","Leyden","Safety","EEE-Project","Slip: e858","04/18/2013","No"
"Expense","ShawnR","Lincoln","Hand Tools","III-Project","Slip: e859","04/18/2013","No"
"Expense","TomH","Littleton","Power Tools","LITTL-Project01","Slip: e860","04/18/2013","No"
"Expense","CoreyM","Longmeadow","Cleanup Supplies","LONGM-Project02","Slip: e861","04/18/2013","No"
"Expense","JamesR","Lowell","Pavers","OOO-Project","Slip: e862","04/18/2013","No"
"Expense","SamS","Ludlow","Wood","UUU-Project","Slip: e863","04/18/2013","No"
"Expense","ShawnR","Lunenburg","First aid","","Slip: e864","04/18/2013","No"
"Expense","TomH","Lynn","Plants","AAA-Project","Slip: e865","04/19/2013","No"
"Expense","CoreyM","Lynnfield","Landscape Supplies","EEE-Project","Slip: e866","04/19/2013","No"
"Expense","JamesR","Malden","Snacks","III-Project","Slip: e867","04/19/2013","No"
"Expense","SamS","Manchester-by-the-Sea","Consultants","MANCH-Project01","Slip: e868","04/19/2013","No"
"Expense","ShawnR","Mansfield","Safety","MANSF-Project02","Slip: e869","04/19/2013","No"
"Expense","TomH","Marblehead","Hand Tools","OOO-Project","Slip: e870","04/19/2013","No"
"Expense","CoreyM","Marion","Power Tools","UUU-Project","Slip: e871","04/19/2013","No"
"Expense","JamesR","Marlborough","Cleanup Supplies","","Slip: e872","04/19/2013","No"
"Expense","SamS","Marshfield","Pavers","AAA-Project","Slip: e873","04/20/2013","No"
"Expense","ShawnR","Mashpee","Wood","EEE-Project","Slip: e874","04/20/2013","No"
"Expense","TomH","Mattapoisett","First aid","III-Project","Slip: e875","04/20/2013","Yes"
"Expense","CoreyM","Maynard","Plants","MAYNA-Project01","Slip: e876","04/20/2013","No"
"Expense","JamesR","Medfield","Landscape Supplies","MEDFI-Project02","Slip: e877","04/20/2013","No"
"Expense","SamS","Medford","Snacks","OOO-Project","Slip: e878","04/20/2013","No"
"Expense","ShawnR","Medway","Consultants","UUU-Project","Slip: e879","04/20/2013","No"
"Expense","TomH","Melrose","Safety","","Slip: e880","04/20/2013","No"
"Expense","CoreyM","Mendon","Hand Tools","AAA-Project","Slip: e881","04/21/2013","No"
"Expense","JamesR","Merrimac","Power Tools","EEE-Project","Slip: e882","04/21/2013","No"
"Expense","SamS","Methuen","Cleanup Supplies","III-Project","Slip: e883","04/21/2013","No"
"Expense","ShawnR","Middleborough","Pavers","MIDDL-Project01","Slip: e884","04/21/2013","No"
"Expense","TomH","Middlefield","Wood","MIDDL-Project02","Slip: e885","04/21/2013","No"
"Expense","CoreyM","Middleton","First aid","OOO-Project","Slip: e886","04/21/2013","No"
"Expense","JamesR","Milford","Plants","UUU-Project","Slip: e887","04/21/2013","No"
"Expense","SamS","Millbury","Landscape Supplies","","Slip: e888","04/21/2013","No"
"Expense","ShawnR","Millis","Snacks","AAA-Project","Slip: e889","04/22/2013","No"
"Expense","TomH","Millville","Consultants","EEE-Project","Slip: e890","04/22/2013","No"
"Expense","CoreyM","Milton","Safety","III-Project","Slip: e891","04/22/2013","No"
"Expense","JamesR","Monroe","Hand Tools","MONRO-Project01","Slip: e892","04/22/2013","No"
"Expense","SamS","Monson","Power Tools","MONSO-Project02","Slip: e893","04/22/2013","No"
"Expense","ShawnR","Montague","Cleanup Supplies","OOO-Project","Slip: e894","04/22/2013","No"
"Expense","TomH","Monterey","Pavers","UUU-Project","Slip: e895","04/22/2013","No"
"Expense","CoreyM","Montgomery","Wood","","Slip: e896","04/22/2013","No"
"Expense","JamesR","Mount Washington","First aid","AAA-Project","Slip: e897","04/23/2013","No"
"Expense","SamS","Nahant","Plants","EEE-Project","Slip: e898","04/23/2013","No"
"Expense","ShawnR","Nantucket","Landscape Supplies","III-Project","Slip: e899","04/23/2013","No"
"Expense","TomH","Natick","Snacks","NATIC-Project01","Slip: e900","04/23/2013","Yes"
"Expense","CoreyM","Needham","Consultants","NEEDH-Project02","Slip: e901","04/23/2013","No"
"Expense","JamesR","New Ashford","Safety","OOO-Project","Slip: e902","04/23/2013","No"
"Expense","SamS","New Bedford","Hand Tools","UUU-Project","Slip: e903","04/23/2013","No"
"Expense","ShawnR","New Braintree","Power Tools","","Slip: e904","04/23/2013","No"
"Expense","TomH","New Marlborough","Cleanup Supplies","AAA-Project","Slip: e905","04/24/2013","No"
"Expense","CoreyM","New Salem","Pavers","EEE-Project","Slip: e906","04/24/2013","No"
"Expense","JamesR","Newbury","Wood","III-Project","Slip: e907","04/24/2013","No"
"Expense","SamS","Newburyport","First aid","NEWBU-Project01","Slip: e908","04/24/2013","No"
"Expense","ShawnR","Newton","Plants","NEWTO-Project02","Slip: e909","04/24/2013","No"
"Expense","TomH","Norfolk","Landscape Supplies","OOO-Project","Slip: e910","04/24/2013","No"
"Expense","CoreyM","North.Adams","Snacks","UUU-Project","Slip: e911","04/24/2013","No"
"Expense","JamesR","North.Andover","Consultants","","Slip: e912","04/24/2013","No"
"Expense","SamS","North.Attleborough","Safety","AAA-Project","Slip: e913","04/25/2013","No"
"Expense","ShawnR","North.Brookfield","Hand Tools","EEE-Project","Slip: e914","04/25/2013","No"
"Expense","TomH","North.Reading","Power Tools","III-Project","Slip: e915","04/25/2013","No"
"Expense","CoreyM","Northampton","Cleanup Supplies","NORTH-Project01","Slip: e916","04/25/2013","No"
"Expense","JamesR","Northborough","Pavers","NORTH-Project02","Slip: e917","04/25/2013","No"
"Expense","SamS","Northbridge","Wood","OOO-Project","Slip: e918","04/25/2013","No"
"Expense","ShawnR","Northfield","First aid","UUU-Project","Slip: e919","04/25/2013","No"
"Expense","TomH","Norton","Plants","","Slip: e920","04/25/2013","No"
"Expense","CoreyM","Norwell","Landscape Supplies","AAA-Project","Slip: e921","04/26/2013","No"
"Expense","JamesR","Norwood","Snacks","EEE-Project","Slip: e922","04/26/2013","No"
"Expense","SamS","Oak Bluffs","Consultants","III-Project","Slip: e923","04/26/2013","No"
"Expense","ShawnR","Oakham","Safety","OAKHA-Project01","Slip: e924","04/26/2013","No"
"Expense","TomH","Orange","Hand Tools","ORANG-Project01","Slip: e925","04/26/2013","Yes"
"Expense","CoreyM","Orleans","Power Tools","ORLEA-Project02","Slip: e926","04/26/2013","No"
"Expense","JamesR","Otis","Cleanup Supplies","UUU-Project","Slip: e927","04/26/2013","No"
"Expense","SamS","Oxford","Pavers","","Slip: e928","04/26/2013","No"
"Expense","ShawnR","Palmer","Wood","AAA-Project","Slip: e929","04/27/2013","No"
"Expense","TomH","Paxton","First aid","EEE-Project","Slip: e930","04/27/2013","No"
"Expense","CoreyM","Peabody","Plants","III-Project","Slip: e931","04/27/2013","No"
"Expense","JamesR","Pelham","Landscape Supplies","OOO-Project","Slip: e932","04/27/2013","No"
"Expense","SamS","Pembroke","Snacks","PEMBR-Project01","Slip: e933","04/27/2013","No"
"Expense","ShawnR","Pepperell","Consultants","PEPPE-Project02","Slip: e934","04/27/2013","No"
"Expense","TomH","Peru","Safety","UUU-Project","Slip: e935","04/27/2013","No"
"Expense","CoreyM","Petersham","Hand Tools","","Slip: e936","04/27/2013","No"
"Expense","JamesR","Phillipston","Power Tools","AAA-Project","Slip: e937","04/28/2013","No"
"Expense","SamS","Pittsfield","Cleanup Supplies","EEE-Project","Slip: e938","04/28/2013","No"
"Expense","ShawnR","Plainfield","Pavers","III-Project","Slip: e939","04/28/2013","No"
"Expense","TomH","Plainville","Wood","OOO-Project","Slip: e940","04/28/2013","No"
"Expense","CoreyM","Plymouth","First aid","PLYMO-Project01","Slip: e941","04/28/2013","No"
"Expense","JamesR","Plympton","Plants","PLYMP-Project02","Slip: e942","04/28/2013","No"
"Expense","SamS","Princeton","Landscape Supplies","UUU-Project","Slip: e943","04/28/2013","No"
"Expense","ShawnR","Provincetown","Snacks","","Slip: e944","04/28/2013","No"
"Expense","TomH","Quincy","Consultants","AAA-Project","Slip: e945","04/29/2013","No"
"Expense","CoreyM","Randolph","Safety","EEE-Project","Slip: e946","04/29/2013","No"
"Expense","JamesR","Raynham","Hand Tools","III-Project","Slip: e947","04/29/2013","No"
"Expense","SamS","Reading","Power Tools","OOO-Project","Slip: e948","04/29/2013","No"
"Expense","ShawnR","Rehoboth","Cleanup Supplies","REHOB-Project01","Slip: e949","04/29/2013","No"
"Expense","TomH","Revere","Pavers","REVER-Project02","Slip: e950","04/29/2013","Yes"
"Expense","CoreyM","Richmond","Wood","UUU-Project","Slip: e951","04/29/2013","No"
"Expense","JamesR","Rochester","First aid","","Slip: e952","04/29/2013","No"
"Expense","SamS","Rockland","Plants","AAA-Project","Slip: e953","04/30/2013","No"
"Expense","ShawnR","Rockport","Landscape Supplies","EEE-Project","Slip: e954","04/30/2013","No"
"Expense","TomH","Rowe","Snacks","III-Project","Slip: e955","04/30/2013","No"
"Expense","CoreyM","Rowley","Consultants","OOO-Project","Slip: e956","04/30/2013","No"
"Expense","JamesR","Royalston","Safety","ROYAL-Project01","Slip: e957","04/30/2013","No"
"Expense","SamS","Russell","Hand Tools","RUSSE-Project02","Slip: e958","04/30/2013","No"
"Expense","ShawnR","Rutland","Power Tools","UUU-Project","Slip: e959","04/30/2013","No"
"Expense","TomH","Salem","Cleanup Supplies","","Slip: e960","04/30/2013","No"
"Expense","CoreyM","Salisbury","Pavers","AAA-Project","Slip: e961","05/01/2013","No"
"Expense","JamesR","Sandisfield","Wood","EEE-Project","Slip: e962","05/01/2013","No"
"Expense","SamS","Sandwich","First aid","III-Project","Slip: e963","05/01/2013","No"
"Expense","ShawnR","Saugus","Plants","OOO-Project","Slip: e964","05/01/2013","No"
"Expense","TomH","Savoy","Landscape Supplies","SAVOY-Project01","Slip: e965","05/01/2013","No"
"Expense","CoreyM","Scituate","Snacks","SCITU-Project02","Slip: e966","05/01/2013","No"
"Expense","JamesR","Seekonk","Consultants","UUU-Project","Slip: e967","05/01/2013","No"
"Expense","SamS","Sharon","Safety","","Slip: e968","05/01/2013","No"
"Expense","ShawnR","Sheffield","Hand Tools","AAA-Project","Slip: e969","05/02/2013","No"
"Expense","TomH","Shelburne","Power Tools","EEE-Project","Slip: e970","05/02/2013","No"
"Expense","CoreyM","Sherborn","Cleanup Supplies","III-Project","Slip: e971","05/02/2013","No"
"Expense","JamesR","Shirley","Pavers","OOO-Project","Slip: e972","05/02/2013","No"
"Expense","SamS","Shrewsbury","Wood","SHREW-Project01","Slip: e973","05/02/2013","No"
"Expense","ShawnR","Shutesbury","First aid","SHUTE-Project02","Slip: e974","05/02/2013","No"
"Expense","TomH","Somerset","Plants","UUU-Project","Slip: e975","05/02/2013","Yes"
"Expense","CoreyM","Somerville","Landscape Supplies","","Slip: e976","05/02/2013","No"
"Expense","JamesR","South.Hadley","Snacks","AAA-Project","Slip: e977","05/03/2013","No"
"Expense","SamS","Southampton","Consultants","EEE-Project","Slip: e978","05/03/2013","No"
"Expense","ShawnR","Southborough","Safety","III-Project","Slip: e979","05/03/2013","No"
"Expense","TomH","Southbridge","Hand Tools","OOO-Project","Slip: e980","05/03/2013","No"
"Expense","CoreyM","Southwick","Power Tools","SOUTH-Project01","Slip: e981","05/03/2013","No"
"Expense","JamesR","Spencer","Cleanup Supplies","SPENC-Project02","Slip: e982","05/03/2013","No"
"Expense","SamS","Springfield","Pavers","UUU-Project","Slip: e983","05/03/2013","No"
"Expense","ShawnR","Sterling","Wood","","Slip: e984","05/03/2013","No"
"Expense","TomH","Stockbridge","First aid","AAA-Project","Slip: e985","05/04/2013","No"
"Expense","CoreyM","Stoneham","Plants","EEE-Project","Slip: e986","05/04/2013","No"
"Expense","JamesR","Stoughton","Landscape Supplies","III-Project","Slip: e987","05/04/2013","No"
"Expense","SamS","Stow","Snacks","OOO-Project","Slip: e988","05/04/2013","No"
"Expense","ShawnR","Sturbridge","Consultants","STURB-Project01","Slip: e989","05/04/2013","No"
"Expense","TomH","Sudbury","Safety","SUDBU-Project02","Slip: e990","05/04/2013","No"
"Expense","CoreyM","Sunderland","Hand Tools","UUU-Project","Slip: e991","05/04/2013","No"
"Expense","JamesR","Sutton","Power Tools","","Slip: e992","05/04/2013","No"
"Expense","SamS","Swampscott","Cleanup Supplies","AAA-Project","Slip: e993","05/05/2013","No"
"Expense","ShawnR","Swansea","Pavers","EEE-Project","Slip: e994","05/05/2013","No"
"Expense","TomH","Taunton","Wood","III-Project","Slip: e995","05/05/2013","No"
"Expense","CoreyM","Templeton","First aid","OOO-Project","Slip: e996","05/05/2013","No"
"Expense","JamesR","Tewksbury","Plants","TEWKS-Project01","Slip: e997","05/05/2013","No"
"Expense","SamS","Tisbury","Landscape Supplies","TISBU-Project02","Slip: e998","05/05/2013","No"
"Expense","ShawnR","Tolland","Snacks","UUU-Project","Slip: e999","05/05/2013","No"
"Expense","TomH","Topsfield","Consultants","","Slip: e1000","05/05/2013","Yes"
"Expense","CoreyM","Townsend","Safety","AAA-Project","Slip: e1001","05/06/2013","No"
"Expense","JamesR","Truro","Hand Tools","EEE-Project","Slip: e1002","05/06/2013","No"
"Expense","SamS","Tyngsborough","Power Tools","III-Project","Slip: e1003","05/06/2013","No"
"Expense","ShawnR","Tyringham","Cleanup Supplies","OOO-Project","Slip: e1004","05/06/2013","No"
"Expense","TomH","Upton","Pavers","UPTON-Project01","Slip: e1005","05/06/2013","No"
"Expense","CoreyM","Uxbridge","Wood","UXBRI-Project01","Slip: e1006","05/06/2013","No"
"Expense","JamesR","Wakefield","First aid","WAKEF-Project02","Slip: e1007","05/06/2013","No"
"Expense","SamS","Wales","Plants","","Slip: e1008","05/06/2013","No"
"Expense","ShawnR","Walpole","Landscape Supplies","AAA-Project","Slip: e1009","05/07/2013","No"
"Expense","TomH","Waltham","Snacks","EEE-Project","Slip: e1010","05/07/2013","No"
"Expense","CoreyM","Ware","Consultants","III-Project","Slip: e1011","05/07/2013","No"
