"Bernardston","Bernardston","Bernardston","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Beverly","Beverly","Beverly","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Blackstone","Blackstone","Blackstone","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Blandford","Blandford","Blandford","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Boston","Boston","Boston","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Bourne","Bourne","Bourne","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Boxborough","Boxborough","Boxborough","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Boxford","Boxford","Boxford","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Boylston","Boylston","Boylston","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Braintree","Braintree","Braintree","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Brewster","Brewster","Brewster","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Brimfield","Brimfield","Brimfield","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1103.18","0.00","1103.18","0.00","0.00","0.00","1103.18","0.00","1103.18"
"Brockton","Brockton","Brockton","0:00:00","0:00:00","7:12:00","0:00:00","0:00:00","7:12:00","0.00","0.00","770.76","0.00","0.00","770.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","770.76","0.00","0.00","770.76"
"Brookfield","Brookfield","Brookfield","0:00:00","9:12:00","0:00:00","0:00:00","0:00:00","9:12:00","0.00","1003.35","0.00","0.00","0.00","1003.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1003.35","0.00","0.00","0.00","1003.35"
"Brookline","Brookline","Brookline","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","2464.88","0.00","0.00","0.00","0.00","2464.88","2464.88","0.00","0.00","0.00","0.00","2464.88"
"Buckland","Buckland","Buckland","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","450.71","0.00","0.00","0.00","0.00","450.71","450.71","0.00","0.00","0.00","0.00","450.71"
"Burlington","Burlington","Burlington","6:12:00","0:00:00","0:00:00","0:00:00","0:00:00","6:12:00","657.76","0.00","0.00","0.00","0.00","657.76","0.00","0.00","0.00","0.00","0.00","0.00","657.76","0.00","0.00","0.00","0.00","657.76"
"Cambridge","Cambridge","Cambridge","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Canton","Canton","Canton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Carlisle","Carlisle","Carlisle","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Carver","Carver","Carver","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Charlton","Charlton","Charlton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chatham","Chatham","Chatham","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chelsea","Chelsea","Chelsea","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Cheshire","Cheshire","Cheshire","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chester","Chester","Chester","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chesterfield","Chesterfield","Chesterfield","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chicopee","Chicopee","Chicopee","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Chilmark","Chilmark","Chilmark","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Clarksburg","Clarksburg","Clarksburg","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Cohasset","Cohasset","Cohasset","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Colrain","Colrain","Colrain","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Conway","Conway","Conway","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1774.57","1774.57","0.00","0.00","0.00","0.00","1774.57","1774.57"
"Cummington","Cummington","Cummington","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dalton","Dalton","Dalton","0:00:00","1:12:00","0:00:00","0:00:00","0:00:00","1:12:00","0.00","121.33","0.00","0.00","0.00","121.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","121.33","0.00","0.00","0.00","121.33"
"Danvers","Danvers","Danvers","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dartmouth","Dartmouth","Dartmouth","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","1103.18","0.00","0.00","0.00","0.00","1103.18","1103.18","0.00","0.00","0.00","0.00","1103.18"
"Dedham","Dedham","Dedham","7:12:00","0:00:00","0:00:00","0:00:00","0:00:00","7:12:00","728.21","0.00","0.00","0.00","0.00","728.21","0.00","0.00","0.00","0.00","0.00","0.00","728.21","0.00","0.00","0.00","0.00","728.21"
"Deerfield","Deerfield","Deerfield","9:12:00","0:00:00","0:00:00","0:00:00","0:00:00","9:12:00","930.58","0.00","0.00","0.00","0.00","930.58","0.00","0.00","0.00","0.00","0.00","0.00","930.58","0.00","0.00","0.00","0.00","930.58"
"Dighton","Dighton","Dighton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Douglas","Douglas","Douglas","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dracut","Dracut","Dracut","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dudley","Dudley","Dudley","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Dunstable","Dunstable","Dunstable","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Duxbury","Duxbury","Duxbury","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"East.Bridgewater","East.Bridgewater","East.Bridgewater","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"East.Brookfield","East.Brookfield","East.Brookfield","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"East.Longmeadow","East.Longmeadow","East.Longmeadow","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easthampton","Easthampton","Easthampton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Easton","Easton","Easton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Egremont","Egremont","Egremont","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Erving","Erving","Erving","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Essex","Essex","Essex","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Everett","Everett","Everett","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2464.88","2464.88","0.00","0.00","0.00","0.00","2464.88","2464.88"
"Fairhaven","Fairhaven","Fairhaven","0:00:00","0:00:00","2:12:00","0:00:00","0:00:00","2:12:00","0.00","0.00","735.13","0.00","0.00","735.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","735.13","0.00","0.00","735.13"
"Fall River","Fall River","Fall River","0:00:00","6:12:00","0:00:00","0:00:00","0:00:00","6:12:00","0.00","2077.99","0.00","0.00","0.00","2077.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2077.99","0.00","0.00","0.00","2077.99"
"Falmouth","Falmouth","Falmouth","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Fitchburg","Fitchburg","Fitchburg","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","1774.57","0.00","0.00","0.00","0.00","1774.57","1774.57","0.00","0.00","0.00","0.00","1774.57"
"Florida","Florida","Florida","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Foxborough","Foxborough","Foxborough","1:12:00","0:00:00","0:00:00","0:00:00","0:00:00","1:12:00","289.44","0.00","0.00","0.00","0.00","289.44","0.00","0.00","0.00","0.00","0.00","0.00","289.44","0.00","0.00","0.00","0.00","289.44"
"Franklin","Franklin","Franklin","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Freetown","Freetown","Freetown","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gardner","Gardner","Gardner","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Georgetown","Georgetown","Georgetown","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gill","Gill","Gill","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Gloucester","Gloucester","Gloucester","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Goshen","Goshen","Goshen","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Grafton","Grafton","Grafton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Granby","Granby","Granby","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Great Barrington","Great Barrington","Great Barrington","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Greenfield","Greenfield","Greenfield","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groton","Groton","Groton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groveland","Groveland","Groveland","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hadley","Hadley","Hadley","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Halifax","Halifax","Halifax","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hamilton","Hamilton","Hamilton","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hampden","Hampden","Hampden","0:00:00","0:00:00","4:12:00","0:00:00","0:00:00","4:12:00","0.00","0.00","437.64","0.00","0.00","437.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","437.64","0.00","0.00","437.64"
"Hancock","Hancock","Hancock","0:00:00","7:12:00","0:00:00","0:00:00","0:00:00","7:12:00","0.00","727.27","0.00","0.00","0.00","727.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","727.27","0.00","0.00","0.00","727.27"
"Hanover","Hanover","Hanover","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","2002.57","0.00","0.00","0.00","0.00","2002.57","2002.57","0.00","0.00","0.00","0.00","2002.57"
"Hanson","Hanson","Hanson","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","2464.88","0.00","0.00","0.00","0.00","2464.88","2464.88","0.00","0.00","0.00","0.00","2464.88"
"Hardwick","Hardwick","Hardwick","2:12:00","0:00:00","0:00:00","0:00:00","0:00:00","2:12:00","222.29","0.00","0.00","0.00","0.00","222.29","0.00","0.00","0.00","0.00","0.00","0.00","222.29","0.00","0.00","0.00","0.00","222.29"
"Harvard","Harvard","Harvard","6:12:00","0:00:00","0:00:00","0:00:00","0:00:00","6:12:00","626.51","0.00","0.00","0.00","0.00","626.51","0.00","0.00","0.00","0.00","0.00","0.00","626.51","0.00","0.00","0.00","0.00","626.51"
"Harwich","Harwich","Harwich","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hatfield","Hatfield","Hatfield","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Haverhill","Haverhill","Haverhill","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
