"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Arlington","0.00","1189.38","1189.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1189.38","1189.38","7930.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","757.11","0.00","6766.00","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","0.00","131.19","131.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","131.19","131.19","8555.64","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","2859.15","0.00","8424.45","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","0.00","235.97","235.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","235.97","235.97","8762.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2015.34","0.00","8527.02","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","0.00","232.57","232.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","346.58","232.57","7742.04","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","114.01","14","01/28/2013","183","Check","0.000000","0:00:00","6281.65","1227.82","0.00","7509.47","(114.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","0.00","652.22","652.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","652.22","652.22","6860.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1553.09","0.00","6208.15","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","0.00","446.23","446.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","446.23","446.23","7325.60","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1994.27","0.00","6879.37","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","0.00","(1.01)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(1.01)","6607.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","815.65","0.00","6634.00","(1.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(1.01)","0","1"
"Auburn","0.00","772.62","772.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","772.62","772.62","6247.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","586.12","0.00","5474.51","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","0.00","769.52","769.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","888.53","769.52","4406.81","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","119.01","19","01/28/2013","184","Check","0.000000","0:00:00","1867.46","1769.83","0.00","3637.29","(119.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","0.00","968.28","968.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","968.28","968.28","5031.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1979.24","0.00","4063.59","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8803.48","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","4417.85","0.00","8803.48","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","0.00","46.82","46.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","46.82","46.82","6085.81","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","30.10","0.00","6038.99","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","0.00","62.44","62.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62.44","62.44","6986.77","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1384.04","0.00","6949.34","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","0.00","260.47","260.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","384.48","260.47","10022.72","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","124.01","24","01/28/2013","185","Check","0.000000","0:00:00","6511.68","3250.57","0.00","9762.25","(124.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6358.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","76.68","0.00","6358.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","0.00","1521.10","1521.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1522.11","1521.10","9711.39","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","3535.23","0.00","8190.29","(1.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","0.00","1319.44","1319.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1319.44","1319.44","12047.77","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","5843.23","0.00","10728.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8577.49","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","2759.14","0.00","8577.49","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","0.00","815.15","815.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","944.16","815.15","6386.66","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","129.01","29","01/28/2013","186","Check","0.000000","0:00:00","4888.39","708.13","0.00","5596.52","(129.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","0.00","725.73","725.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","725.73","725.73","4062.36","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1469.17","0.00","3336.63","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","0.00","1337.81","1337.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1337.81","1337.81","7583.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","4161.08","0.00","6245.43","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7035.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","2649.50","0.00","7035.13","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","0.00","1478.80","1478.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1480.81","1478.80","8439.64","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","951.95","0.00","6960.84","(2.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","0.00","(126.35)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.66","(126.35)","5643.80","0","34.99","Finance charge for: Blandford: Month: 1","Next Bill","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","134.01","34","01/28/2013","187","Check","0.000000","0:00:00","5565.30","169.86","34.99","5770.15","(134.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(126.35)","0","1"
"Bolton","0.00","386.01","386.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","387.02","386.01","10144.72","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","3272.04","0.00","9783.72","(1.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","0.00","862.48","862.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","862.48","862.48","10216.73","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","3072.60","0.00","9354.25","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bourne","0.00","1974.18","1974.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1974.18","1974.18","11214.43","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","4585.19","0.00","9240.25","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxborough","0.00","721.51","721.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","721.51","721.51","8801.86","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","3195.25","0.00","8080.35","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxford","0.00","(139.01)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(139.01)","7388.11","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","139.01","39","01/28/2013","188","Check","0.000000","0:00:00","5818.35","1708.77","0.00","7527.12","(139.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(139.01)","0","1"
"Boylston","0.00","959.96","959.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","959.96","959.96","6568.32","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","719.97","0.00","5608.36","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Braintree","0.00","921.11","921.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","921.11","921.11","4591.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1827.65","0.00","3695.11","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","0.00","1043.10","1043.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1043.10","1043.10","5186.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2059.16","0.00","4143.51","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5883.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1497.61","0.00","5883.24","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","0.00","1148.38","1148.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1293.40","1148.38","7958.79","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","144.01","44","01/28/2013","189","Check","0.000000","0:00:00","6008.89","801.52","0.00","6810.41","(145.02)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","0.00","126.11","126.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126.11","126.11","8707.96","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","3016.55","0.00","8581.85","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","0.00","233.51","233.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","233.51","233.51","8836.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2091.14","0.00","8602.82","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","0.00","343.01","343.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","343.01","343.01","7876.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1277.11","0.00","7558.76","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","0.00","684.01","684.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","684.01","684.01","6975.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1636.92","0.00","6291.98","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","0.00","305.66","305.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","454.67","305.66","7294.97","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","149.01","49","01/28/2013","190","Check","0.000000","0:00:00","4885.10","2104.21","0.00","6989.31","(149.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6632.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","814.49","0.00","6632.84","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","0.00","802.04","802.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","802.04","802.04","6267.20","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","576.77","0.00","5465.16","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","0.00","922.04","922.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","922.04","922.04","4619.05","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1829.55","0.00","3697.01","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","0.00","1040.14","1040.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1044.16","1040.14","5160.79","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2061.31","0.00","4145.66","(4.02)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","0.00","(154.01)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(154.01)","5730.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","154.01","54","01/28/2013","191","Check","0.000000","0:00:00","4385.63","1499.14","0.00","5884.77","(154.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(154.01)","0","1"
"Charlton","0.00","1294.68","1294.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1294.68","1294.68","8105.91","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","802.34","0.00","6811.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","0.00","126.25","126.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","126.25","126.25","8711.14","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","3019.59","0.00","8584.89","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","0.00","233.76","233.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","233.76","233.76","8838.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","2093.26","0.00","8604.94","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","0.00","343.39","343.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","343.39","343.39","7903.47","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1278.43","0.00","7560.08","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cheshire","0.00","525.71","525.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","684.72","525.71","6794.32","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","159.01","59","01/28/2013","192","Check","0.000000","0:00:00","4655.06","1638.56","0.00","6293.62","(159.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chester","0.00","455.15","455.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","455.15","455.15","7446.58","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","2106.33","0.00","6991.43","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chesterfield","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6635.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","817.10","0.00","6635.45","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chicopee","0.00","785.38","785.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","786.39","785.38","6253.57","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","579.80","0.00","5468.19","(1.01)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chilmark","0.00","878.64","878.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","878.64","878.64","4545.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","01/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1799.11","0.00","3666.57","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
