"10038","INV","B","North.Adams","769.82","01/27/2013","G:12545","","","Invoice No. 12545","","","","","",""
"10039","INV","B","North.Brookfield","479.63","01/27/2013","G:12548","","","Invoice No. 12548","","","","","",""
"10040","INV","B","North.Andover","248.48","01/27/2013","G:12546","","","Invoice No. 12546","","","","","",""
"10041","INV","B","North.Reading","1303.34","01/27/2013","G:12549","","","Invoice No. 12549","","","","","",""
"10042","INV","B","North.Attleborough","780.46","01/27/2013","G:12547","","","Invoice No. 12547","","","","","",""
"10043","INV","B","Clarksburg","995.46","01/27/2013","G:12406","","","Invoice No. 12406","","","","","",""
"10044","INV","B","Florida","794.28","01/27/2013","G:12440","","","Invoice No. 12440","","","","","",""
"10045","INV","B","Mount Washington","862.61","01/27/2013","G:12532","","","Invoice No. 12532","","","","","",""
"10046","INV","B","Egremont","249.96","01/27/2013","G:12432","","","Invoice No. 12432","","","","","",""
"10047","INV","B","Greenfield","684.39","01/27/2013","G:12454","","","Invoice No. 12454","","","","","",""
"10048","INV","B","Ashfield","346.58","01/27/2013","G:12358","","","Invoice No. 12358","","","","","",""
"10049","INV","B","Athol","446.23","01/27/2013","G:12360","","","Invoice No. 12360","","","","","",""
"10050","INV","B","Bernardston","725.73","01/27/2013","G:12373","","","Invoice No. 12373","","","","","",""
"10051","INV","B","Leyden","197.13","01/27/2013","G:12494","","","Invoice No. 12494","","","","","",""
"10052","INV","B","Buckland","684.01","01/27/2013","G:12391","","","Invoice No. 12391","","","","","",""
"10053","INV","B","Hawley","887.68","01/27/2013","G:12468","","","Invoice No. 12468","","","","","",""
"10054","INV","B","Colrain","131.12","01/27/2013","G:12409","","","Invoice No. 12409","","","","","",""
"10055","INV","B","Conway","346.41","01/27/2013","G:12411","","","Invoice No. 12411","","","","","",""
"10056","INV","B","Erving","600.43","01/27/2013","G:12433","","","Invoice No. 12433","","","","","",""
"10057","INV","B","Heath","967.32","01/27/2013","G:12469","","","Invoice No. 12469","","","","","",""
"10058","INV","B","Monroe","336.46","01/27/2013","G:12527","","","Invoice No. 12527","","","","","",""
"10059","INV","B","Montague","459.16","01/27/2013","G:12529","","","Invoice No. 12529","","","","","",""
"10060","INV","B","Gill","801.66","01/27/2013","G:12446","","","Invoice No. 12446","","","","","",""
"10061","INV","B","Ashburnham","131.19","01/27/2013","G:12356","","","Invoice No. 12356","","","","","",""
"10062","INV","B","Ashby","235.97","01/27/2013","G:12357","","","Invoice No. 12357","","","","","",""
"10063","INV","B","Ayer","968.28","01/27/2013","G:12364","","","Invoice No. 12364","","","","","",""
"10064","INV","B","Gardner","454.45","01/27/2013","G:12444","","","Invoice No. 12444","","","","","",""
"10065","INV","B","Groton","454.93","01/27/2013","G:12455","","","Invoice No. 12455","","","","","",""
"10066","INV","B","Hubbardston","863.03","01/27/2013","G:12479","","","Invoice No. 12479","","","","","",""
"10067","INV","B","Littleton","762.03","01/27/2013","G:12496","","","Invoice No. 12496","","","","","",""
"10068","INV","B","Lunenburg","921.19","01/27/2013","G:12500","","","Invoice No. 12500","","","","","",""
"10069","INV","B","Auburn","772.62","01/27/2013","G:12362","","","Invoice No. 12362","","","","","",""
"10070","INV","B","Berlin","944.16","01/27/2013","G:12372","","","Invoice No. 12372","","","","","",""
"10071","INV","B","Blackstone","1480.81","01/27/2013","G:12376","","","Invoice No. 12376","","","","","",""
"10072","INV","B","Boylston","959.96","01/27/2013","G:12383","","","Invoice No. 12383","","","","","",""
"10073","INV","B","Brookfield","233.51","01/27/2013","G:12389","","","Invoice No. 12389","","","","","",""
"10074","INV","B","Charlton","1294.68","01/27/2013","G:12397","","","Invoice No. 12397","","","","","",""
"10075","INV","B","Douglas","128.77","01/27/2013","G:12419","","","Invoice No. 12419","","","","","",""
"10076","INV","B","Grafton","1294.09","01/27/2013","G:12450","","","Invoice No. 12450","","","","","",""
"10077","INV","B","Holden","238.27","01/27/2013","G:12473","","","Invoice No. 12473","","","","","",""
"10078","INV","B","Holland","336.63","01/27/2013","G:12474","","","Invoice No. 12474","","","","","",""
"10079","INV","B","Lancaster","883.82","01/27/2013","G:12486","","","Invoice No. 12486","","","","","",""
"10080","INV","B","Leicester","1177.80","01/27/2013","G:12489","","","Invoice No. 12489","","","","","",""
"10081","INV","B","Millville","128.65","01/27/2013","G:12525","","","Invoice No. 12525","","","","","",""
"10082","INV","B","New Braintree","909.29","01/27/2013","G:12538","","","Invoice No. 12538","","","","","",""
"10083","INV","B","Northbridge","1071.98","01/27/2013","G:12552","","","Invoice No. 12552","","","","","",""
"10084","INV","B","Dudley","1005.95","01/27/2013","G:12422","","","Invoice No. 12422","","","","","",""
"10085","INV","B","Framingham","233.40","01/27/2013","G:12441","","","Invoice No. 12441","","","","","",""
"10086","INV","B","Boxborough","721.51","01/27/2013","G:12381","","","Invoice No. 12381","","","","","",""
"10087","INV","B","Acton","240.28","01/27/2013","G:12346","","","Invoice No. 12346","","","","","",""
"10088","INV","B","Ashland","652.22","01/27/2013","G:12359","","","Invoice No. 12359","","","","","",""
"10089","INV","B","Bedford","384.48","01/27/2013","G:12368","","","Invoice No. 12368","","","","","",""
"10090","INV","B","Bolton","387.02","01/27/2013","G:12378","","","Invoice No. 12378","","","","","",""
"10091","INV","B","Carlisle","922.04","01/27/2013","G:12394","","","Invoice No. 12394","","","","","",""
"10092","INV","B","Concord","235.85","01/27/2013","G:12410","","","Invoice No. 12410","","","","","",""
"10093","INV","B","Holliston","658.73","01/27/2013","G:12475","","","Invoice No. 12475","","","","","",""
"10094","INV","B","Hopkinton","780.18","01/27/2013","G:12478","","","Invoice No. 12478","","","","","",""
"10095","INV","B","Hudson","1674.49","01/27/2013","G:12480","","","Invoice No. 12480","","","","","",""
"10096","INV","B","Marlborough","454.71","01/27/2013","G:12508","","","Invoice No. 12508","","","","","",""
"10097","INV","B","Maynard","1044.25","01/27/2013","G:12512","","","Invoice No. 12512","","","","","",""
"10098","INV","B","Mendon","343.42","01/27/2013","G:12516","","","Invoice No. 12516","","","","","",""
"10099","INV","B","Milford","966.85","01/27/2013","G:12522","","","Invoice No. 12522","","","","","",""
"10100","INV","B","Natick","1201.84","01/27/2013","G:12535","","","Invoice No. 12535","","","","","",""
"10101","INV","B","Lincoln","609.59","01/27/2013","G:12495","","","Invoice No. 12495","","","","","",""
"10102","INV","B","Burlington","454.67","01/27/2013","G:12392","","","Invoice No. 12392","","","","","",""
"10103","INV","B","Andover","1436.69","01/27/2013","G:12353","","","Invoice No. 12353","","","","","",""
"10104","INV","B","Chelmsford","233.76","01/27/2013","G:12399","","","Invoice No. 12399","","","","","",""
"10105","INV","B","Dracut","336.79","01/27/2013","G:12421","","","Invoice No. 12421","","","","","",""
"10106","INV","B","Dunstable","843.11","01/27/2013","G:12423","","","Invoice No. 12423","","","","","",""
"10107","INV","B","Haverhill","771.87","01/27/2013","G:12467","","","Invoice No. 12467","","","","","",""
"10108","INV","B","Methuen","445.58","01/27/2013","G:12518","","","Invoice No. 12518","","","","","",""
"10109","INV","B","Merrimac","684.78","01/27/2013","G:12517","","","Invoice No. 12517","","","","","",""
"10110","INV","B","Lynn","1043.20","01/27/2013","G:12501","","","Invoice No. 12501","","","","","",""
"10111","INV","B","Saugus","411.63","01/27/2013","G:12554","","","Invoice No. 12554","","","","","",""
"10112","INV","B","Nahant","977.46","01/27/2013","G:12533","","","Invoice No. 12533","","","","","",""
"10113","INV","B","Amesbury","299.41","01/27/2013","G:12351","","","Invoice No. 12351","","","","","",""
"10114","INV","B","Essex","952.80","01/27/2013","G:12434","","","Invoice No. 12434","","","","","",""
"10115","INV","B","Gloucester","921.62","01/27/2013","G:12447","","","Invoice No. 12447","","","","","",""
"10116","INV","B","Hamilton","1044.73","01/27/2013","G:12459","","","Invoice No. 12459","","","","","",""
"10117","INV","B","Ipswich","275.86","01/27/2013","G:12483","","","Invoice No. 12483","","","","","",""
"10118","INV","B","Manchester-by-the-Sea","126.12","01/27/2013","G:12504","","","Invoice No. 12504","","","","","",""
"10119","INV","B","Marblehead","343.05","01/27/2013","G:12506","","","Invoice No. 12506","","","","","",""
"10120","INV","B","Middleton","887.26","01/27/2013","G:12521","","","Invoice No. 12521","","","","","",""
"10121","INV","B","Newburyport","1927.84","01/27/2013","G:12542","","","Invoice No. 12542","","","","","",""
"10122","INV","B","Newbury","1700.15","01/27/2013","G:12541","","","Invoice No. 12541","","","","","",""
"10123","INV","B","Peabody","308.72","01/27/2013","G:12553","","","Invoice No. 12553","","","","","",""
"10124","INV","B","Bellingham","1522.11","01/27/2013","G:12369","","","Invoice No. 12369","","","","","",""
"10125","INV","B","Canton","802.04","01/27/2013","G:12393","","","Invoice No. 12393","","","","","",""
"10126","INV","B","Cohasset","1188.79","01/27/2013","G:12408","","","Invoice No. 12408","","","","","",""
"10127","INV","B","Dedham","888.11","01/27/2013","G:12416","","","Invoice No. 12416","","","","","",""
"10128","INV","B","Dover","238.39","01/27/2013","G:12420","","","Invoice No. 12420","","","","","",""
"10129","INV","B","Franklin","342.85","01/27/2013","G:12442","","","Invoice No. 12442","","","","","",""
"10130","INV","B","Mansfield","233.53","01/27/2013","G:12505","","","Invoice No. 12505","","","","","",""
"10131","INV","B","Medway","126.26","01/27/2013","G:12514","","","Invoice No. 12514","","","","","",""
"10132","INV","B","Millis","1223.85","01/27/2013","G:12524","","","Invoice No. 12524","","","","","",""
"10133","INV","B","Boston","862.48","01/27/2013","G:12379","","","Invoice No. 12379","","","","","",""
"10134","INV","B","Malden","1293.51","01/27/2013","G:12503","","","Invoice No. 12503","","","","","",""
"10135","INV","B","Chelsea","343.39","01/27/2013","G:12400","","","Invoice No. 12400","","","","","",""
"10136","INV","B","Medford","1294.79","01/27/2013","G:12513","","","Invoice No. 12513","","","","","",""
"10137","INV","B","Melrose","233.79","01/27/2013","G:12515","","","Invoice No. 12515","","","","","",""
"10138","INV","B","Braintree","921.11","01/27/2013","G:12384","","","Invoice No. 12384","","","","","",""
"10139","INV","B","Milton","238.16","01/27/2013","G:12526","","","Invoice No. 12526","","","","","",""
"10140","INV","B","Brockton","126.11","01/27/2013","G:12388","","","Invoice No. 12388","","","","","",""
"10141","INV","B","Avon","888.53","01/27/2013","G:12363","","","Invoice No. 12363","","","","","",""
"10142","INV","B","Carver","1044.16","01/27/2013","G:12395","","","Invoice No. 12395","","","","","",""
"10143","INV","B","Easton","349.55","01/27/2013","G:12430","","","Invoice No. 12430","","","","","",""
"10144","INV","B","Halifax","922.56","01/27/2013","G:12458","","","Invoice No. 12458","","","","","",""
"10145","INV","B","Hanover","131.06","01/27/2013","G:12462","","","Invoice No. 12462","","","","","",""
"10146","INV","B","Hanson","235.74","01/27/2013","G:12463","","","Invoice No. 12463","","","","","",""
"10147","INV","B","Holbrook","128.71","01/27/2013","G:12472","","","Invoice No. 12472","","","","","",""
"10148","INV","B","Lakeville","952.01","01/27/2013","G:12485","","","Invoice No. 12485","","","","","",""
"10149","INV","B","Abington","127.31","01/27/2013","G:12345","","","Invoice No. 12345","","","","","",""
"10150","INV","B","Kingston","663.63","01/27/2013","G:12484","","","Invoice No. 12484","","","","","",""
"10151","INV","B","Lexington","369.60","01/27/2013","G:12493","","","Invoice No. 12493","","","","","",""
"10152","INV","B","Brookline","343.01","01/27/2013","G:12390","","","Invoice No. 12390","","","","","",""
"10153","INV","B","Newton","2861.50","01/27/2013","G:12543","","","Invoice No. 12543","","","","","",""
"10154","INV","B","Arlington","1189.38","01/27/2013","G:12355","","","Invoice No. 12355","","","","","",""
"10155","INV","B","Belmont","1319.44","01/27/2013","G:12370","","","Invoice No. 12370","","","","","",""
"10156","INV","B","Needham","130.03","01/27/2013","G:12536","","","Invoice No. 12536","","","","","",""
"10157","INV","B","Bourne","1974.18","01/27/2013","G:12380","","","Invoice No. 12380","","","","","",""
"10158","INV","B","Chilmark","878.64","01/27/2013","G:12405","","","Invoice No. 12405","","","","","",""
"10159","INV","B","Edgartown","707.22","01/27/2013","G:12431","","","Invoice No. 12431","","","","","",""
"10160","INV","B","Falmouth","2967.70","01/27/2013","G:12438","","","Invoice No. 12438","","","","","",""
"10161","INV","B","Brewster","1043.10","01/27/2013","G:12385","","","Invoice No. 12385","","","","","",""
"10162","INV","B","Chatham","126.25","01/27/2013","G:12398","","","Invoice No. 12398","","","","","",""
"10163","INV","B","Harwich","445.80","01/27/2013","G:12465","","","Invoice No. 12465","","","","","",""
"10164","INV","B","Mashpee","802.11","01/27/2013","G:12510","","","Invoice No. 12510","","","","","",""
"10165","INV","B","Freetown","683.69","01/27/2013","G:12443","","","Invoice No. 12443","","","","","",""
"10166","INV","B","Dartmouth","772.24","01/27/2013","G:12415","","","Invoice No. 12415","","","","","",""
"10167","INV","B","Dighton","1225.02","01/27/2013","G:12418","","","Invoice No. 12418","","","","","",""
"10168","INV","B","Fairhaven","2502.12","01/27/2013","G:12436","","","Invoice No. 12436","","","","","",""
"10169","INV","B","Fall River","2858.24","01/27/2013","G:12437","","","Invoice No. 12437","","","","","",""
"10170","INV","B","Marion","684.07","01/27/2013","G:12507","","","Invoice No. 12507","","","","","",""
"10171","INV","B","Mattapoisett","922.14","01/27/2013","G:12511","","","Invoice No. 12511","","","","","",""
"10172","INV","B","New Bedford","1128.22","01/27/2013","G:12537","","","Invoice No. 12537","","","","","",""
"10173","INV","B","Acushnet","342.89","01/27/2013","G:12347","","","Invoice No. 12347","","","","","",""
"10174","WOFF","B","Blackstone","(2.01)","01/28/2013","G:12587","","","Blackstone - 1 - 1/28/2013","","","","","","","Applies to Invoice: G:12376","1.93","0.00","0.00","0.08","0.00","2.01","0.00","0.00"
"10175","WOFF","B","Carver","(3.01)","01/28/2013","G:12607","","","Carver - 2 - 1/28/2013","","","","","","","Applies to Invoice: G:12395","2.89","0.00","0.00","0.12","0.00","3.01","0.00","0.00"
"10176","DISC","B","Natick","(49.01)","01/28/2013","G:12732","","","Discount: Natick - 1/28/2013","","","","","","","Applies to Invoice: G:12535","47.13","0.00","0.00","1.88","0.00","49.01","0.00","0.00"
"10177","PAY","B","Abington","(101.01)","01/28/2013","G:12555","1","","Abington - 1 - 1/28/2013 . Check No. 1","","","","","","","Applies to Invoice: G:12345","97.12","0.00","0.00","3.89","0.00","101.01","0.00","0.00"
"10178","PAY","B","Acton","(102.01)","01/28/2013","G:12556","2","","Acton - 2 - 1/28/2013 . Check No. 2","","","","","","","Applies to Invoice: G:12346","98.09","0.00","0.00","3.92","0.00","102.01","0.00","0.00"
"10179","PAY","B","Acushnet","(103.01)","01/28/2013","G:12557","3","","Acushnet - 3 - 1/28/2013 . Check No. 3","","","","","","","Applies to Invoice: G:12347","99.05","0.00","0.00","3.96","0.00","103.01","0.00","0.00"
"10180","PAY","B","Adams","(104.01)","01/28/2013","G:12558","4","","Adams - 4 - 1/28/2013 . Check No. 4","","","","","","","Applies to Invoice: G:12348","100.01","0.00","0.00","4.00","0.00","104.01","0.00","0.00"
"10181","PAY","B","Agawam","(105.01)","01/28/2013","G:12559","5","","Agawam - 5 - 1/28/2013 . Check No. 5","","","","","","","Applies to Invoice: G:12349","100.97","0.00","0.00","4.04","0.00","105.01","0.00","0.00"
"10182","PAY","B","Andover","(109.01)","01/28/2013","G:12563","9","","Andover - 9 - 1/28/2013 . Check No. 9","","","","","","","Applies to Invoice: G:12353","104.82","0.00","0.00","4.19","0.00","109.01","0.00","0.00"
"10183","PAY","B","Ashfield","(114.01)","01/28/2013","G:12568","14","","Ashfield - 14 - 1/28/2013 . Check No. 14","","","","","","","Applies to Invoice: G:12358","109.62","0.00","0.00","4.39","0.00","114.01","0.00","0.00"
"10184","PAY","B","Avon","(119.01)","01/28/2013","G:12573","19","","Avon - 19 - 1/28/2013 . Check No. 19","","","","","","","Applies to Invoice: G:12363","114.43","0.00","0.00","4.58","0.00","119.01","0.00","0.00"
"10185","PAY","B","Bedford","(124.01)","01/28/2013","G:12578","24","","Bedford - 24 - 1/28/2013 . Check No. 24","","","","","","","Applies to Invoice: G:12368","119.24","0.00","0.00","4.77","0.00","124.01","0.00","0.00"
"10186","PAY","B","Berlin","(129.01)","01/28/2013","G:12583","29","","Berlin - 29 - 1/28/2013 . Check No. 29","","","","","","","Applies to Invoice: G:12372","124.05","0.00","0.00","4.96","0.00","129.01","0.00","0.00"
"10187","PAY","B","Blandford","(134.01)","01/28/2013","G:12588","34","","Blandford - 34 - 1/28/2013 . Check No. 34","","","","","","Applies to Suspense: 19.84","Applies to Invoice: G:12377","7.37","0.00","0.00","0.29","0.00","7.66","0.00","0.00","Applies to Invoice: G:12588","68.77","0.00","34.99","2.75","0.00","71.52","0.00","34.99"
"10188","PAY","B","Boxford","(139.01)","01/28/2013","G:12593","39","","Boxford - 39 - 1/28/2013 . Check No. 39","","","","","","","Applies to Invoice: G:12593","133.66","0.00","0.00","5.35","0.00","139.01","0.00","0.00"
"10189","PAY","B","Brimfield","(144.01)","01/28/2013","G:12598","44","","Brimfield - 44 - 1/28/2013 . Check No. 44","","","","","","","Applies to Invoice: G:12387","138.47","0.00","0.00","5.54","0.00","144.01","0.00","0.00"
"10190","PAY","B","Burlington","(149.01)","01/28/2013","G:12603","49","","Burlington - 49 - 1/28/2013 . Check No. 49","","","","","","","Applies to Invoice: G:12392","143.28","0.00","0.00","5.73","0.00","149.01","0.00","0.00"
"10191","PAY","B","Charlemont","(154.01)","01/28/2013","G:12608","54","","Charlemont - 54 - 1/28/2013 . Check No. 54","","","","","","","Applies to Invoice: G:12608","148.09","0.00","0.00","5.92","0.00","154.01","0.00","0.00"
"10192","PAY","B","Cheshire","(159.01)","01/28/2013","G:12613","59","","Cheshire - 59 - 1/28/2013 . Check No. 59","","","","","","","Applies to Invoice: G:12401","152.89","0.00","0.00","6.12","0.00","159.01","0.00","0.00"
"10193","PAY","B","Clarksburg","(164.01)","01/28/2013","G:12618","64","","Clarksburg - 64 - 1/28/2013 . Check No. 64","","","","","","","Applies to Invoice: G:12406","157.70","0.00","0.00","6.31","0.00","164.01","0.00","0.00"
"10194","PAY","B","Conway","(169.01)","01/28/2013","G:12623","69","","Conway - 69 - 1/28/2013 . Check No. 69","","","","","","","Applies to Invoice: G:12411","162.51","0.00","0.00","6.50","0.00","169.01","0.00","0.00"
"10195","PAY","B","Dedham","(174.01)","01/28/2013","G:12628","74","","Dedham - 74 - 1/28/2013 . Check No. 74","","","","","","","Applies to Invoice: G:12416","167.32","0.00","0.00","6.69","0.00","174.01","0.00","0.00"
"10196","PAY","B","Dover","(179.01)","01/28/2013","G:12633","79","","Dover - 79 - 1/28/2013 . Check No. 79","","","","","",""
"10197","PAY","B","East.Bridgewater","(184.01)","01/28/2013","G:12638","84","","East.Bridgewater - 84 - 1/28/2013 . Check No. 84","","","","","","Applies to Suspense: 167.13","Applies to Invoice: G:12638","0.00","0.00","8.87","0.00","0.00","0.00","0.00","8.87","Applies to Invoice: G:12938","0.00","0.00","8.01","0.00","0.00","0.00","0.00","8.01"
"10198","PAY","B","East.Brookfield","(185.01)","01/28/2013","G:12639","85","","East.Brookfield - 85 - 1/28/2013 . Check No. 85","","","","","","Applies to Suspense: 185.01"
"10199","PAY","B","Easton","(189.01)","01/28/2013","G:12643","89","","Easton - 89 - 1/28/2013 . Check No. 89","","","","","","","Applies to Invoice: G:12430","181.74","0.00","0.00","7.27","0.00","189.01","0.00","0.00"
"10200","PAY","B","Everett","(194.01)","01/28/2013","G:12648","94","","Everett - 94 - 1/28/2013 . Check No. 94","","","","","","","Applies to Invoice: G:12648","186.55","0.00","0.00","7.46","0.00","194.01","0.00","0.00"
"10201","PAY","B","Florida","(199.01)","01/28/2013","G:12653","99","","Florida - 99 - 1/28/2013 . Check No. 99","","","","","","","Applies to Invoice: G:12440","191.36","0.00","0.00","7.65","0.00","199.01","0.00","0.00"
"10202","PAY","B","Gardner","(204.01)","01/28/2013","G:12658","104","","Gardner - 104 - 1/28/2013 . Check No. 104","","","","","",""
"10203","PAY","B","Gosnold","(209.01)","01/28/2013","G:12663","109","","Gosnold - 109 - 1/28/2013 . Check No. 109","","","","","","","Applies to Invoice: G:12663","200.97","0.00","0.00","8.04","0.00","209.01","0.00","0.00"
"10204","PAY","B","Greenfield","(214.01)","01/28/2013","G:12668","114","","Greenfield - 114 - 1/28/2013 . Check No. 114","","","","","","","Applies to Invoice: G:12454","205.78","0.00","0.00","8.23","0.00","214.01","0.00","0.00"
"10205","PAY","B","Hamilton","(219.01)","01/28/2013","G:12672","119","","Hamilton - 119 - 1/28/2013 . Check No. 119","","","","","","","Applies to Invoice: G:12459","210.59","0.00","0.00","8.42","0.00","219.01","0.00","0.00"
"10206","PAY","B","Hardwick","(224.01)","01/28/2013","G:12676","124","","Hardwick - 124 - 1/28/2013 . Check No. 124","","","","","","","Applies to Invoice: G:12464","215.39","0.00","0.00","8.62","0.00","224.01","0.00","0.00"
"10207","PAY","B","Hawley","(229.01)","01/28/2013","G:12679","129","","Hawley - 129 - 1/28/2013 . Check No. 129","","","","","","Applies to Suspense: 99.01","Applies to Invoice: G:12679","0.00","0.00","3.77","0.00","0.00","0.00","0.00","3.77","Applies to Invoice: G:12976","118.11","0.00","3.40","4.72","0.00","122.83","0.00","3.40"
"10208","PAY","B","Holden","(234.01)","01/28/2013","G:12683","134","","Holden - 134 - 1/28/2013 . Check No. 134","","","","","","","Applies to Invoice: G:12473","225.01","0.00","0.00","9.00","0.00","234.01","0.00","0.00"
"10209","PAY","B","Hopkinton","(239.01)","01/28/2013","G:12687","139","","Hopkinton - 139 - 1/28/2013 . Check No. 139","","","","","","","Applies to Invoice: G:12478","229.82","0.00","0.00","9.19","0.00","239.01","0.00","0.00"
"10210","PAY","B","Ipswich","(244.01)","01/28/2013","G:12691","144","","Ipswich - 144 - 1/28/2013 . Check No. 144","","","","","","","Applies to Invoice: G:12483","234.62","0.00","0.00","9.39","0.00","244.01","0.00","0.00"
"10211","PAY","B","Lawrence","(249.01)","01/28/2013","I:148","149","","Lawrence - 149 - 1/28/2013 . Check No. 149","","","","","","Applies to Suspense: 249.01"
"10212","PAY","B","Leverett","(254.01)","01/28/2013","G:12698","154","","Leverett - 154 - 1/28/2013 . Check No. 154","","","","","","","Applies to Invoice: G:12492","244.24","0.00","0.00","9.77","0.00","254.01","0.00","0.00"
"10213","PAY","B","Longmeadow","(259.01)","01/28/2013","I:151","159","","Longmeadow - 159 - 1/28/2013 . Check No. 159","","","","","","","Applies to Invoice: G:12497","198.20","0.00","0.00","7.93","0.00","206.13","0.00","0.00","Applies to Invoice: G:13005","50.85","0.00","0.00","2.03","0.00","52.88","0.00","0.00"
"10214","PAY","B","Lynnfield","(264.01)","01/28/2013","I:153","164","","Lynnfield - 164 - 1/28/2013 . Check No. 164","","","","","","","Applies to Invoice: G:13010","253.85","0.00","0.00","10.16","0.00","264.01","0.00","0.00"
"10215","PAY","B","Marion","(269.01)","01/28/2013","G:12710","169","","Marion - 169 - 1/28/2013 . Check No. 169","","","","","","","Applies to Invoice: G:12507","258.66","0.00","0.00","10.35","0.00","269.01","0.00","0.00"
"10216","PAY","B","Maynard","(274.01)","01/28/2013","G:12714","174","","Maynard - 174 - 1/28/2013 . Check No. 174","","","","","","","Applies to Invoice: G:12512","263.47","0.00","0.00","10.54","0.00","274.01","0.00","0.00"
"10217","PAY","B","Mendon","(279.01)","01/28/2013","G:12718","179","","Mendon - 179 - 1/28/2013 . Check No. 179","","","","","","","Applies to Invoice: G:12516","268.28","0.00","0.00","10.73","0.00","279.01","0.00","0.00"
"10218","PAY","B","Middleton","(284.01)","01/28/2013","G:12722","184","","Middleton - 184 - 1/28/2013 . Check No. 184","","","","","","","Applies to Invoice: G:12521","273.09","0.00","0.00","10.92","0.00","284.01","0.00","0.00"
"10219","PAY","B","Milton","(289.01)","01/28/2013","I:158","189","","Milton - 189 - 1/28/2013 . Check No. 189","","","","","","","Applies to Invoice: G:12526","229.00","0.00","0.00","9.16","0.00","238.16","0.00","0.00","Applies to Invoice: G:13035","48.90","0.00","0.00","1.95","0.00","50.85","0.00","0.00"
