"Avon","2287.59","0.00","0.00","0.00","0.00","2287.59","2287.59","1150.07","0.00","0.00","247.53","0.00","1397.60","1397.60","40.97","15.28","14.85","15.41","0.00","86.51","86.51","","3478.63","15.28","14.85","262.94","0.00","3771.70","3771.70","12/27/2013","12/27/2013 ($15.50)",""
"Ayer","2054.84","0.00","0.00","0.00","0.00","2054.84","2054.84","1614.49","0.00","0.00","460.69","0.00","2075.18","2075.18","47.32","16.29","15.83","0.00","17.30","96.74","79.44","","3716.65","16.29","15.83","460.69","17.30","4226.76","4209.46","12/27/2013","11/27/2013 ($25.10)",""
"Barnstable","4175.72","0.00","0.00","0.00","0.00","4175.72","4175.72","3463.96","921.15","0.00","0.00","0.00","4385.11","4385.11","94.40","33.36","10.62","36.94","35.90","211.22","175.32","","7734.08","954.51","10.62","36.94","35.90","8772.05","8736.15","12/27/2013","10/27/2013 ($25.09)",""
"Barre","30.10","0.00","0.00","0.00","0.00","30.10","30.10","1865.75","1133.16","0.00","921.15","0.00","3920.06","3920.06","28.44","0.00","12.56","13.04","16.46","70.50","54.04","","1924.29","1133.16","12.56","934.19","16.46","4020.66","4004.20","12/27/2013","9/27/2013 ($25.08)",""
"Becket","1162.95","0.00","0.00","0.00","0.00","1162.95","1162.95","2087.68","0.00","0.00","1150.07","0.00","3237.75","3237.75","23.69","13.90","13.51","14.02","18.35","83.47","65.12","","3274.32","13.90","13.51","1164.09","18.35","4484.17","4465.82","12/27/2013","8/27/2013 ($25.07)",""
"Bedford","3048.92","0.00","0.00","0.00","0.00","3048.92","3048.92","4896.29","1614.49","0.00","0.00","0.00","6510.78","6510.78","63.02","34.53","40.20","41.71","65.01","244.47","179.46","","8008.23","1649.02","40.20","41.71","65.01","9804.17","9739.16","12/27/2013","11/28/2013 ($124.11)",""
"Belchertown","48.32","0.00","0.00","0.00","0.00","48.32","48.32","2576.63","1849.99","0.00","1614.49","0.00","6041.11","6041.11","10.08","11.72","18.99","34.06","0.22","75.07","74.85","","2635.03","1861.71","18.99","1648.55","0.22","6164.50","6164.28","12/27/2013","12/27/2013 ($25.11)",""
"Bellingham","4804.20","0.00","0.00","0.00","0.00","4804.20","4804.20","703.36","2087.68","0.00","1849.99","0.00","4641.03","4641.03","73.67","24.24","48.51","7.78","39.45","193.65","154.20","","5581.23","2111.92","48.51","1857.77","39.45","9638.88","9599.43","12/27/2013","11/27/2013 ($25.10)",""
"Belmont","6908.56","0.00","0.00","0.00","0.00","6908.56","6908.56","469.87","2327.56","0.00","2087.68","0.00","4885.11","4885.11","66.98","50.52","15.28","41.78","49.18","223.74","174.56","","7445.41","2378.08","15.28","2129.46","49.18","12017.41","11968.23","12/27/2013","10/27/2013 ($25.09)",""
"Berkley","2503.06","0.00","0.00","0.00","0.00","2503.06","2503.06","907.42","2559.31","0.00","2327.56","0.00","5794.29","5794.29","62.52","0.00","24.79","25.72","34.56","147.59","113.03","","3473.00","2559.31","24.79","2353.28","34.56","8444.94","8410.38","12/27/2013","9/27/2013 ($25.08)",""
"Berlin","1253.70","0.00","0.00","0.00","0.00","1253.70","1253.70","2056.26","247.53","0.00","2569.64","0.00","4873.43","4873.43","54.51","14.84","15.44","16.02","25.59","126.40","100.81","","3364.47","262.37","15.44","2585.66","25.59","6253.53","6227.94","12/27/2013","11/28/2013 ($129.11)",""
"Bernardston","1919.70","0.00","0.00","0.00","0.00","1919.70","1919.70","1150.07","469.87","0.00","247.53","0.00","1867.47","1867.47","67.54","13.88","15.42","15.44","16.03","128.31","112.28","","3137.31","483.75","15.42","262.97","16.03","3915.48","3899.45","12/27/2013","10/28/2013 ($130.10)",""
"Beverly","3780.41","0.00","0.00","0.00","0.00","3780.41","3780.41","887.98","0.00","0.00","258.44","0.00","1146.42","1146.42","86.58","20.75","19.63","20.36","0.00","147.32","147.32","","4754.97","20.75","19.63","278.80","0.00","5074.15","5074.15","12/27/2013","12/27/2013 ($20.85)",""
"Billerica","2385.39","0.00","0.00","0.00","0.00","2385.39","2385.39","3454.15","921.15","0.00","0.00","0.00","4375.30","4375.30","107.95","25.26","28.33","4.30","28.47","194.31","165.84","","5947.49","946.41","28.33","4.30","28.47","6955.00","6926.53","12/27/2013","11/27/2013 ($25.10)",""
"Blackstone","2164.66","0.00","0.00","0.00","0.00","2164.66","2164.66","3916.49","1150.07","0.00","921.15","0.00","5987.71","5987.71","114.96","24.22","3.10","29.20","34.21","205.69","171.48","","6196.11","1174.29","3.10","950.35","34.21","8358.06","8323.85","12/27/2013","10/27/2013 ($25.09)",""
"Blandford","98.34","0.00","0.00","0.00","0.00","98.34","98.34","4100.19","0.00","0.00","1150.07","0.00","5250.26","5250.26","63.88","0.00","11.66","7.61","22.32","105.47","83.15","","4262.41","0.00","11.66","1157.68","22.32","5454.07","5431.75","12/27/2013","11/28/2013 ($134.11)",""
"Bolton","3364.53","0.00","0.00","0.00","0.00","3364.53","3364.53","4897.20","1614.49","0.00","0.00","0.00","6511.69","6511.69","67.13","35.94","31.47","42.51","41.31","218.36","177.05","","8328.86","1650.43","31.47","42.51","41.31","10094.58","10053.27","12/27/2013","10/28/2013 ($135.10)",""
"Boston","3662.95","0.00","0.00","0.00","0.00","3662.95","3662.95","2817.17","1849.99","0.00","1614.49","0.00","6281.65","6281.65","49.46","19.22","34.52","35.81","41.44","180.45","139.01","","6529.58","1869.21","34.52","1650.30","41.44","10125.05","10083.61","12/27/2013","9/28/2013 ($136.09)",""
"Bourne","6285.26","0.00","0.00","0.00","0.00","6285.26","6285.26","717.40","2087.68","0.00","1849.99","0.00","4655.07","4655.07","73.54","30.05","37.78","39.20","20.59","201.16","180.57","","7076.20","2117.73","37.78","1889.19","20.59","11141.49","11120.90","12/27/2013","12/27/2013 ($25.11)",""
"Boxborough","3640.67","0.00","0.00","0.00","0.00","3640.67","3640.67","451.67","2327.56","0.00","2087.68","0.00","4866.91","4866.91","36.40","17.53","26.60","2.50","35.30","118.33","83.03","","4128.74","2345.09","26.60","2090.18","35.30","8625.91","8590.61","12/27/2013","11/27/2013 ($25.10)",""
"Boxford","1291.59","0.00","0.00","0.00","0.00","1291.59","1291.59","902.63","2569.64","0.00","2327.56","0.00","5799.83","5799.83","23.55","10.01","0.00","16.16","29.35","79.07","49.72","","2217.77","2579.65","0.00","2343.72","29.35","7170.49","7141.14","12/27/2013","11/28/2013 ($139.11)",""
"Boylston","1399.78","0.00","0.00","0.00","0.00","1399.78","1399.78","2053.99","237.91","0.00","2569.64","0.00","4861.54","4861.54","45.93","0.00","15.94","15.94","26.05","103.86","77.81","","3499.70","237.91","15.94","2585.58","26.05","6365.18","6339.13","12/27/2013","10/28/2013 ($140.10)",""
"Braintree","2435.05","0.00","0.00","0.00","0.00","2435.05","2435.05","1150.07","469.87","0.00","247.53","0.00","1867.47","1867.47","39.00","15.99","16.89","17.53","18.05","107.46","89.41","","3624.12","485.86","16.89","265.06","18.05","4409.98","4391.93","12/27/2013","9/28/2013 ($141.09)",""
"Brewster","2807.40","0.00","0.00","0.00","0.00","2807.40","2807.40","1614.49","0.00","0.00","469.87","0.00","2084.36","2084.36","62.30","19.04","18.51","19.20","20.59","139.64","119.05","","4484.19","19.04","18.51","489.07","20.59","5031.40","5010.81","12/27/2013","8/28/2013 ($142.08)",""
"Bridgewater","1209.50","0.00","0.00","0.00","0.00","1209.50","1209.50","3464.48","921.15","0.00","0.00","0.00","4385.63","4385.63","48.20","20.05","23.27","13.04","0.00","104.56","104.56","","4722.18","941.20","23.27","13.04","0.00","5699.69","5699.69","12/27/2013","12/27/2013 ($23.42)",""
"Brimfield","1661.73","0.00","0.00","0.00","0.00","1661.73","1661.73","3925.99","0.00","0.00","920.90","0.00","4846.89","4846.89","80.81","24.68","13.89","0.00","27.24","146.62","119.38","","5668.53","24.68","13.89","920.90","27.24","6655.24","6628.00","12/27/2013","11/28/2013 ($144.11)",""
"Brockton","2051.46","0.00","0.00","0.00","0.00","2051.46","2051.46","4401.21","0.00","0.00","1150.07","0.00","5551.28","5551.28","91.78","19.32","2.48","27.88","31.83","173.29","141.46","","6544.45","19.32","2.48","1177.95","31.83","7776.03","7744.20","12/27/2013","10/28/2013 ($145.10)",""
"Brookfield","990.02","0.00","0.00","0.00","0.00","990.02","990.02","4875.10","1614.49","0.00","0.00","0.00","6489.59","6489.59","67.82","0.74","31.02","32.19","31.28","163.05","131.77","","5932.94","1615.23","31.02","32.19","31.28","7642.66","7611.38","12/27/2013","9/28/2013 ($146.09)",""
"Brookline","1275.85","0.00","0.00","0.00","0.00","1275.85","1275.85","247.53","1849.99","0.00","1614.49","0.00","3712.01","3712.01","9.35","6.51","13.93","14.45","20.68","64.92","44.24","","1532.73","1856.50","13.93","1628.94","20.68","5052.78","5032.10","12/27/2013","8/28/2013 ($147.08)",""
"Buckland","2003.24","0.00","0.00","0.00","0.00","2003.24","2003.24","247.53","2087.68","0.00","1849.99","0.00","4185.20","4185.20","23.31","9.66","17.96","18.64","25.72","95.29","69.57","","2274.08","2097.34","17.96","1868.63","25.72","6283.73","6258.01","12/27/2013","7/28/2013 ($148.07)",""
"Burlington","1408.44","0.00","0.00","0.00","0.00","1408.44","1408.44","466.09","2327.56","0.00","2087.68","0.00","4881.33","4881.33","6.89","8.62","17.95","18.62","0.95","53.03","52.08","","1881.42","2336.18","17.95","2106.30","0.95","6342.80","6341.85","12/27/2013","12/27/2013 ($25.11)",""
"Cambridge","505.18","0.00","0.00","0.00","0.00","505.18","505.18","920.79","2569.64","0.00","2319.55","0.00","5809.98","5809.98","6.16","6.72","17.09","0.00","26.08","56.05","29.97","","1432.13","2576.36","17.09","2319.55","26.08","6371.21","6345.13","12/27/2013","11/27/2013 ($25.10)",""
"Canton","1076.69","0.00","0.00","0.00","0.00","1076.69","1076.69","2049.62","247.53","0.00","2569.64","0.00","4866.79","4866.79","46.56","14.12","0.00","3.60","24.69","88.97","64.28","","3172.87","261.65","0.00","2573.24","24.69","6032.45","6007.76","12/27/2013","11/27/2013 ($10.98)",""
"Carlisle","2447.48","0.00","0.00","0.00","0.00","2447.48","2447.48","1144.83","460.21","0.00","247.53","0.00","1852.57","1852.57","39.22","0.00","16.82","6.34","17.93","80.31","62.38","","3631.53","460.21","16.82","253.87","17.93","4380.36","4362.43","12/27/2013","9/27/2013 ($25.08)",""
"Carver","2759.50","0.00","0.00","0.00","0.00","2759.50","2759.50","1614.49","0.00","0.00","469.87","0.00","2084.36","2084.36","41.81","15.66","5.01","15.73","20.23","98.44","78.21","","4415.80","15.66","5.01","485.60","20.23","4942.30","4922.07","12/27/2013","8/27/2013 ($25.07)",""
"Charlemont","1036.96","0.00","0.00","0.00","0.00","1036.96","1036.96","3464.48","921.15","0.00","0.00","0.00","4385.63","4385.63","47.42","10.88","23.16","24.03","22.72","128.21","105.49","","4548.86","932.03","23.16","24.03","22.72","5550.80","5528.08","12/27/2013","11/28/2013 ($154.11)",""
"Charlton","1786.87","0.00","0.00","0.00","0.00","1786.87","1786.87","3937.67","0.00","1150.07","921.15","0.00","6008.89","6008.89","64.72","25.24","24.53","29.68","7.52","151.69","144.17","","5789.26","25.24","1174.60","950.83","7.52","7947.45","7939.93","12/27/2013","12/27/2013 ($25.11)",""
"Chatham","2834.25","0.00","0.00","0.00","0.00","2834.25","2834.25","4405.01","0.00","0.00","1150.07","0.00","5555.08","5555.08","80.22","31.75","30.21","6.25","35.09","183.52","148.43","","7319.48","31.75","30.21","1156.32","35.09","8572.85","8537.76","12/27/2013","11/27/2013 ($25.10)",""
"Chelmsford","2013.90","0.00","0.00","0.00","0.00","2013.90","2013.90","4873.53","0.00","1614.49","0.00","0.00","6488.02","6488.02","74.93","29.57","3.64","36.56","35.53","180.23","144.70","","6962.36","29.57","1618.13","36.56","35.53","8682.15","8646.62","12/27/2013","10/27/2013 ($25.09)",""
"Chelsea","1305.73","0.00","0.00","0.00","0.00","1305.73","1305.73","2793.16","0.00","1849.99","1614.49","0.00","6257.64","6257.64","41.46","0.00","9.52","25.48","31.40","107.86","76.46","","4140.35","0.00","1859.51","1639.97","31.40","7671.23","7639.83","12/27/2013","10/27/2013 ($7.50)",""
"Cheshire","1823.32","0.00","0.00","0.00","0.00","1823.32","1823.32","717.40","0.00","2087.68","1849.99","0.00","4655.07","4655.07","20.74","0.00","9.21","20.46","86.82","137.23","50.41","","2561.46","0.00","2096.89","1870.45","86.82","6615.62","6528.80","12/27/2013","11/28/2013 ($159.11)",""
"Chester","2222.32","0.00","0.00","0.00","0.00","2222.32","2222.32","469.87","0.00","2327.56","2087.68","0.00","4885.11","4885.11","25.75","12.22","11.88","82.52","29.75","162.12","132.37","","2717.94","12.22","2339.44","2170.20","29.75","7269.55","7239.80","12/27/2013","10/28/2013 ($160.10)",""
"Chesterfield","478.14","0.00","0.00","0.00","0.00","478.14","478.14","921.15","0.00","2569.64","2327.56","0.00","5818.35","5818.35","14.83","6.69","67.83","6.12","1.16","96.63","95.47","","1414.12","6.69","2637.47","2333.68","1.16","6393.12","6391.96","12/27/2013","12/27/2013 ($25.11)",""
"Chicopee","1041.07","0.00","0.00","0.00","0.00","1041.07","1041.07","2053.51","0.00","247.53","2559.26","0.00","4860.30","4860.30","44.47","76.32","3.11","0.00","24.76","148.66","123.90","","3139.05","76.32","250.64","2559.26","24.76","6050.03","6025.27","12/27/2013","11/27/2013 ($25.10)",""
"Chilmark","2351.66","0.00","0.00","0.00","0.00","2351.66","2351.66","1140.59","0.00","459.59","247.53","0.00","1847.71","1847.71","106.08","6.19","0.00","17.26","17.79","147.32","129.53","","3598.33","6.19","459.59","264.79","17.79","4346.69","4328.90","12/27/2013","10/27/2013 ($25.09)",""
"Clarksburg","2485.88","0.00","0.00","0.00","0.00","2485.88","2485.88","1603.18","0.00","0.00","469.87","0.00","2073.05","2073.05","116.75","0.00","11.44","18.61","19.34","166.14","146.80","","4205.81","0.00","11.44","488.48","19.34","4725.07","4705.73","12/27/2013","11/28/2013 ($164.11)",""
"Clinton","1056.11","0.00","0.00","0.00","0.00","1056.11","1056.11","3464.48","0.00","921.15","0.00","0.00","4385.63","4385.63","114.17","20.38","19.81","23.76","23.10","201.22","178.12","","4634.76","20.38","940.96","23.76","23.10","5642.96","5619.86","12/27/2013","10/28/2013 ($165.10)",""
"Cohasset","1609.18","0.00","0.00","0.00","0.00","1609.18","1609.18","3937.67","0.00","1150.07","921.15","0.00","6008.89","6008.89","134.69","24.83","23.45","29.22","32.18","244.37","212.19","","5681.54","24.83","1173.52","950.37","32.18","7862.44","7830.26","12/27/2013","9/28/2013 ($166.09)",""
"Colrain","2655.34","0.00","0.00","0.00","0.00","2655.34","2655.34","4415.24","0.00","0.00","1150.07","0.00","5565.31","5565.31","137.54","30.61","29.75","30.87","9.61","238.38","228.77","","7208.12","30.61","29.75","1180.94","9.61","8459.03","8449.42","12/27/2013","12/27/2013 ($25.11)",""
"Concord","1915.14","0.00","0.00","0.00","0.00","1915.14","1915.14","4881.41","0.00","1614.49","0.00","0.00","6495.90","6495.90","137.98","29.45","28.62","11.45","35.42","242.92","207.50","","6934.53","29.45","1643.11","11.45","35.42","8653.96","8618.54","12/27/2013","11/27/2013 ($25.10)",""
"Conway","1137.21","0.00","0.00","0.00","0.00","1137.21","1137.21","2792.98","0.00","0.00","1614.49","0.00","4407.47","4407.47","42.92","17.59","0.00","9.67","23.07","93.25","70.18","","3973.11","17.59","0.00","1624.16","23.07","5637.93","5614.86","12/27/2013","11/28/2013 ($169.11)",""
"Cummington","2034.19","0.00","0.00","0.00","0.00","2034.19","2034.19","700.40","0.00","2085.72","1849.99","0.00","4636.11","4636.11","31.19","0.00","0.00","8.77","47.57","87.53","39.96","","2765.78","0.00","2085.72","1858.76","47.57","6757.83","6710.26","12/27/2013","10/27/2013 ($13.33)",""
"Dalton","2098.94","0.00","0.00","0.00","0.00","2098.94","2098.94","469.87","0.00","2327.46","2087.68","0.00","4885.01","4885.01","24.56","11.01","0.00","40.93","29.02","105.52","76.50","","2593.37","11.01","2327.46","2128.61","29.02","7089.47","7060.45","12/27/2013","8/27/2013 ($25.07)",""
"Danvers","623.15","0.00","0.00","0.00","0.00","623.15","623.15","921.15","0.00","2569.64","2327.56","0.00","5818.35","5818.35","18.32","0.00","23.23","17.65","26.72","85.92","59.20","","1562.62","0.00","2592.87","2345.21","26.72","6527.42","6500.70","12/27/2013","7/27/2013 ($25.06)",""
"Dartmouth","1171.93","0.00","0.00","0.00","0.00","1171.93","1171.93","921.15","0.00","247.53","2569.64","0.00","3738.32","3738.32","10.66","28.92","8.76","10.14","0.00","58.48","58.48","","2103.74","28.92","256.29","2579.78","0.00","4968.73","4968.73","12/27/2013","12/27/2013 ($20.42)",""
"Dedham","1551.47","0.00","0.00","0.00","0.00","1551.47","1551.47","1128.00","0.00","469.87","236.85","0.00","1834.72","1834.72","47.41","12.32","11.97","0.00","14.21","85.91","71.70","","2726.88","12.32","481.84","236.85","14.21","3472.10","3457.89","12/27/2013","11/28/2013 ($174.11)",""
"Deerfield","1803.19","0.00","0.00","0.00","0.00","1803.19","1803.19","1596.50","0.00","0.00","469.87","0.00","2066.37","2066.37","56.65","15.42","0.00","4.64","16.22","92.93","76.71","","3456.34","15.42","0.00","474.51","16.22","3962.49","3946.27","12/27/2013","11/27/2013 ($10.10)",""
"Dennis","1276.31","0.00","0.00","0.00","0.00","1276.31","1276.31","3447.59","0.00","921.15","0.00","0.00","4368.74","4368.74","82.49","0.00","15.83","24.39","23.70","146.41","122.71","","4806.39","0.00","936.98","24.39","23.70","5791.46","5767.76","12/27/2013","10/27/2013 ($3.92)",""
"Dighton","1812.98","0.00","0.00","0.00","0.00","1812.98","1812.98","3922.97","0.00","1150.07","921.15","0.00","5994.19","5994.19","77.29","24.69","23.99","29.78","32.72","188.47","155.75","","5813.24","24.69","1174.06","950.93","32.72","7995.64","7962.92","12/27/2013","8/28/2013 ($177.08)",""
"Douglas","2830.19","0.00","0.00","0.00","0.00","2830.19","2830.19","4415.24","0.00","0.00","1150.07","0.00","5565.31","5565.31","97.94","31.18","30.31","31.45","35.29","226.17","190.88","","7343.37","31.18","30.31","1181.52","35.29","8621.67","8586.38","12/27/2013","7/28/2013 ($178.07)",""
"Dover","1880.59","0.00","0.00","0.00","0.00","1880.59","1880.59","4897.20","0.00","1614.49","0.00","0.00","6511.69","6511.69","79.63","29.88","29.04","25.88","10.05","174.48","164.43","","6857.42","29.88","1643.53","25.88","10.05","8566.76","8556.71","12/27/2013","12/27/2013 ($25.11)",""
"Dracut","1179.17","0.00","0.00","0.00","0.00","1179.17","1179.17","2795.51","0.00","1849.99","1614.42","0.00","6259.92","6259.92","45.00","17.83","7.23","0.00","30.86","100.92","70.06","","4019.68","17.83","1857.22","1614.42","30.86","7540.01","7509.15","12/27/2013","11/27/2013 ($25.10)",""
"Dudley","2980.22","0.00","0.00","0.00","0.00","2980.22","2980.22","700.89","0.00","2077.95","1849.99","0.00","4628.83","4628.83","49.34","7.52","0.00","24.70","31.61","113.17","81.56","","3730.45","7.52","2077.95","1874.69","31.61","7722.22","7690.61","12/27/2013","10/27/2013 ($25.09)",""
"Dunstable","4212.76","0.00","0.00","0.00","0.00","4212.76","4212.76","468.83","0.00","2327.56","2087.68","0.00","4884.07","4884.07","26.62","0.00","14.26","29.94","37.68","108.50","70.82","","4708.21","0.00","2341.82","2117.62","37.68","9205.33","9167.65","12/27/2013","10/27/2013 ($5.09)",""
"Duxbury","1791.62","0.00","0.00","0.00","0.00","1791.62","1791.62","921.15","0.00","2569.64","2327.56","0.00","5818.35","5818.35","25.28","11.63","11.30","22.64","31.57","102.42","70.85","","2738.05","11.63","2580.94","2350.20","31.57","7712.39","7680.82","12/27/2013","8/27/2013 ($25.07)",""
"East.Bridgewater","3159.11","0.00","0.00","0.00","0.00","3159.11","3159.11","1410.20","0.00","0.00","2355.75","0.00","3765.95","3765.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(144.54)","4569.31","0.00","0.00","2355.75","(144.54)","6780.52","6925.06","12/27/2013","11/28/2013 ($184.11)",""
"East.Brookfield","3377.97","0.00","0.00","0.00","0.00","3377.97","3377.97","946.58","0.00","469.87","247.53","0.00","1663.98","1663.98","5.43","7.31","6.73","9.34","0.00","28.81","28.81","","4329.98","7.31","476.60","256.87","0.00","5070.76","5070.76","12/27/2013","12/27/2013 ($9.73)",""
"East.Longmeadow","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1117.67","0.00","0.00","0.00","0.00","1117.67","1117.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","1117.67","0.00","0.00","0.00","0.00","1117.67","1117.67","12/27/2013","12/27/2013 ($4.59)",""
"Eastham","4097.28","0.00","0.00","0.00","0.00","4097.28","4097.28","3462.35","0.00","921.15","0.00","0.00","4383.50","4383.50","99.97","32.53","6.52","36.60","35.57","211.19","175.62","","7659.60","32.53","927.67","36.60","35.57","8691.97","8656.40","12/27/2013","10/27/2013 ($25.09)",""
"Easthampton","90.46","0.00","0.00","0.00","0.00","90.46","90.46","3675.85","0.00","1150.07","921.15","0.00","5747.07","5747.07","56.87","0.00","6.87","10.04","24.29","98.07","73.78","","3823.18","0.00","1156.94","931.19","24.29","5935.60","5911.31","12/27/2013","10/27/2013 ($8.84)",""
"Easton","7505.45","0.00","0.00","0.00","0.00","7505.45","7505.45","4415.24","0.00","0.00","1150.07","0.00","5565.31","5565.31","134.12","51.99","40.43","52.39","54.86","333.79","278.93","","12054.81","51.99","40.43","1202.46","54.86","13404.55","13349.69","12/27/2013","11/28/2013 ($189.11)",""
"Edgartown","6305.29","0.00","0.00","0.00","0.00","6305.29","6305.29","4897.20","0.00","1614.49","0.00","0.00","6511.69","6511.69","89.13","39.67","47.35","55.18","53.62","284.95","231.33","","11291.62","39.67","1661.84","55.18","53.62","13101.93","13048.31","12/27/2013","10/28/2013 ($190.10)",""
"Egremont","759.39","0.00","0.00","0.00","0.00","759.39","759.39","2817.17","0.00","1849.99","1614.49","0.00","6281.65","6281.65","10.76","16.05","14.81","23.22","4.09","68.93","64.84","","3587.32","16.05","1864.80","1637.71","4.09","7109.97","7105.88","12/27/2013","12/27/2013 ($25.11)",""
