"2867","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12352","12/27/2013","BA-AdjExpense","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2868","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12352","12/27/2013","BA-AdjExpense","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2869","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12352","12/27/2013","BA-AdjExpense","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2870","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12352","12/27/2013","BA-AdjExpense","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2871","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12352","12/27/2013","BA-AdjExpense","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2872","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12352","12/27/2013","BA-AdjExpense","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2873","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12353","12/27/2013","BA-Absolute-Time","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2874","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12353","12/27/2013","BA-Absolute-Time","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2875","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12353","12/27/2013","BA-Absolute-Time","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2876","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12353","12/27/2013","BA-Absolute-Time","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2877","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12353","12/27/2013","BA-Absolute-Time","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2878","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12353","12/27/2013","BA-Absolute-Time","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2879","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12353","12/27/2013","BA-Absolute-Time","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2880","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12353","12/27/2013","BA-Absolute-Time","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2881","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12354","12/27/2013","BA-Absolute-Exp","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2882","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12354","12/27/2013","BA-Absolute-Exp","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2883","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12354","12/27/2013","BA-Absolute-Exp","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2884","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12354","12/27/2013","BA-Absolute-Exp","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2885","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12354","12/27/2013","BA-Absolute-Exp","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2886","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12354","12/27/2013","BA-Absolute-Exp","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2887","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12354","12/27/2013","BA-Absolute-Exp","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2888","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12354","12/27/2013","BA-Absolute-Exp","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2889","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12355","12/27/2013","BA-Absolute-Both","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2890","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12355","12/27/2013","BA-Absolute-Both","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2891","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12355","12/27/2013","BA-Absolute-Both","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2892","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12355","12/27/2013","BA-Absolute-Both","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2893","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12355","12/27/2013","BA-Absolute-Both","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2894","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12355","12/27/2013","BA-Absolute-Both","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2895","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12355","12/27/2013","BA-Absolute-Both","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2896","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12355","12/27/2013","BA-Absolute-Both","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2897","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12356","12/27/2013","BA-Minimum-Time","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2898","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12356","12/27/2013","BA-Minimum-Time","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2899","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12356","12/27/2013","BA-Minimum-Time","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2900","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12356","12/27/2013","BA-Minimum-Time","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2901","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12356","12/27/2013","BA-Minimum-Time","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2902","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12356","12/27/2013","BA-Minimum-Time","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2903","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12356","12/27/2013","BA-Minimum-Time","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2904","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12356","12/27/2013","BA-Minimum-Time","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2905","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12357","12/27/2013","BA-Minimum-Exp","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2906","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12357","12/27/2013","BA-Minimum-Exp","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2907","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12357","12/27/2013","BA-Minimum-Exp","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2908","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12357","12/27/2013","BA-Minimum-Exp","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2909","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12357","12/27/2013","BA-Minimum-Exp","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2910","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12357","12/27/2013","BA-Minimum-Exp","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2911","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12357","12/27/2013","BA-Minimum-Exp","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2912","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12357","12/27/2013","BA-Minimum-Exp","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2913","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12358","12/27/2013","BA-Minimum-Both","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2914","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12358","12/27/2013","BA-Minimum-Both","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2915","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12358","12/27/2013","BA-Minimum-Both","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2916","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12358","12/27/2013","BA-Minimum-Both","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2917","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12358","12/27/2013","BA-Minimum-Both","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2918","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12358","12/27/2013","BA-Minimum-Both","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2919","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12358","12/27/2013","BA-Minimum-Both","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
"2920","EXP","Open","TomH","","","3.125","203.003","634.38","01/01/2013","","","Cleanup Supplies","","","Billed","G:12358","12/27/2013","BA-Minimum-Both","","No Charge","","Trash Bags, trash bags, and more trash bags","","","","","Slip: e8"
"2921","TIME","Open","TomH","1:12:00","101.01","","","121.21","01/01/2013","","","Build Structure","0:00:00","T@1","Billed","G:12359","12/27/2013","BA-Maximum-Time","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t1"
"2922","TIME","Open","CoreyM","4:12:00","102.01","","","428.44","01/01/2013","","","Bid","0:00:00","T@1","Billed","G:12359","12/27/2013","BA-Maximum-Time","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t2"
"2923","TIME","Open","SamS","5:12:00","103.01","","","535.65","01/01/2013","","","Clean","5:12:00","T@1","Billed","G:12359","12/27/2013","BA-Maximum-Time","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t3"
"2924","TIME","Open","ShawnR","10:12:00","104.01","","","1060.90","01/01/2013","","","Water Feature","10:12:00","T@1","Billed","G:12359","12/27/2013","BA-Maximum-Time","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t4"
"2925","EXP","Open","ShawnR","","","4.125","204.004","841.52","01/01/2013","","","Pavers","","","Billed","G:12359","12/27/2013","BA-Maximum-Time","","Billable","","Stuff used to make a patio or walkway","","","","","Slip: e5"
"2926","EXP","Open","SamS","","","5.125","205.005","1050.65","01/01/2013","","","Wood","","","Billed","G:12359","12/27/2013","BA-Maximum-Time","","Override","","Stuff used to build structures and other things","","","","","Slip: e6"
"2927","EXP","Open","CoreyM","","","6.125","206.006","1261.79","01/01/2013","","","First aid","","","Billed","G:12359","12/27/2013","BA-Maximum-Time","","Do Not Bill","","Stuff used to glue fingers back on or tape wounds shut","","","","","Slip: e7"
