"Transaction ID","Billing Status","Overhead Cost","Recurring","Transaction Date","Adjustment","Classification","Price","Slip Source","Transaction Type","Approval Status","Do Not Bill Time","Profitability of Overhead Cost","Slip Value","Transaction Type (Short)","Billable Overhead Cost","Effective Rate: Slip Value / Time Spent","Profitability: Billed SV - Slip Value","Slip Value for Client Rate Source","Unbillable Overhead Cost","Billable Slip Value","End Date","Quantity","Slip Value for Task Rate Source","Unbillable Slip Value","Billable Time Spent","End Date (if needed)","Rate Level","Slip Value for Timekeeper Rate Source","Unbillable Time Spent","Billed","Exported","Rate Source","Slip Value with Markup","Variance","Billed on Invoice Date","Extra","Rate Source and Level shorthand","Start Time (if available)","Billed on Invoice No.","Hold","Rate Type","Stop Time (if available)","Billed Rate: Billed SV / Time Spent","Markup Percent","Rate Value","Time Estimated","Billed Slip Value","Markup Value","Record Count","Time Spent (optional rounding)",
"10030","Billable","410.08","0","01/04/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","287.74","697.82","TIME","410.08","85.10","0.00","697.82","0.00","697.82","01/04/2013","0.000","886.42","0.00","8:12:00","","10","829.02","0:00:00","1","0","Client","697.82","0:06:00","01/27/2013","Slip: t30","C@10","","G:12373","0","Hourly","","85.10","0.000000","85.10","8:06:00","697.82","0.00","1","8:12:00"
"10031","Override","299.12","0","01/04/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","987.24","1286.36","TIME","299.12","215.11","0.00","1286.36","0.00","1286.36","01/04/2013","0.000","1286.36","0.00","5:58:48","","11","1286.36","0:00:00","1","0","Client","1286.36","-3:07:12","01/27/2013","Slip: t31","C@11","","G:12374","0","Hourly","","215.11","0.000000","215.11","9:06:00","1286.36","0.00","1","5:58:48"
"10032","No Charge","510.51","0","01/04/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.51)","1939.22","TIME","0.00","190.12","(1939.22)","1939.22","510.51","0.00","01/04/2013","0.000","1123.22","1939.22","0:00:00","","12","1072.22","10:12:00","1","0","Client","1939.22","0:06:00","01/27/2013","Slip: t32","C@12","","G:12375","0","Hourly","","0.00","0.000000","190.12","10:06:00","0.00","0.00","1","10:12:00"
"10033","Billable","560.34","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","863.52","1423.86","TIME","560.34","127.13","0.00","1423.86","0.00","1423.86","01/05/2013","0.000","1244.66","0.00","11:12:00","","13","1155.06","0:00:00","1","0","Client","1423.86","0:06:00","01/27/2013","Slip: t33","C@13","","G:12376","0","Hourly","","127.13","0.000000","127.13","11:06:00","1423.86","0.00","1","11:12:00"
"10034","Billable","60.05","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(52.68)","7.37","TIME","60.05","6.14","0.00","7.37","0.00","7.37","01/05/2013","0.000","121.37","0.00","1:12:00","","14","124.97","0:00:00","1","0","Client","7.37","0:06:00","01/27/2013","Slip: t34","C@14","","G:12377","0","Hourly","","6.14","0.000000","6.14","1:06:00","7.37","0.00","1","1:12:00"
"10035","Billable","110.02","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","262.11","372.13","TIME","110.02","169.15","0.00","372.13","0.00","372.13","01/05/2013","0.000","224.73","0.00","2:12:00","","15","222.53","0:00:00","1","0","Client","372.13","0:06:00","01/27/2013","Slip: t35","C@15","","G:12378","0","Hourly","","169.15","0.000000","169.15","2:06:00","372.13","0.00","1","2:12:00"
"10036","Billable","160.06","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","669.25","829.31","TIME","160.06","259.16","0.00","829.31","0.00","829.31","01/05/2013","0.000","330.11","0.00","3:12:00","","16","326.91","0:00:00","1","0","Client","829.31","0:06:00","01/27/2013","Slip: t36","C@16","","G:12379","0","Hourly","","259.16","0.000000","259.16","3:06:00","829.31","0.00","1","3:12:00"
"10037","Billable","310.31","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","1587.94","1898.25","TIME","310.31","306.17","0.00","1898.25","0.00","1898.25","01/05/2013","0.000","658.25","0.00","6:12:00","","17","652.05","0:00:00","1","0","Client","1898.25","0:06:00","01/27/2013","Slip: t37","C@17","","G:12380","0","Hourly","","306.17","0.000000","306.17","6:06:00","1898.25","0.00","1","6:12:00"
"10038","Override","210.13","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","483.63","693.76","TIME","210.13","165.18","0.00","693.76","0.00","693.76","01/05/2013","0.000","437.56","0.00","4:12:00","","18","433.36","0:00:00","1","0","Client","693.76","0:06:00","01/27/2013","Slip: t38","C@18","","G:12381","0","Hourly","","165.18","0.000000","165.18","4:06:00","693.76","0.00","1","4:12:00"
"10039","Do Not Bill","260.21","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.21)","1124.19","TIME","0.00","216.19","(1124.19)","1124.19","260.21","0.00","01/05/2013","0.000","546.99","1124.19","0:00:00","","19","541.79","5:12:00","1","0","Client","1124.19","0:06:00","01/27/2013","Slip: t39","C@19","","G:12382","0","Hourly","","0.00","0.000000","216.19","5:06:00","0.00","0.00","1","5:12:00"
"10040","Billable","360.07","0","01/05/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","562.97","923.04","TIME","360.07","128.20","0.00","923.04","0.00","923.04","01/05/2013","0.000","771.84","0.00","7:12:00","","20","728.64","0:00:00","1","0","Client","923.04","0:06:00","01/27/2013","Slip: t40","C@20","","G:12383","0","Hourly","","128.20","0.000000","128.20","7:06:00","923.04","0.00","1","7:12:00"
"10041","Billable","410.16","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","475.52","885.68","TIME","410.16","108.01","0.00","2222.28","0.00","885.68","01/06/2013","0.000","885.68","0.00","8:12:00","","1","836.48","0:00:00","1","0","Task","885.68","0:06:00","01/27/2013","Slip: t41","A@1","","G:12384","0","Hourly","","108.01","0.000000","108.01","8:06:00","885.68","0.00","1","8:12:00"
"10042","Override","460.46","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","542.52","1002.98","TIME","460.46","109.02","0.00","2925.78","0.00","1002.98","01/06/2013","0.000","1002.98","0.00","9:12:00","","2","966.18","0:00:00","1","0","Task","1002.98","0:06:00","01/27/2013","Slip: t42","A@2","","G:12385","0","Hourly","","109.02","0.000000","109.02","9:06:00","1002.98","0.00","1","9:12:00"
"10043","No Charge","510.31","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.31)","1122.31","TIME","0.00","110.03","(1122.31)","2815.51","510.31","0.00","01/06/2013","0.000","1122.31","1122.31","0:00:00","","3","1050.91","10:12:00","1","0","Task","1122.31","0:06:00","01/27/2013","Slip: t43","A@3","","G:12386","0","Hourly","","0.00","0.000000","110.03","10:06:00","0.00","0.00","1","10:12:00"
"10044","Billable","560.45","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","683.20","1243.65","TIME","560.45","111.04","0.00","78.85","0.00","1243.65","01/06/2013","0.000","1243.65","0.00","11:12:00","","4","1165.25","0:00:00","1","0","Task","1243.65","0:06:00","01/27/2013","Slip: t44","A@4","","G:12387","0","Hourly","","111.04","0.000000","111.04","11:06:00","1243.65","0.00","1","11:12:00"
"10045","Billable","60.01","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","61.25","121.26","TIME","60.01","101.05","0.00","328.86","0.00","121.26","01/06/2013","0.000","121.26","0.00","1:12:00","","5","121.26","0:00:00","1","0","Task","121.26","0:06:00","01/27/2013","Slip: t45","A@5","","G:12388","0","Hourly","","101.05","0.000000","101.05","1:06:00","121.26","0.00","1","1:12:00"
"10046","Billable","110.04","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","114.49","224.53","TIME","110.04","102.06","0.00","283.93","0.00","224.53","01/06/2013","0.000","224.53","0.00","2:12:00","","6","224.53","0:00:00","1","0","Task","224.53","0:06:00","01/27/2013","Slip: t46","A@6","","G:12389","0","Hourly","","102.06","0.000000","102.06","2:06:00","224.53","0.00","1","2:12:00"
"10047","Billable","160.16","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","169.66","329.82","TIME","160.16","103.07","0.00","950.62","0.00","329.82","01/06/2013","0.000","329.82","0.00","3:12:00","","7","336.22","0:00:00","1","0","Task","329.82","0:06:00","01/27/2013","Slip: t47","A@7","","G:12390","0","Hourly","","103.07","0.000000","103.07","3:06:00","329.82","0.00","1","3:12:00"
"10048","Billable","310.19","0","01/06/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","347.51","657.70","TIME","310.19","106.08","0.00","539.90","0.00","657.70","01/06/2013","0.000","657.70","0.00","6:12:00","","8","639.10","0:00:00","1","0","Task","657.70","0:06:00","01/27/2013","Slip: t48","A@8","","G:12391","0","Hourly","","106.08","0.000000","106.08","6:06:00","657.70","0.00","1","6:12:00"
"10049","Override","210.17","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","227.01","437.18","TIME","210.17","104.09","0.00","789.98","0.00","437.18","01/07/2013","0.000","437.18","0.00","4:12:00","","9","437.18","0:00:00","1","0","Task","437.18","0:06:00","01/27/2013","Slip: t49","A@9","","G:12392","0","Hourly","","104.09","0.000000","104.09","4:06:00","437.18","0.00","1","4:12:00"
"10050","Do Not Bill","260.05","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(260.05)","546.52","TIME","0.00","105.10","(546.52)","1352.52","260.05","0.00","01/07/2013","0.000","546.52","546.52","0:00:00","","10","525.72","5:12:00","0","0","Task","546.52","0:06:00","","Slip: t50","A@10","","","1","Hourly","","0.00","0.000000","105.10","5:06:00","0.00","0.00","1","5:12:00"
"10051","Billable","360.14","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","411.05","771.19","TIME","360.14","107.11","0.00","1707.19","0.00","771.19","01/07/2013","0.000","771.19","0.00","7:12:00","","11","735.19","0:00:00","1","0","Task","771.19","0:06:00","01/27/2013","Slip: t51","A@11","","G:12393","0","Hourly","","107.11","0.000000","107.11","7:06:00","771.19","0.00","1","7:12:00"
"10052","Billable","410.41","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","476.17","886.58","TIME","410.41","108.12","0.00","1394.98","0.00","886.58","01/07/2013","0.000","886.58","0.00","8:12:00","","12","861.98","0:00:00","1","0","Task","886.58","0:06:00","01/27/2013","Slip: t52","A@12","","G:12394","0","Hourly","","108.12","0.000000","108.12","8:06:00","886.58","0.00","1","8:12:00"
"10053","Override","460.28","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","543.72","1004.00","TIME","460.28","109.13","0.00","2549.60","0.00","1004.00","01/07/2013","0.000","1004.00","0.00","9:12:00","","13","948.80","0:00:00","1","0","Task","1004.00","0:06:00","01/27/2013","Slip: t53","A@13","","G:12395","0","Hourly","","109.13","0.000000","109.13","9:06:00","1004.00","0.00","1","9:12:00"
"10054","No Charge","510.41","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","(510.41)","1123.43","TIME","0.00","110.14","(1123.43)","899.03","510.41","0.00","01/07/2013","0.000","1123.43","1123.43","0:00:00","","14","1062.23","10:12:00","1","0","Task","1123.43","0:06:00","01/27/2013","Slip: t54","A@14","","G:12396","0","Hourly","","0.00","0.000000","110.14","10:06:00","0.00","0.00","1","10:12:00"
"10055","Billable","560.11","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","684.77","1244.88","TIME","560.11","111.15","0.00","1457.68","0.00","1244.88","01/07/2013","0.000","1244.88","0.00","11:12:00","","15","1132.88","0:00:00","1","0","Task","1244.88","0:06:00","01/27/2013","Slip: t55","A@15","","G:12397","0","Hourly","","111.15","0.000000","111.15","11:06:00","1244.88","0.00","1","11:12:00"
"10056","Billable","60.02","0","01/07/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","61.37","121.39","TIME","60.02","101.16","0.00","382.99","0.00","121.39","01/07/2013","0.000","121.39","0.00","1:12:00","","16","122.59","0:00:00","1","0","Task","121.39","0:06:00","01/27/2013","Slip: t56","A@16","","G:12398","0","Hourly","","101.16","0.000000","101.16","1:06:00","121.39","0.00","1","1:12:00"
"10057","Billable","110.11","0","01/08/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","114.66","224.77","TIME","110.11","102.17","0.00","420.57","0.00","224.77","01/08/2013","0.000","224.77","0.00","2:12:00","","17","231.37","0:00:00","1","0","Task","224.77","0:06:00","01/27/2013","Slip: t57","A@17","","G:12399","0","Hourly","","102.17","0.000000","102.17","2:06:00","224.77","0.00","1","2:12:00"
"10058","Billable","160.10","0","01/08/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","170.08","330.18","TIME","160.10","103.18","0.00","845.38","0.00","330.18","01/08/2013","0.000","330.18","0.00","3:12:00","","18","330.18","0:00:00","1","0","Task","330.18","0:06:00","01/27/2013","Slip: t58","A@18","","G:12400","0","Hourly","","103.18","0.000000","103.18","3:06:00","330.18","0.00","1","3:12:00"
"10059","Billable","310.25","0","01/08/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","348.13","658.38","TIME","310.25","106.19","0.00","323.58","0.00","658.38","01/08/2013","0.000","658.38","0.00","6:12:00","","19","645.98","0:00:00","1","0","Task","658.38","0:06:00","01/27/2013","Slip: t59","A@19","","G:12401","0","Hourly","","106.19","0.000000","106.19","6:06:00","658.38","0.00","1","6:12:00"
"10060","Override","210.04","0","01/08/2013","0.00","Open","0.00","Timeslips Import","Time","Pending","0:00:00","227.60","437.64","TIME","210.04","104.20","0.00","34.44","0.00","437.64","01/08/2013","0.000","437.64","0.00","4:12:00","","20","425.04","0:00:00","1","0","Task","437.64","0:06:00","01/27/2013","Slip: t60","A@20","","G:12402","0","Hourly","","104.20","0.000000","104.20","4:06:00","437.64","0.00","1","4:12:00"
