"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Arlington","5998.54","950.47","1724.36","132.92","28.26","1174.38","0.00","5702.71","0.00","0.00","7855.82","7855.82","7855.82","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","111.09","","09/28/2013","4,659","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6905.35","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","5565.31","1181.14","2766.79","164.40","29.94","30.81","814.95","6439.66","0.00","0.00","8496.50","8496.50","8496.50","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","112.08","","08/28/2013","4,080","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7315.36","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","6511.69","36.77","2022.09","162.59","35.44","1644.13","905.30","6074.73","0.00","0.00","8696.37","8696.37","8696.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","113.07","","07/28/2013","3,500","Japan Credit Bureau (JCB)","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8659.60","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","6258.37","1615.19","1346.33","85.49","24.86","1867.75","1009.88","3172.51","0.00","0.00","7690.19","7690.19","7690.19","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,482","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6075.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","4635.05","1865.57","1975.17","66.48","0.00","2099.68","11.95","2699.50","0.00","0.00","6676.70","6676.70","6676.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","4.85","","11/27/2013","5,582","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4811.13","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","4860.13","2109.00","2208.25","61.49","20.55","2314.38","1196.78","1489.16","0.00","0.00","7129.87","7129.87","7129.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","116.09","","09/28/2013","4,660","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5020.87","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","5818.35","2344.80","536.74","48.87","6.55","2575.91","112.47","1364.23","0.00","0.00","6403.96","6403.96","6403.96","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","117.08","","08/28/2013","4,081","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4059.16","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","2318.75","14.81","1122.65","61.75","14.28","252.12","236.45","2985.49","0.00","0.00","3503.15","3503.15","6072.79","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","12.31","","08/27/2013","3,803","Unknown","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","0.00","3488.34","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","1397.60","262.94","2406.70","86.51","14.85","15.28","352.45","3245.29","0.00","0.00","3890.81","3890.81","4360.68","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","119.06","","06/28/2013","2,917","Discover","0.000000","0:00:00","469.87","0.00","0.00","469.87","0.00","3627.87","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","2075.18","460.69","2054.84","79.44","15.83","16.29","16.22","3700.43","0.00","0.00","4209.46","4209.46","4862.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,516","Unknown","0.000000","0:00:00","0.00","652.54","0.00","652.54","0.00","3748.77","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","4385.11","36.94","4175.72","175.32","10.62","954.51","1412.06","6322.02","0.00","0.00","8736.15","8736.15","8736.15","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.09","","10/27/2013","5,187","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8699.21","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","3920.06","934.19","30.10","54.04","12.56","1133.16","8.65","1915.64","0.00","0.00","4004.20","4004.20","5854.19","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.08","","09/27/2013","4,214","Unknown","0.000000","0:00:00","1849.99","0.00","0.00","1849.99","0.00","3070.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","3237.75","1164.09","1162.95","65.12","13.51","13.90","361.93","2912.39","0.00","0.00","4465.82","4465.82","6793.38","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.07","","08/27/2013","3,709","Unknown","0.000000","0:00:00","2327.56","0.00","0.00","2327.56","0.00","3301.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","6510.78","41.71","3173.03","179.46","40.20","1649.02","1461.38","6670.96","0.00","0.00","9863.27","9863.27","10072.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.06","","07/27/2013","3,271","Unknown","0.000000","0:00:00","0.00","209.72","0.00","209.72","0.00","9821.56","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","6041.11","1659.66","48.32","85.96","18.99","1861.71","57.34","2577.69","0.00","0.00","6175.39","6175.39","6192.20","0","0.00","Finance charge for: Belchertown: Month: 10","None","25.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","125.10","","10/28/2013","5,240","Other 1","0.000000","0:00:00","0.00","16.81","0.00","16.81","0.00","4515.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","4641.03","1857.77","4804.20","154.20","48.51","2111.92","24.13","5557.10","0.00","0.00","9599.43","9599.43","9599.43","0","0.00","Finance charge for: Bellingham: Month: 9","None","26.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,661","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7741.66","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","4885.11","2129.46","6908.56","174.56","15.28","2378.08","3535.65","3909.76","0.00","0.00","11968.23","11968.23","11968.23","0","0.00","Finance charge for: Belmont: Month: 8","None","27.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.09","","10/27/2013","5,169","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","9838.77","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","5794.29","2353.28","2503.06","113.03","24.79","2559.31","469.33","3003.67","0.00","0.00","8410.38","8410.38","8410.38","0","0.00","Finance charge for: Berkley: Month: 7","None","28.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.08","","09/27/2013","4,644","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6057.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","4873.43","2585.66","1382.81","100.81","15.44","262.37","277.09","3216.49","0.00","0.00","6357.05","6357.05","6357.05","0","0.00","Finance charge for: Berlin: Month: 6","None","29.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.07","","08/27/2013","3,805","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","3771.39","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","1867.47","262.97","1919.70","112.28","15.42","483.75","295.83","2841.48","0.00","0.00","3899.45","3899.45","3899.45","0","0.00","Finance charge for: Bernardston: Month: 5","None","30.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","130.10","","10/28/2013","5,241","Other 1","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","3636.48","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","1146.42","278.80","3780.41","147.32","19.63","20.75","918.43","3836.54","0.00","0.00","5074.15","5074.15","5074.15","0","0.00","Finance charge for: Beverly: Month: 4","None","31.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","131.09","","09/28/2013","4,663","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4795.35","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","4375.30","4.30","2385.39","165.84","28.33","946.41","852.64","5094.85","0.00","0.00","6926.53","6926.53","6926.53","0","0.00","Finance charge for: Billerica: Month: 3","None","32.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,609","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6922.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","5987.71","952.46","2164.66","173.59","3.10","1174.29","24.13","6171.98","0.00","0.00","8325.96","8325.96","8325.96","0","0.00","Finance charge for: Blackstone: Month: 2","None","33.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.09","","10/27/2013","4,967","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7373.50","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","5384.37","1168.79","98.34","94.26","11.66","0.00","64.38","4332.14","0.00","0.00","5576.97","5576.97","5576.97","0","0.00","Finance charge for: Blandford: Month: 1","None","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","6.41","","10/27/2013","4,797","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4408.18","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bolton","6511.69","42.51","3364.53","177.05","31.47","1650.43","1447.24","6881.62","0.00","0.00","10053.27","10053.27","10053.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","135.10","","10/28/2013","5,242","Other 1","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","10010.76","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","6281.65","1650.30","3662.95","139.01","34.52","1869.21","2489.47","4040.11","0.00","0.00","10083.61","10083.61","10083.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","136.09","","09/28/2013","4,664","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8433.31","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bourne","4655.07","1889.19","6285.26","180.57","37.78","2117.73","22.46","7053.74","0.00","0.00","11120.90","11120.90","11120.90","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","137.08","","08/28/2013","4,085","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","9231.71","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxborough","4866.91","2090.18","3640.67","83.03","26.60","2345.09","1933.34","2195.40","0.00","0.00","8590.61","8590.61","8590.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,578","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6500.43","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxford","5799.83","2343.72","1430.70","49.72","0.00","2579.65","278.64","2078.24","0.00","0.00","7280.25","7280.25","7280.25","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","4.80","","11/27/2013","5,637","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4936.53","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boylston","4861.54","2585.58","1399.78","77.81","15.94","237.91","307.47","3192.23","0.00","0.00","6339.13","6339.13","6339.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","140.10","","10/28/2013","5,243","Other 1","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","3753.55","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Braintree","1867.47","265.06","2435.05","89.41","16.89","485.86","332.33","3291.79","0.00","0.00","4391.93","4391.93","4391.93","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","141.09","","09/28/2013","4,665","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4126.87","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","2084.36","489.07","2807.40","119.05","18.51","19.04","700.28","3783.91","0.00","0.00","5010.81","5010.81","5010.81","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","142.08","","08/28/2013","4,086","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4521.74","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","4385.63","24.15","1209.50","115.67","23.27","941.20","472.46","4249.72","0.00","0.00","5710.80","5710.80","5710.80","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","143.07","","07/28/2013","3,506","Japan Credit Bureau (JCB)","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5686.65","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","4846.89","920.90","1805.84","119.38","13.89","24.68","24.58","5788.06","0.00","0.00","6772.11","6772.11","7922.18","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,377","Unknown","0.000000","0:00:00","1150.07","0.00","0.00","1150.07","0.00","5851.21","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","5551.28","1177.95","2051.46","141.46","2.48","19.32","28.29","6516.16","0.00","0.00","7744.20","7744.20","8545.79","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","145.10","","10/28/2013","5,244","Other 1","0.000000","0:00:00","0.00","801.59","0.00","801.59","0.00","6566.25","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","6489.59","32.19","990.02","131.77","31.02","1615.23","935.29","4997.65","0.00","0.00","7611.38","7611.38","8654.86","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","146.09","","09/28/2013","4,666","Electronic Transfer","0.000000","0:00:00","0.00","1043.48","0.00","1043.48","0.00","7579.19","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","3712.01","1628.94","1275.85","44.24","13.93","1856.50","1016.97","515.76","0.00","0.00","5032.10","5032.10","7601.74","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","147.08","","08/28/2013","4,087","Debit Card","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","0.00","3403.16","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","4185.20","1868.63","2003.24","69.57","17.96","2097.34","9.62","2264.46","0.00","0.00","6258.01","6258.01","6727.88","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","148.07","","07/28/2013","3,507","Japan Credit Bureau (JCB)","0.000000","0:00:00","469.87","0.00","0.00","469.87","0.00","4389.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","4881.33","2106.30","1557.55","52.08","17.95","2336.18","1297.09","733.44","0.00","0.00","6490.96","6490.96","7175.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","21.76","","07/27/2013","3,296","Unknown","0.000000","0:00:00","0.00","684.07","0.00","684.07","0.00","4384.66","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","5809.98","2319.55","505.18","29.97","17.09","2576.36","132.33","1299.80","0.00","0.00","6345.13","6345.13","6345.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,690","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4025.58","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","4866.79","2573.24","1076.69","64.28","0.00","261.65","246.70","2926.17","0.00","0.00","6007.76","6007.76","6007.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","10.98","","11/27/2013","5,663","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","3434.52","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","1852.57","264.98","2447.48","73.49","16.82","460.21","357.73","3273.80","0.00","0.00","4373.54","4373.54","4373.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.08","","09/27/2013","4,432","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4108.56","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","2084.36","488.71","2759.50","81.32","5.01","15.66","672.08","3743.72","0.00","0.00","4925.18","4925.18","4925.18","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.07","","08/27/2013","3,978","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4436.47","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","4385.63","24.03","1191.07","105.49","23.16","932.03","465.25","4237.72","0.00","0.00","5682.19","5682.19","5682.19","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","7.64","","08/27/2013","3,759","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5658.16","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlton","6008.89","950.83","1786.87","144.17","1174.60","25.24","17.09","5772.17","0.00","0.00","7939.93","7939.93","7939.93","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","155.10","","10/28/2013","5,246","Other 1","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6989.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","5555.08","1156.32","2834.25","148.43","30.21","31.75","830.63","6488.85","0.00","0.00","8537.76","8537.76","8537.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.10","","11/27/2013","5,759","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7381.44","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","6488.02","36.56","2013.90","144.70","1618.13","29.57","948.67","6013.69","0.00","0.00","8646.62","8646.62","8646.62","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","25.09","","10/27/2013","5,041","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8610.06","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","6257.64","1639.97","1305.73","76.46","1859.51","0.00","1057.73","3082.62","0.00","0.00","7639.83","7639.83","7639.83","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","11/27/2013","7.50","","10/27/2013","5,123","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5999.86","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
