"Ashby","01/27/2013","10062","INV","12357","AR-Fees","AR-Fees","235.97","0.00","Charges-Fees","Charges-Fees","0.00","226.89","TaxRec-Fees","TaxRec-Fees","0.00","9.08"
"Ashfield","01/27/2013","10048","INV","12358","AR-Fees","AR-Fees","346.58","0.00","Charges-Fees","Charges-Fees","0.00","333.25","TaxRec-Fees","TaxRec-Fees","0.00","13.33"
"Ashland","01/27/2013","10088","INV","12359","AR-Fees","AR-Fees","652.22","0.00","Charges-Fees","Charges-Fees","0.00","627.13","TaxRec-Fees","TaxRec-Fees","0.00","25.09"
"Athol","01/27/2013","10049","INV","12360","AR-Fees","AR-Fees","446.23","0.00","Charges-Fees","Charges-Fees","0.00","429.07","TaxRec-Fees","TaxRec-Fees","0.00","17.16"
"Auburn","01/27/2013","10069","INV","12362","AR-Fees","AR-Fees","772.62","0.00","Charges-Fees","Charges-Fees","0.00","742.90","TaxRec-Fees","TaxRec-Fees","0.00","29.72"
"Avon","01/27/2013","10141","INV","12363","AR-Fees","AR-Fees","888.53","0.00","Charges-Fees","Charges-Fees","0.00","854.36","TaxRec-Fees","TaxRec-Fees","0.00","34.17"
"Ayer","01/27/2013","10063","INV","12364","AR-Fees","AR-Fees","968.28","0.00","Charges-Fees","Charges-Fees","0.00","931.04","TaxRec-Fees","TaxRec-Fees","0.00","37.24"
"Barre","01/27/2013","10004","INV","12366","AR-Fees","AR-Fees","46.82","0.00","Charges-Fees","Charges-Fees","0.00","45.02","TaxRec-Fees","TaxRec-Fees","0.00","1.80"
"Becket","01/27/2013","10028","INV","12367","AR-Fees","AR-Fees","62.44","0.00","Charges-Fees","Charges-Fees","0.00","60.04","TaxRec-Fees","TaxRec-Fees","0.00","2.40"
"Bedford","01/27/2013","10089","INV","12368","AR-Fees","AR-Fees","384.48","0.00","Charges-Fees","Charges-Fees","0.00","369.69","TaxRec-Fees","TaxRec-Fees","0.00","14.79"
"Bellingham","01/27/2013","10124","INV","12369","AR-Fees","AR-Fees","1522.11","0.00","Charges-Fees","Charges-Fees","0.00","1463.57","TaxRec-Fees","TaxRec-Fees","0.00","58.54"
"Belmont","01/27/2013","10155","INV","12370","AR-Fees","AR-Fees","1319.44","0.00","Charges-Fees","Charges-Fees","0.00","1268.69","TaxRec-Fees","TaxRec-Fees","0.00","50.75"
"Berlin","01/27/2013","10070","INV","12372","AR-Fees","AR-Fees","944.16","0.00","Charges-Fees","Charges-Fees","0.00","907.85","TaxRec-Fees","TaxRec-Fees","0.00","36.31"
"Bernardston","01/27/2013","10050","INV","12373","AR-Fees","AR-Fees","725.73","0.00","Charges-Fees","Charges-Fees","0.00","697.82","TaxRec-Fees","TaxRec-Fees","0.00","27.91"
"Beverly","01/27/2013","10002","INV","12374","AR-Fees","AR-Fees","1337.81","0.00","Charges-Fees","Charges-Fees","0.00","1286.36","TaxRec-Fees","TaxRec-Fees","0.00","51.45"
"Blackstone","01/27/2013","10071","INV","12376","AR-Fees","AR-Fees","1480.81","0.00","Charges-Fees","Charges-Fees","0.00","1423.86","TaxRec-Fees","TaxRec-Fees","0.00","56.95"
"Blandford","01/27/2013","10005","INV","12377","AR-Fees","AR-Fees","7.66","0.00","Charges-Fees","Charges-Fees","0.00","7.37","TaxRec-Fees","TaxRec-Fees","0.00","0.29"
"Bolton","01/27/2013","10090","INV","12378","AR-Fees","AR-Fees","387.02","0.00","Charges-Fees","Charges-Fees","0.00","372.13","TaxRec-Fees","TaxRec-Fees","0.00","14.89"
"Boston","01/27/2013","10133","INV","12379","AR-Fees","AR-Fees","862.48","0.00","Charges-Fees","Charges-Fees","0.00","829.31","TaxRec-Fees","TaxRec-Fees","0.00","33.17"
"Bourne","01/27/2013","10157","INV","12380","AR-Fees","AR-Fees","1974.18","0.00","Charges-Fees","Charges-Fees","0.00","1898.25","TaxRec-Fees","TaxRec-Fees","0.00","75.93"
"Boxborough","01/27/2013","10086","INV","12381","AR-Fees","AR-Fees","721.51","0.00","Charges-Fees","Charges-Fees","0.00","693.76","TaxRec-Fees","TaxRec-Fees","0.00","27.75"
"Boylston","01/27/2013","10072","INV","12383","AR-Fees","AR-Fees","959.96","0.00","Charges-Fees","Charges-Fees","0.00","923.04","TaxRec-Fees","TaxRec-Fees","0.00","36.92"
"Braintree","01/27/2013","10138","INV","12384","AR-Fees","AR-Fees","921.11","0.00","Charges-Fees","Charges-Fees","0.00","885.68","TaxRec-Fees","TaxRec-Fees","0.00","35.43"
"Brewster","01/27/2013","10161","INV","12385","AR-Fees","AR-Fees","1043.10","0.00","Charges-Fees","Charges-Fees","0.00","1002.98","TaxRec-Fees","TaxRec-Fees","0.00","40.12"
"Brimfield","01/27/2013","10006","INV","12387","AR-Fees","AR-Fees","1293.40","0.00","Charges-Fees","Charges-Fees","0.00","1243.65","TaxRec-Fees","TaxRec-Fees","0.00","49.75"
"Brockton","01/27/2013","10140","INV","12388","AR-Fees","AR-Fees","126.11","0.00","Charges-Fees","Charges-Fees","0.00","121.26","TaxRec-Fees","TaxRec-Fees","0.00","4.85"
"Brookfield","01/27/2013","10073","INV","12389","AR-Fees","AR-Fees","233.51","0.00","Charges-Fees","Charges-Fees","0.00","224.53","TaxRec-Fees","TaxRec-Fees","0.00","8.98"
"Brookline","01/27/2013","10152","INV","12390","AR-Fees","AR-Fees","343.01","0.00","Charges-Fees","Charges-Fees","0.00","329.82","TaxRec-Fees","TaxRec-Fees","0.00","13.19"
"Buckland","01/27/2013","10052","INV","12391","AR-Fees","AR-Fees","684.01","0.00","Charges-Fees","Charges-Fees","0.00","657.70","TaxRec-Fees","TaxRec-Fees","0.00","26.31"
"Burlington","01/27/2013","10102","INV","12392","AR-Fees","AR-Fees","454.67","0.00","Charges-Fees","Charges-Fees","0.00","437.18","TaxRec-Fees","TaxRec-Fees","0.00","17.49"
"Canton","01/27/2013","10125","INV","12393","AR-Fees","AR-Fees","802.04","0.00","Charges-Fees","Charges-Fees","0.00","771.19","TaxRec-Fees","TaxRec-Fees","0.00","30.85"
"Carlisle","01/27/2013","10091","INV","12394","AR-Fees","AR-Fees","922.04","0.00","Charges-Fees","Charges-Fees","0.00","886.58","TaxRec-Fees","TaxRec-Fees","0.00","35.46"
"Carver","01/27/2013","10142","INV","12395","AR-Fees","AR-Fees","1044.16","0.00","Charges-Fees","Charges-Fees","0.00","1004.00","TaxRec-Fees","TaxRec-Fees","0.00","40.16"
"Charlton","01/27/2013","10074","INV","12397","AR-Fees","AR-Fees","1294.68","0.00","Charges-Fees","Charges-Fees","0.00","1244.88","TaxRec-Fees","TaxRec-Fees","0.00","49.80"
"Chatham","01/27/2013","10162","INV","12398","AR-Fees","AR-Fees","126.25","0.00","Charges-Fees","Charges-Fees","0.00","121.39","TaxRec-Fees","TaxRec-Fees","0.00","4.86"
"Chelmsford","01/27/2013","10104","INV","12399","AR-Fees","AR-Fees","233.76","0.00","Charges-Fees","Charges-Fees","0.00","224.77","TaxRec-Fees","TaxRec-Fees","0.00","8.99"
"Chelsea","01/27/2013","10135","INV","12400","AR-Fees","AR-Fees","343.39","0.00","Charges-Fees","Charges-Fees","0.00","330.18","TaxRec-Fees","TaxRec-Fees","0.00","13.21"
"Cheshire","01/27/2013","10029","INV","12401","AR-Fees","AR-Fees","684.72","0.00","Charges-Fees","Charges-Fees","0.00","658.38","TaxRec-Fees","TaxRec-Fees","0.00","26.34"
"Chester","01/27/2013","10007","INV","12402","AR-Fees","AR-Fees","455.15","0.00","Charges-Fees","Charges-Fees","0.00","437.64","TaxRec-Fees","TaxRec-Fees","0.00","17.51"
"Chicopee","01/27/2013","10008","INV","12404","AR-Fees","AR-Fees","786.39","0.00","Charges-Fees","Charges-Fees","0.00","756.14","TaxRec-Fees","TaxRec-Fees","0.00","30.25"
"Chilmark","01/27/2013","10158","INV","12405","AR-Fees","AR-Fees","878.64","0.00","Charges-Fees","Charges-Fees","0.00","844.85","TaxRec-Fees","TaxRec-Fees","0.00","33.79"
"Clarksburg","01/27/2013","10043","INV","12406","AR-Fees","AR-Fees","995.46","0.00","Charges-Fees","Charges-Fees","0.00","957.17","TaxRec-Fees","TaxRec-Fees","0.00","38.29"
"Cohasset","01/27/2013","10126","INV","12408","AR-Fees","AR-Fees","1188.79","0.00","Charges-Fees","Charges-Fees","0.00","1143.07","TaxRec-Fees","TaxRec-Fees","0.00","45.72"
"Colrain","01/27/2013","10054","INV","12409","AR-Fees","AR-Fees","131.12","0.00","Charges-Fees","Charges-Fees","0.00","126.08","TaxRec-Fees","TaxRec-Fees","0.00","5.04"
"Concord","01/27/2013","10092","INV","12410","AR-Fees","AR-Fees","235.85","0.00","Charges-Fees","Charges-Fees","0.00","226.78","TaxRec-Fees","TaxRec-Fees","0.00","9.07"
"Conway","01/27/2013","10055","INV","12411","AR-Fees","AR-Fees","346.41","0.00","Charges-Fees","Charges-Fees","0.00","333.09","TaxRec-Fees","TaxRec-Fees","0.00","13.32"
"Cummington","01/27/2013","10009","INV","12412","AR-Fees","AR-Fees","651.89","0.00","Charges-Fees","Charges-Fees","0.00","626.82","TaxRec-Fees","TaxRec-Fees","0.00","25.07"
"Dalton","01/27/2013","10030","INV","12413","AR-Fees","AR-Fees","446.01","0.00","Charges-Fees","Charges-Fees","0.00","428.86","TaxRec-Fees","TaxRec-Fees","0.00","17.15"
"Dartmouth","01/27/2013","10166","INV","12415","AR-Fees","AR-Fees","772.24","0.00","Charges-Fees","Charges-Fees","0.00","742.54","TaxRec-Fees","TaxRec-Fees","0.00","29.70"
"Dedham","01/27/2013","10127","INV","12416","AR-Fees","AR-Fees","888.11","0.00","Charges-Fees","Charges-Fees","0.00","853.95","TaxRec-Fees","TaxRec-Fees","0.00","34.16"
"Dighton","01/27/2013","10167","INV","12418","AR-Fees","AR-Fees","1225.02","0.00","Charges-Fees","Charges-Fees","0.00","1177.90","TaxRec-Fees","TaxRec-Fees","0.00","47.12"
"Douglas","01/27/2013","10075","INV","12419","AR-Fees","AR-Fees","128.77","0.00","Charges-Fees","Charges-Fees","0.00","123.82","TaxRec-Fees","TaxRec-Fees","0.00","4.95"
"Dover","01/27/2013","10128","INV","12420","AR-Fees","AR-Fees","238.39","0.00","Charges-Fees","Charges-Fees","0.00","229.22","TaxRec-Fees","TaxRec-Fees","0.00","9.17"
"Dracut","01/27/2013","10105","INV","12421","AR-Fees","AR-Fees","336.79","0.00","Charges-Fees","Charges-Fees","0.00","323.84","TaxRec-Fees","TaxRec-Fees","0.00","12.95"
"Dudley","01/27/2013","10084","INV","12422","AR-Fees","AR-Fees","1005.95","0.00","Charges-Fees","Charges-Fees","0.00","967.26","TaxRec-Fees","TaxRec-Fees","0.00","38.69"
"Dunstable","01/27/2013","10106","INV","12423","AR-Fees","AR-Fees","843.11","0.00","Charges-Fees","Charges-Fees","0.00","810.68","TaxRec-Fees","TaxRec-Fees","0.00","32.43"
"East.Bridgewater","01/27/2013","10013","INV","12425","AR-Fees","AR-Fees","2089.45","0.00","Charges-Fees","Charges-Fees","0.00","2009.09","TaxRec-Fees","TaxRec-Fees","0.00","80.36"
"East.Brookfield","01/27/2013","10012","INV","12426","AR-Fees","AR-Fees","1126.12","0.00","Charges-Fees","Charges-Fees","0.00","1082.81","TaxRec-Fees","TaxRec-Fees","0.00","43.31"
"East.Longmeadow","01/27/2013","10011","INV","12427","AR-Fees","AR-Fees","134.52","0.00","Charges-Fees","Charges-Fees","0.00","129.35","TaxRec-Fees","TaxRec-Fees","0.00","5.17"
"Easthampton","01/27/2013","10010","INV","12429","AR-Fees","AR-Fees","140.71","0.00","Charges-Fees","Charges-Fees","0.00","135.30","TaxRec-Fees","TaxRec-Fees","0.00","5.41"
"Easton","01/27/2013","10143","INV","12430","AR-Fees","AR-Fees","349.55","0.00","Charges-Fees","Charges-Fees","0.00","336.11","TaxRec-Fees","TaxRec-Fees","0.00","13.44"
"Edgartown","01/27/2013","10159","INV","12431","AR-Fees","AR-Fees","707.22","0.00","Charges-Fees","Charges-Fees","0.00","680.02","TaxRec-Fees","TaxRec-Fees","0.00","27.20"
"Egremont","01/27/2013","10046","INV","12432","AR-Fees","AR-Fees","249.96","0.00","Charges-Fees","Charges-Fees","0.00","240.35","TaxRec-Fees","TaxRec-Fees","0.00","9.61"
"Erving","01/27/2013","10056","INV","12433","AR-Fees","AR-Fees","600.43","0.00","Charges-Fees","Charges-Fees","0.00","577.34","TaxRec-Fees","TaxRec-Fees","0.00","23.09"
"Essex","01/27/2013","10114","INV","12434","AR-Fees","AR-Fees","952.80","0.00","Charges-Fees","Charges-Fees","0.00","916.15","TaxRec-Fees","TaxRec-Fees","0.00","36.65"
"Fairhaven","01/27/2013","10168","INV","12436","AR-Fees","AR-Fees","2502.12","0.00","Charges-Fees","Charges-Fees","0.00","2405.88","TaxRec-Fees","TaxRec-Fees","0.00","96.24"
"Fall River","01/27/2013","10169","INV","12437","AR-Fees","AR-Fees","2858.24","0.00","Charges-Fees","Charges-Fees","0.00","2748.31","TaxRec-Fees","TaxRec-Fees","0.00","109.93"
"Falmouth","01/27/2013","10160","INV","12438","AR-Fees","AR-Fees","2967.70","0.00","Charges-Fees","Charges-Fees","0.00","2853.56","TaxRec-Fees","TaxRec-Fees","0.00","114.14"
"Florida","01/27/2013","10044","INV","12440","AR-Fees","AR-Fees","794.28","0.00","Charges-Fees","Charges-Fees","0.00","763.73","TaxRec-Fees","TaxRec-Fees","0.00","30.55"
"Framingham","01/27/2013","10085","INV","12441","AR-Fees","AR-Fees","233.40","0.00","Charges-Fees","Charges-Fees","0.00","224.42","TaxRec-Fees","TaxRec-Fees","0.00","8.98"
"Franklin","01/27/2013","10129","INV","12442","AR-Fees","AR-Fees","342.85","0.00","Charges-Fees","Charges-Fees","0.00","329.66","TaxRec-Fees","TaxRec-Fees","0.00","13.19"
"Freetown","01/27/2013","10165","INV","12443","AR-Fees","AR-Fees","683.69","0.00","Charges-Fees","Charges-Fees","0.00","657.39","TaxRec-Fees","TaxRec-Fees","0.00","26.30"
"Gardner","01/27/2013","10064","INV","12444","AR-Fees","AR-Fees","454.45","0.00","Charges-Fees","Charges-Fees","0.00","436.97","TaxRec-Fees","TaxRec-Fees","0.00","17.48"
"Gill","01/27/2013","10060","INV","12446","AR-Fees","AR-Fees","801.66","0.00","Charges-Fees","Charges-Fees","0.00","770.83","TaxRec-Fees","TaxRec-Fees","0.00","30.83"
"Gloucester","01/27/2013","10115","INV","12447","AR-Fees","AR-Fees","921.62","0.00","Charges-Fees","Charges-Fees","0.00","886.17","TaxRec-Fees","TaxRec-Fees","0.00","35.45"
"Goshen","01/27/2013","10014","INV","12448","AR-Fees","AR-Fees","1043.68","0.00","Charges-Fees","Charges-Fees","0.00","1003.54","TaxRec-Fees","TaxRec-Fees","0.00","40.14"
"Grafton","01/27/2013","10076","INV","12450","AR-Fees","AR-Fees","1294.09","0.00","Charges-Fees","Charges-Fees","0.00","1244.32","TaxRec-Fees","TaxRec-Fees","0.00","49.77"
"Granby","01/27/2013","10015","INV","12451","AR-Fees","AR-Fees","126.18","0.00","Charges-Fees","Charges-Fees","0.00","121.33","TaxRec-Fees","TaxRec-Fees","0.00","4.85"
"Granville","01/27/2013","10016","INV","12452","AR-Fees","AR-Fees","233.65","0.00","Charges-Fees","Charges-Fees","0.00","224.66","TaxRec-Fees","TaxRec-Fees","0.00","8.99"
"Great Barrington","01/27/2013","10031","INV","12453","AR-Fees","AR-Fees","343.22","0.00","Charges-Fees","Charges-Fees","0.00","330.02","TaxRec-Fees","TaxRec-Fees","0.00","13.20"
"Greenfield","01/27/2013","10047","INV","12454","AR-Fees","AR-Fees","684.39","0.00","Charges-Fees","Charges-Fees","0.00","658.07","TaxRec-Fees","TaxRec-Fees","0.00","26.32"
"Groton","01/27/2013","10065","INV","12455","AR-Fees","AR-Fees","454.93","0.00","Charges-Fees","Charges-Fees","0.00","437.43","TaxRec-Fees","TaxRec-Fees","0.00","17.50"
"Hadley","01/27/2013","10017","INV","12457","AR-Fees","AR-Fees","802.48","0.00","Charges-Fees","Charges-Fees","0.00","771.62","TaxRec-Fees","TaxRec-Fees","0.00","30.86"
"Halifax","01/27/2013","10144","INV","12458","AR-Fees","AR-Fees","922.56","0.00","Charges-Fees","Charges-Fees","0.00","887.08","TaxRec-Fees","TaxRec-Fees","0.00","35.48"
"Hamilton","01/27/2013","10116","INV","12459","AR-Fees","AR-Fees","1044.73","0.00","Charges-Fees","Charges-Fees","0.00","1004.55","TaxRec-Fees","TaxRec-Fees","0.00","40.18"
"Hancock","01/27/2013","10033","INV","12461","AR-Fees","AR-Fees","1188.21","0.00","Charges-Fees","Charges-Fees","0.00","1142.51","TaxRec-Fees","TaxRec-Fees","0.00","45.70"
"Hanover","01/27/2013","10145","INV","12462","AR-Fees","AR-Fees","131.06","0.00","Charges-Fees","Charges-Fees","0.00","126.02","TaxRec-Fees","TaxRec-Fees","0.00","5.04"
"Hanson","01/27/2013","10146","INV","12463","AR-Fees","AR-Fees","235.74","0.00","Charges-Fees","Charges-Fees","0.00","226.67","TaxRec-Fees","TaxRec-Fees","0.00","9.07"
"Hardwick","01/27/2013","10018","INV","12464","AR-Fees","AR-Fees","346.25","0.00","Charges-Fees","Charges-Fees","0.00","332.93","TaxRec-Fees","TaxRec-Fees","0.00","13.32"
"Harwich","01/27/2013","10163","INV","12465","AR-Fees","AR-Fees","445.80","0.00","Charges-Fees","Charges-Fees","0.00","428.65","TaxRec-Fees","TaxRec-Fees","0.00","17.15"
"Haverhill","01/27/2013","10107","INV","12467","AR-Fees","AR-Fees","771.87","0.00","Charges-Fees","Charges-Fees","0.00","742.18","TaxRec-Fees","TaxRec-Fees","0.00","29.69"
"Hawley","01/27/2013","10053","INV","12468","AR-Fees","AR-Fees","887.68","0.00","Charges-Fees","Charges-Fees","0.00","853.54","TaxRec-Fees","TaxRec-Fees","0.00","34.14"
"Heath","01/27/2013","10057","INV","12469","AR-Fees","AR-Fees","967.32","0.00","Charges-Fees","Charges-Fees","0.00","930.12","TaxRec-Fees","TaxRec-Fees","0.00","37.20"
"Hinsdale","01/27/2013","10032","INV","12471","AR-Fees","AR-Fees","1224.43","0.00","Charges-Fees","Charges-Fees","0.00","1177.34","TaxRec-Fees","TaxRec-Fees","0.00","47.09"
"Holbrook","01/27/2013","10147","INV","12472","AR-Fees","AR-Fees","128.71","0.00","Charges-Fees","Charges-Fees","0.00","123.76","TaxRec-Fees","TaxRec-Fees","0.00","4.95"
"Holden","01/27/2013","10077","INV","12473","AR-Fees","AR-Fees","238.27","0.00","Charges-Fees","Charges-Fees","0.00","229.11","TaxRec-Fees","TaxRec-Fees","0.00","9.16"
"Holland","01/27/2013","10078","INV","12474","AR-Fees","AR-Fees","336.63","0.00","Charges-Fees","Charges-Fees","0.00","323.68","TaxRec-Fees","TaxRec-Fees","0.00","12.95"
"Holliston","01/27/2013","10093","INV","12475","AR-Fees","AR-Fees","658.73","0.00","Charges-Fees","Charges-Fees","0.00","633.39","TaxRec-Fees","TaxRec-Fees","0.00","25.34"
"Holyoke","01/27/2013","10019","INV","12476","AR-Fees","AR-Fees","459.38","0.00","Charges-Fees","Charges-Fees","0.00","441.71","TaxRec-Fees","TaxRec-Fees","0.00","17.67"
"Hopkinton","01/27/2013","10094","INV","12478","AR-Fees","AR-Fees","780.18","0.00","Charges-Fees","Charges-Fees","0.00","750.17","TaxRec-Fees","TaxRec-Fees","0.00","30.01"
"Hubbardston","01/27/2013","10066","INV","12479","AR-Fees","AR-Fees","863.03","0.00","Charges-Fees","Charges-Fees","0.00","829.84","TaxRec-Fees","TaxRec-Fees","0.00","33.19"
"Hudson","01/27/2013","10095","INV","12480","AR-Fees","AR-Fees","1674.49","0.00","Charges-Fees","Charges-Fees","0.00","1610.09","TaxRec-Fees","TaxRec-Fees","0.00","64.40"
"Huntington","01/27/2013","10020","INV","12482","AR-Fees","AR-Fees","268.26","0.00","Charges-Fees","Charges-Fees","0.00","257.94","TaxRec-Fees","TaxRec-Fees","0.00","10.32"
"Ipswich","01/27/2013","10117","INV","12483","AR-Fees","AR-Fees","275.86","0.00","Charges-Fees","Charges-Fees","0.00","265.25","TaxRec-Fees","TaxRec-Fees","0.00","10.61"
"Kingston","01/27/2013","10150","INV","12484","AR-Fees","AR-Fees","663.63","0.00","Charges-Fees","Charges-Fees","0.00","638.11","TaxRec-Fees","TaxRec-Fees","0.00","25.52"
"Lakeville","01/27/2013","10148","INV","12485","AR-Fees","AR-Fees","952.01","0.00","Charges-Fees","Charges-Fees","0.00","915.39","TaxRec-Fees","TaxRec-Fees","0.00","36.62"
"Lancaster","01/27/2013","10079","INV","12486","AR-Fees","AR-Fees","883.82","0.00","Charges-Fees","Charges-Fees","0.00","849.83","TaxRec-Fees","TaxRec-Fees","0.00","33.99"
"Lanesborough","01/27/2013","10034","INV","12487","AR-Fees","AR-Fees","258.07","0.00","Charges-Fees","Charges-Fees","0.00","248.14","TaxRec-Fees","TaxRec-Fees","0.00","9.93"
"Leicester","01/27/2013","10080","INV","12489","AR-Fees","AR-Fees","1177.80","0.00","Charges-Fees","Charges-Fees","0.00","1132.50","TaxRec-Fees","TaxRec-Fees","0.00","45.30"
"Lenox","01/27/2013","10035","INV","12490","AR-Fees","AR-Fees","594.36","0.00","Charges-Fees","Charges-Fees","0.00","571.50","TaxRec-Fees","TaxRec-Fees","0.00","22.86"
"Leverett","01/27/2013","10021","INV","12492","AR-Fees","AR-Fees","281.18","0.00","Charges-Fees","Charges-Fees","0.00","270.37","TaxRec-Fees","TaxRec-Fees","0.00","10.81"
"Lexington","01/27/2013","10151","INV","12493","AR-Fees","AR-Fees","369.60","0.00","Charges-Fees","Charges-Fees","0.00","355.38","TaxRec-Fees","TaxRec-Fees","0.00","14.22"
"Leyden","01/27/2013","10051","INV","12494","AR-Fees","AR-Fees","197.13","0.00","Charges-Fees","Charges-Fees","0.00","189.55","TaxRec-Fees","TaxRec-Fees","0.00","7.58"
"Lincoln","01/27/2013","10101","INV","12495","AR-Fees","AR-Fees","609.59","0.00","Charges-Fees","Charges-Fees","0.00","586.14","TaxRec-Fees","TaxRec-Fees","0.00","23.45"
"Littleton","01/27/2013","10067","INV","12496","AR-Fees","AR-Fees","762.03","0.00","Charges-Fees","Charges-Fees","0.00","732.72","TaxRec-Fees","TaxRec-Fees","0.00","29.31"
"Longmeadow","01/27/2013","10026","INV","12497","AR-Fees","AR-Fees","206.13","0.00","Charges-Fees","Charges-Fees","0.00","198.20","TaxRec-Fees","TaxRec-Fees","0.00","7.93"
"Ludlow","01/27/2013","10022","INV","12499","AR-Fees","AR-Fees","801.29","0.00","Charges-Fees","Charges-Fees","0.00","770.47","TaxRec-Fees","TaxRec-Fees","0.00","30.82"
"Lunenburg","01/27/2013","10068","INV","12500","AR-Fees","AR-Fees","921.19","0.00","Charges-Fees","Charges-Fees","0.00","885.76","TaxRec-Fees","TaxRec-Fees","0.00","35.43"
"Lynn","01/27/2013","10110","INV","12501","AR-Fees","AR-Fees","1043.20","0.00","Charges-Fees","Charges-Fees","0.00","1003.08","TaxRec-Fees","TaxRec-Fees","0.00","40.12"
"Malden","01/27/2013","10134","INV","12503","AR-Fees","AR-Fees","1293.51","0.00","Charges-Fees","Charges-Fees","0.00","1243.76","TaxRec-Fees","TaxRec-Fees","0.00","49.75"
"Manchester-by-the-Sea","01/27/2013","10118","INV","12504","AR-Fees","AR-Fees","126.12","0.00","Charges-Fees","Charges-Fees","0.00","121.27","TaxRec-Fees","TaxRec-Fees","0.00","4.85"
"Mansfield","01/27/2013","10130","INV","12505","AR-Fees","AR-Fees","233.53","0.00","Charges-Fees","Charges-Fees","0.00","224.55","TaxRec-Fees","TaxRec-Fees","0.00","8.98"
"Marblehead","01/27/2013","10119","INV","12506","AR-Fees","AR-Fees","343.05","0.00","Charges-Fees","Charges-Fees","0.00","329.86","TaxRec-Fees","TaxRec-Fees","0.00","13.19"
"Marion","01/27/2013","10170","INV","12507","AR-Fees","AR-Fees","684.07","0.00","Charges-Fees","Charges-Fees","0.00","657.76","TaxRec-Fees","TaxRec-Fees","0.00","26.31"
"Marlborough","01/27/2013","10096","INV","12508","AR-Fees","AR-Fees","454.71","0.00","Charges-Fees","Charges-Fees","0.00","437.22","TaxRec-Fees","TaxRec-Fees","0.00","17.49"
"Mashpee","01/27/2013","10164","INV","12510","AR-Fees","AR-Fees","802.11","0.00","Charges-Fees","Charges-Fees","0.00","771.26","TaxRec-Fees","TaxRec-Fees","0.00","30.85"
"Mattapoisett","01/27/2013","10171","INV","12511","AR-Fees","AR-Fees","922.14","0.00","Charges-Fees","Charges-Fees","0.00","886.67","TaxRec-Fees","TaxRec-Fees","0.00","35.47"
"Maynard","01/27/2013","10097","INV","12512","AR-Fees","AR-Fees","1044.25","0.00","Charges-Fees","Charges-Fees","0.00","1004.09","TaxRec-Fees","TaxRec-Fees","0.00","40.16"
"Medford","01/27/2013","10136","INV","12513","AR-Fees","AR-Fees","1294.79","0.00","Charges-Fees","Charges-Fees","0.00","1244.99","TaxRec-Fees","TaxRec-Fees","0.00","49.80"
"Medway","01/27/2013","10131","INV","12514","AR-Fees","AR-Fees","126.26","0.00","Charges-Fees","Charges-Fees","0.00","121.40","TaxRec-Fees","TaxRec-Fees","0.00","4.86"
"Melrose","01/27/2013","10137","INV","12515","AR-Fees","AR-Fees","233.79","0.00","Charges-Fees","Charges-Fees","0.00","224.80","TaxRec-Fees","TaxRec-Fees","0.00","8.99"
"Mendon","01/27/2013","10098","INV","12516","AR-Fees","AR-Fees","343.42","0.00","Charges-Fees","Charges-Fees","0.00","330.21","TaxRec-Fees","TaxRec-Fees","0.00","13.21"
