"Brockton","2051.46","0.00","0.00","0.00","0.00","2051.46","2051.46","4401.21","0.00","0.00","0.00","1150.07","5551.28","4401.21","63.49","28.29","19.32","2.48","27.88","141.46","113.58","","6516.16","28.29","19.32","2.48","1177.95","7744.20","6566.25","11/27/2013","10/28/2013 ($145.10)",""
"Brookfield","68.49","921.53","0.00","0.00","0.00","990.02","990.02","4875.10","0.00","1614.49","0.00","0.00","6489.59","6489.59","54.06","13.76","0.74","31.02","32.19","131.77","99.58","","4997.65","935.29","1615.23","31.02","32.19","7611.38","7579.19","11/27/2013","9/28/2013 ($146.09)",""
"Brookline","258.88","1016.97","0.00","0.00","0.00","1275.85","1275.85","247.53","0.00","1849.99","0.00","1614.49","3712.01","2097.52","9.35","0.00","6.51","13.93","14.45","44.24","29.79","","515.76","1016.97","1856.50","13.93","1628.94","5032.10","3403.16","11/27/2013","8/28/2013 ($147.08)",""
"Buckland","2003.24","0.00","0.00","0.00","0.00","2003.24","2003.24","247.53","0.00","2087.68","0.00","1849.99","4185.20","2335.21","13.69","9.62","9.66","17.96","18.64","69.57","50.93","","2264.46","9.62","2097.34","17.96","1868.63","6258.01","4389.38","11/27/2013","7/28/2013 ($148.07)",""
"Burlington","263.57","1293.98","0.00","0.00","0.00","1557.55","1557.55","466.09","0.00","2327.56","0.00","2087.68","4881.33","2793.65","3.78","3.11","8.62","17.95","18.62","52.08","33.46","","733.44","1297.09","2336.18","17.95","2106.30","6490.96","4384.66","11/27/2013","7/27/2013 ($21.76)",""
"Cambridge","379.01","126.17","0.00","0.00","0.00","505.18","505.18","920.79","0.00","2569.64","0.00","2319.55","5809.98","3490.43","0.00","6.16","6.72","17.09","0.00","29.97","29.97","","1299.80","132.33","2576.36","17.09","2319.55","6345.13","4025.58","11/27/2013","11/27/2013 ($25.10)",""
"Canton","843.06","233.63","0.00","0.00","0.00","1076.69","1076.69","2049.62","0.00","247.53","0.00","2569.64","4866.79","2297.15","33.49","13.07","14.12","0.00","3.60","64.28","60.68","","2926.17","246.70","261.65","0.00","2573.24","6007.76","3434.52","11/27/2013","11/27/2013 ($10.98)",""
"Carlisle","2104.30","343.18","0.00","0.00","0.00","2447.48","2447.48","1144.83","0.00","460.21","0.00","247.53","1852.57","1605.04","24.67","14.55","0.00","16.82","17.45","73.49","56.04","","3273.80","357.73","460.21","16.82","264.98","4373.54","4108.56","11/27/2013","9/27/2013 ($25.08)",""
"Carver","2087.42","672.08","0.00","0.00","0.00","2759.50","2759.50","1614.49","0.00","0.00","0.00","469.87","2084.36","1614.49","41.81","0.00","15.66","5.01","18.84","81.32","62.48","","3743.72","672.08","15.66","5.01","488.71","4925.18","4436.47","11/27/2013","8/27/2013 ($25.07)",""
"Charlemont","736.18","454.89","0.00","0.00","0.00","1191.07","1191.07","3464.48","0.00","921.15","0.00","0.00","4385.63","4385.63","37.06","10.36","10.88","23.16","24.03","105.49","81.46","","4237.72","465.25","932.03","23.16","24.03","5682.19","5658.16","11/27/2013","8/27/2013 ($7.64)",""
"Charlton","1786.87","0.00","0.00","0.00","0.00","1786.87","1786.87","3937.67","0.00","0.00","1150.07","921.15","6008.89","5087.74","47.63","17.09","25.24","24.53","29.68","144.17","114.49","","5772.17","17.09","25.24","1174.60","950.83","7939.93","6989.10","11/27/2013","10/28/2013 ($155.10)",""
"Chatham","2031.84","802.41","0.00","0.00","0.00","2834.25","2834.25","4405.01","0.00","0.00","0.00","1150.07","5555.08","4405.01","52.00","28.22","31.75","30.21","6.25","148.43","142.18","","6488.85","830.63","31.75","30.21","1156.32","8537.76","7381.44","11/27/2013","11/27/2013 ($25.10)",""
"Chelmsford","1091.43","922.47","0.00","0.00","0.00","2013.90","2013.90","4873.53","0.00","0.00","1614.49","0.00","6488.02","6488.02","48.73","26.20","29.57","3.64","36.56","144.70","108.14","","6013.69","948.67","29.57","1618.13","36.56","8646.62","8610.06","11/27/2013","10/27/2013 ($25.09)",""
"Chelsea","261.09","1044.64","0.00","0.00","0.00","1305.73","1305.73","2793.16","0.00","0.00","1849.99","1614.49","6257.64","4643.15","28.37","13.09","0.00","9.52","25.48","76.46","50.98","","3082.62","1057.73","0.00","1859.51","1639.97","7639.83","5999.86","11/27/2013","10/27/2013 ($7.50)",""
"Cheshire","1982.43","0.00","0.00","0.00","0.00","1982.43","1982.43","717.40","0.00","0.00","2087.68","1849.99","4655.07","2805.08","20.74","0.00","0.00","9.21","20.46","50.41","29.95","","2720.57","0.00","0.00","2096.89","1870.45","6687.91","4817.46","11/27/2013","10/27/2013 ($1.97)",""
"Chester","927.06","1295.26","0.00","0.00","0.00","2222.32","2222.32","469.87","0.00","0.00","2327.56","2087.68","4885.11","2797.43","19.06","6.69","12.22","11.88","82.52","132.37","49.85","","1415.99","1301.95","12.22","2339.44","2170.20","7239.80","5069.60","11/27/2013","10/28/2013 ($160.10)",""
"Chesterfield","350.83","127.31","0.00","0.00","0.00","478.14","478.14","921.15","0.00","0.00","2569.64","2327.56","5818.35","3490.79","8.71","6.12","6.69","67.83","17.23","106.58","89.35","","1280.69","133.43","6.69","2637.47","2344.79","6403.07","4058.28","11/27/2013","9/28/2013 ($161.09)",""
"Chicopee","800.79","240.28","0.00","0.00","0.00","1041.07","1041.07","2053.51","0.00","0.00","247.53","2559.26","4860.30","2301.04","31.53","12.94","76.32","3.11","0.00","123.90","123.90","","2885.83","253.22","76.32","250.64","2559.26","6025.27","3466.01","11/27/2013","11/27/2013 ($25.10)",""
"Chilmark","2008.77","342.89","0.00","0.00","0.00","2351.66","2351.66","1140.59","0.00","0.00","459.59","247.53","1847.71","1600.18","28.59","77.49","6.19","0.00","17.26","129.53","112.27","","3177.95","420.38","6.19","459.59","264.79","4328.90","4064.11","11/27/2013","10/27/2013 ($25.09)",""
"Clarksburg","1979.14","670.85","0.00","0.00","0.00","2649.99","2649.99","1603.18","0.00","0.00","0.00","469.87","2073.05","1603.18","109.15","7.60","0.00","11.44","18.61","146.80","128.19","","3691.47","678.45","0.00","11.44","488.48","4869.84","4381.36","11/27/2013","10/27/2013 ($6.52)",""
"Clinton","621.25","434.86","0.00","0.00","0.00","1056.11","1056.11","3464.48","0.00","0.00","921.15","0.00","4385.63","4385.63","114.17","0.00","20.38","19.81","23.76","178.12","154.36","","4199.90","434.86","20.38","940.96","23.76","5619.86","5596.10","11/27/2013","10/28/2013 ($165.10)",""
"Cohasset","1609.18","0.00","0.00","0.00","0.00","1609.18","1609.18","3937.67","0.00","0.00","1150.07","921.15","6008.89","5087.74","109.96","24.73","24.83","23.45","29.22","212.19","182.97","","5656.81","24.73","24.83","1173.52","950.37","7830.26","6879.89","11/27/2013","9/28/2013 ($166.09)",""
"Colrain","1868.58","786.76","0.00","0.00","0.00","2655.34","2655.34","4415.24","0.00","0.00","0.00","1150.07","5565.31","4415.24","109.68","27.86","30.61","29.75","30.87","228.77","197.90","","6393.50","814.62","30.61","29.75","1180.94","8449.42","7268.48","11/27/2013","8/28/2013 ($167.08)",""
"Concord","1036.07","879.07","0.00","0.00","0.00","1915.14","1915.14","4881.41","0.00","0.00","1614.49","0.00","6495.90","6495.90","112.37","25.61","29.45","28.62","11.45","207.50","196.05","","6029.85","904.68","29.45","1643.11","11.45","8618.54","8607.09","11/27/2013","11/27/2013 ($25.10)",""
"Conway","239.64","995.94","0.00","0.00","0.00","1235.58","1235.58","2792.98","0.00","0.00","0.00","1614.49","4407.47","2792.98","100.36","13.30","17.59","0.00","9.67","140.92","131.25","","3132.98","1009.24","17.59","0.00","1624.16","5783.97","4159.81","11/27/2013","11/27/2013 ($7.99)",""
"Cummington","1864.09","0.00","0.00","0.00","0.00","1864.09","1864.09","700.40","0.00","0.00","2085.72","1849.99","4636.11","2786.12","19.49","11.70","0.00","0.00","19.88","51.07","31.19","","2583.98","11.70","0.00","2085.72","1869.87","6551.27","4681.40","11/27/2013","10/28/2013 ($170.10)",""
"Dalton","928.59","1170.35","0.00","0.00","0.00","2098.94","2098.94","469.87","0.00","0.00","2327.46","2087.68","4885.01","2797.33","24.56","0.00","11.01","0.00","40.93","76.50","35.57","","1423.02","1170.35","11.01","2327.46","2128.61","7060.45","4931.84","11/27/2013","8/27/2013 ($25.07)",""
"Danvers","491.96","131.19","0.00","0.00","0.00","623.15","623.15","921.15","0.00","0.00","2569.64","2327.56","5818.35","3490.79","12.27","6.05","0.00","23.23","17.65","59.20","41.55","","1425.38","137.24","0.00","2592.87","2345.21","6500.70","4155.49","11/27/2013","7/27/2013 ($25.06)",""
"Dartmouth","936.84","235.09","0.00","0.00","0.00","1171.93","1171.93","921.15","0.00","0.00","247.53","2569.64","3738.32","1168.68","10.66","0.00","28.92","8.76","10.14","58.48","48.34","","1868.65","235.09","28.92","256.29","2579.78","4968.73","2388.95","11/27/2013","7/27/2013 ($18.55)",""
"Dedham","1379.00","346.58","0.00","0.00","0.00","1725.58","1725.58","1128.00","0.00","0.00","469.87","236.85","1834.72","1597.87","16.70","30.71","12.32","11.97","0.00","71.70","71.70","","2523.70","377.29","12.32","481.84","236.85","3632.00","3395.15","11/27/2013","11/27/2013 ($25.10)",""
"Deerfield","1150.97","652.22","0.00","0.00","0.00","1803.19","1803.19","1596.50","0.00","0.00","0.00","469.87","2066.37","1596.50","44.05","12.60","15.42","0.00","4.64","76.71","72.07","","2791.52","664.82","15.42","0.00","474.51","3946.27","3471.76","11/27/2013","11/27/2013 ($10.10)",""
"Dennis","830.08","446.23","0.00","0.00","0.00","1276.31","1276.31","3447.59","0.00","0.00","921.15","0.00","4368.74","4368.74","63.31","19.18","0.00","15.83","24.39","122.71","98.32","","4340.98","465.41","0.00","936.98","24.39","5767.76","5743.37","11/27/2013","10/27/2013 ($3.92)",""
"Dighton","1812.98","0.00","0.00","0.00","0.00","1812.98","1812.98","3922.97","0.00","0.00","1150.07","921.15","5994.19","5073.04","76.92","0.37","24.69","23.99","29.78","155.75","125.97","","5812.87","0.37","24.69","1174.06","950.93","7962.92","7011.99","11/27/2013","8/28/2013 ($177.08)",""
"Douglas","2057.57","772.62","0.00","0.00","0.00","2830.19","2830.19","4415.24","0.00","0.00","0.00","1150.07","5565.31","4415.24","70.15","27.79","31.18","30.31","31.45","190.88","159.43","","6542.96","800.41","31.18","30.31","1181.52","8586.38","7404.86","11/27/2013","7/28/2013 ($178.07)",""
"Dover","1171.17","888.53","0.00","0.00","0.00","2059.70","2059.70","4897.20","0.00","0.00","1614.49","0.00","6511.69","6511.69","53.63","26.00","29.88","29.04","36.99","175.54","138.55","","6122.00","914.53","29.88","1643.53","36.99","8746.93","8709.94","11/27/2013","7/27/2013 ($2.56)",""
"Dracut","210.89","968.28","0.00","0.00","0.00","1179.17","1179.17","2795.51","0.00","0.00","1849.99","1614.42","6259.92","4645.50","31.34","13.66","17.83","7.23","0.00","70.06","70.06","","3037.74","981.94","17.83","1857.22","1614.42","7509.15","5894.73","11/27/2013","11/27/2013 ($25.10)",""
"Dudley","2980.22","0.00","0.00","0.00","0.00","2980.22","2980.22","700.89","0.00","0.00","2077.95","1849.99","4628.83","2778.84","32.80","16.54","7.52","0.00","24.70","81.56","56.86","","3713.91","16.54","7.52","2077.95","1874.69","7690.61","5815.92","11/27/2013","10/27/2013 ($25.09)",""
"Dunstable","1964.47","2248.29","0.00","0.00","0.00","4212.76","4212.76","468.83","0.00","0.00","2327.56","2087.68","4884.07","2796.39","23.49","3.13","0.00","14.26","29.94","70.82","40.88","","2456.79","2251.42","0.00","2341.82","2117.62","9167.65","7050.03","11/27/2013","10/27/2013 ($5.09)",""
"Duxbury","1459.48","332.14","0.00","0.00","0.00","1791.62","1791.62","921.15","0.00","0.00","2569.64","2327.56","5818.35","3490.79","25.28","0.00","11.63","11.30","22.64","70.85","48.21","","2405.91","332.14","11.63","2580.94","2350.20","7680.82","5330.62","11/27/2013","8/27/2013 ($25.07)",""
"East.Bridgewater","2676.31","482.80","0.00","0.00","0.00","3159.11","3159.11","1410.20","0.00","0.00","0.00","2355.75","3765.95","1410.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","4086.51","482.80","0.00","0.00","2355.75","6925.06","4569.31","11/27/2013","10/28/2013 ($184.10)",""
"East.Brookfield","2938.51","439.46","0.00","0.00","0.00","3377.97","3377.97","946.58","0.00","0.00","469.87","247.53","1663.98","1416.45","0.00","5.43","7.31","6.73","9.34","28.81","19.47","","3885.09","444.89","7.31","476.60","256.87","5070.76","4813.89","11/27/2013","10/28/2013 ($185.10)",""
"East.Longmeadow","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1117.67","0.00","0.00","0.00","0.00","1117.67","1117.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","1117.67","0.00","0.00","0.00","0.00","1117.67","1117.67","11/27/2013","11/27/2013 ($474.62)",""
"Eastham","2694.85","1402.43","0.00","0.00","0.00","4097.28","4097.28","3462.35","0.00","0.00","921.15","0.00","4383.50","4383.50","72.72","27.25","32.53","6.52","36.60","175.62","139.02","","6229.92","1429.68","32.53","927.67","36.60","8656.40","8619.80","11/27/2013","10/27/2013 ($25.09)",""
"Easthampton","90.46","0.00","0.00","0.00","0.00","90.46","90.46","3675.85","0.00","0.00","1150.07","921.15","5747.07","4825.92","40.70","16.17","0.00","6.87","21.15","84.89","63.74","","3807.01","16.17","0.00","1156.94","942.30","5922.42","4980.12","11/27/2013","10/27/2013 ($8.84)",""
"Easton","5597.24","2097.32","0.00","0.00","0.00","7694.56","7694.56","4415.24","0.00","0.00","0.00","1150.07","5565.31","4415.24","116.18","17.94","51.99","40.43","52.39","278.93","226.54","","10128.66","2115.26","51.99","40.43","1202.46","13538.80","12336.34","11/27/2013","8/27/2013 ($25.07)",""
"Edgartown","3669.29","2636.00","0.00","0.00","0.00","6305.29","6305.29","4897.20","0.00","0.00","1614.49","0.00","6511.69","6511.69","51.72","37.41","39.67","47.35","55.18","231.33","176.15","","8618.21","2673.41","39.67","1661.84","55.18","13048.31","12993.13","11/27/2013","10/28/2013 ($190.10)",""
"Egremont","40.74","718.65","0.00","0.00","0.00","759.39","759.39","2817.17","0.00","0.00","1849.99","1614.49","6281.65","4667.16","5.87","4.89","16.05","14.81","23.22","64.84","41.62","","2863.78","723.54","16.05","1864.80","1637.71","7105.88","5468.17","11/27/2013","9/28/2013 ($191.09)",""
