"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Arlington","5077.39","1174.38","1724.36","75.34","0.00","16.75","778.42","4907.54","0.00","0.00","6988.18","6877.09","7798.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","111.09","","09/28/2013","4,659","Electronic Transfer","0.000000","0:00:00","921.15","0.00","0.00","921.15","(111.09)","5702.71","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","4415.24","30.81","2766.79","103.39","814.95","1.86","888.86","5548.94","0.00","0.00","7285.42","7285.42","8435.49","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","112.08","","08/28/2013","4,080","Debit Card","0.000000","0:00:00","1150.07","0.00","0.00","1150.07","0.00","7254.61","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","6511.69","1644.13","2022.09","90.38","905.30","25.33","1002.75","5046.65","0.00","0.00","8624.16","8624.16","8624.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","113.07","","07/28/2013","3,500","Japan Credit Bureau (JCB)","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6980.03","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","4643.88","1867.75","1346.33","59.93","1009.88","12.98","13.84","3145.69","0.00","0.00","6050.14","6050.14","7664.63","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","114.06","","06/28/2013","2,916","Discover","0.000000","0:00:00","1614.49","0.00","0.00","1614.49","0.00","4182.39","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","2785.06","2099.68","2090.27","50.90","11.95","11.52","1219.86","1583.22","0.00","0.00","4926.23","4926.23","6751.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","115.05","","05/28/2013","2,331","Master Card","0.000000","0:00:00","1849.99","0.00","0.00","1849.99","0.00","2826.55","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","2772.45","2314.38","2208.25","19.62","1196.78","6.57","132.48","1350.11","0.00","0.00","5116.41","5000.32","7088.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","116.09","","09/28/2013","4,660","Electronic Transfer","0.000000","0:00:00","2087.68","0.00","0.00","2087.68","(116.09)","2685.94","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","3490.79","2575.91","536.74","25.08","112.47","6.06","239.01","1119.16","0.00","0.00","4052.61","4052.61","6380.17","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","117.08","","08/28/2013","4,081","Debit Card","0.000000","0:00:00","2327.56","0.00","0.00","2327.56","0.00","1476.70","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","2318.75","252.12","1122.65","32.66","236.45","0.00","361.68","2623.81","0.00","0.00","3483.15","3474.06","6043.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","12.31","","08/27/2013","3,803","Unknown","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","(9.09)","3221.94","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","1150.07","15.28","2406.70","56.25","352.45","13.28","651.78","2580.23","0.00","0.00","3613.02","3613.02","4330.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","119.06","","06/28/2013","2,917","Discover","0.000000","0:00:00","717.40","0.00","0.00","717.40","0.00","3597.74","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","1614.49","16.29","2174.94","63.61","16.22","8.60","458.62","3353.31","0.00","0.00","3853.04","3853.04","4975.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","10.77","","06/27/2013","2,622","Unknown","0.000000","0:00:00","469.87","652.54","0.00","1122.41","0.00","3836.75","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","4385.11","954.51","4175.72","127.76","1412.06","26.37","21.10","6274.55","0.00","0.00","8809.68","8688.59","8688.59","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","121.09","","09/28/2013","4,661","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","(121.09)","7734.08","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","2998.91","1133.16","30.10","28.44","8.65","38.32","8.45","1868.87","0.00","0.00","3057.45","3057.45","5828.59","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.08","","09/27/2013","4,214","Unknown","0.000000","0:00:00","2771.14","0.00","0.00","2771.14","0.00","1924.29","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","2087.68","13.90","1162.95","37.59","361.93","437.34","10.99","2464.06","0.00","0.00","3288.22","3288.22","6765.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.07","","08/27/2013","3,709","Unknown","0.000000","0:00:00","3477.62","0.00","0.00","3477.62","0.00","3274.32","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","6510.78","1649.02","3173.03","97.55","1461.38","1603.57","21.95","5045.44","0.00","0.00","9781.36","9781.36","9991.08","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.06","","07/27/2013","3,271","Unknown","0.000000","0:00:00","0.00","209.72","0.00","209.72","0.00","8132.34","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","4551.72","1861.71","48.32","21.80","57.34","0.00","0.00","2702.79","0.00","0.00","4621.84","4621.84","6253.14","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","2.46","","08/27/2013","3,636","Unknown","0.000000","0:00:00","1614.49","16.81","0.00","1631.30","0.00","2760.13","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","2791.04","2111.92","4804.20","97.91","24.13","2761.63","12.35","2783.12","0.00","0.00","7819.24","7693.15","9570.13","0","26.99","Finance charge for: Bellingham: Month: 9","Next Bill","26.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","126.09","","09/28/2013","4,662","Electronic Transfer","0.000000","0:00:00","1849.99","0.00","26.99","1876.98","(126.09)","5581.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","2797.43","2378.08","6908.56","117.50","3535.65","391.96","15.41","3502.39","0.00","0.00","9832.58","9823.49","11886.08","0","0.00","Finance charge for: Belmont: Month: 8","None","27.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","127.08","","08/28/2013","4,083","Debit Card","0.000000","0:00:00","2087.68","0.00","0.00","2087.68","(9.09)","7445.41","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","3466.73","2559.31","2503.06","62.52","469.33","808.25","9.83","2185.59","0.00","0.00","6032.31","6032.31","8359.87","0","0.00","Finance charge for: Berkley: Month: 7","None","28.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.08","","09/27/2013","4,644","Unknown","0.000000","0:00:00","2327.56","0.00","0.00","2327.56","0.00","3473.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","2303.79","262.37","1382.81","69.35","277.09","453.90","12.23","2750.36","0.00","0.00","3755.95","3755.95","6325.59","0","0.00","Finance charge for: Berlin: Month: 6","None","29.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.07","","08/27/2013","3,805","Unknown","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","0.00","3493.58","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","1619.94","483.75","2049.80","81.42","295.83","533.68","35.13","2402.77","0.00","0.00","3751.16","3751.16","3998.69","0","0.00","Finance charge for: Bernardston: Month: 5","None","30.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.06","","07/27/2013","3,169","Unknown","0.000000","0:00:00","247.53","0.00","0.00","247.53","0.00","3267.41","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","887.98","20.75","3780.41","107.33","918.43","613.72","0.00","3222.82","0.00","0.00","4906.81","4775.72","5245.59","0","0.00","Finance charge for: Beverly: Month: 4","None","31.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","131.09","","09/28/2013","4,663","Electronic Transfer","0.000000","0:00:00","469.87","0.00","0.00","469.87","(131.09)","4754.97","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","4375.30","946.41","2385.39","133.21","852.64","21.39","22.01","5051.45","0.00","0.00","6893.90","6893.90","6893.90","0","0.00","Finance charge for: Billerica: Month: 3","None","32.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","132.08","","08/28/2013","4,084","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5947.49","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","5066.56","1174.29","2164.66","139.18","24.13","971.80","20.50","5179.68","0.00","0.00","7372.49","7370.40","8266.46","0","0.00","Finance charge for: Blackstone: Month: 2","None","33.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","133.07","","07/28/2013","3,504","Japan Credit Bureau (JCB)","0.000000","0:00:00","921.15","0.00","0.00","921.15","(2.09)","6196.11","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","4234.30","0.00","98.34","63.88","64.38","69.88","18.59","4243.67","0.00","0.00","4396.52","4396.52","5540.18","0","0.00","Finance charge for: Blandford: Month: 1","None","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","18.67","","09/27/2013","4,217","Unknown","0.000000","0:00:00","1150.07","0.00","0.00","1150.07","0.00","4396.52","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bolton","6511.69","1650.43","3499.63","103.07","1447.24","1640.52","22.73","5353.47","0.00","0.00","10114.39","10114.39","10114.39","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.07","","08/27/2013","3,854","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8463.96","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","4667.16","1869.21","3662.95","68.68","2489.47","0.00","17.66","4022.45","0.00","0.00","8543.97","8398.79","10013.28","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","136.09","","09/28/2013","4,664","Electronic Transfer","0.000000","0:00:00","1614.49","0.00","0.00","1614.49","(145.18)","6529.58","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bourne","2805.08","2117.73","6285.26","103.59","22.46","3571.45","0.00","3482.29","0.00","0.00","9193.93","9193.93","11043.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","137.08","","08/28/2013","4,085","Debit Card","0.000000","0:00:00","1849.99","0.00","0.00","1849.99","0.00","7076.20","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxborough","2779.23","2345.09","3640.67","53.93","1933.34","207.82","8.99","1978.59","0.00","0.00","6473.83","6473.83","8561.51","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","138.07","","07/28/2013","3,505","Japan Credit Bureau (JCB)","0.000000","0:00:00","2087.68","0.00","0.00","2087.68","0.00","4128.74","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxford","3472.27","2579.65","1430.70","33.56","278.64","501.12","1.22","1575.90","0.00","0.00","4936.53","4936.53","7239.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","139.06","","06/28/2013","2,921","Discover","0.000000","0:00:00","2327.56","0.00","0.00","2327.56","0.00","2356.88","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boylston","2291.90","237.91","1539.88","45.93","307.47","438.54","12.24","2881.55","0.00","0.00","3877.71","3877.71","6447.35","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.08","","09/27/2013","4,383","Unknown","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","0.00","3639.80","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Braintree","1619.94","485.86","2435.05","54.99","332.33","694.80","11.58","2585.41","0.00","0.00","4251.07","4109.98","4357.51","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","141.09","","09/28/2013","4,665","Electronic Transfer","0.000000","0:00:00","247.53","0.00","0.00","247.53","(141.09)","3624.12","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","1614.49","19.04","2807.40","81.34","700.28","443.61","14.73","3325.57","0.00","0.00","4503.23","4503.23","4973.10","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","142.08","","08/28/2013","4,086","Debit Card","0.000000","0:00:00","469.87","0.00","0.00","469.87","0.00","4484.19","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","4385.63","941.20","1209.50","68.25","472.46","11.57","0.00","4238.15","0.00","0.00","5663.38","5663.38","5663.38","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","143.07","","07/28/2013","3,506","Japan Credit Bureau (JCB)","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4722.18","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","3925.99","24.68","1805.84","105.49","24.58","821.93","21.61","4944.52","0.00","0.00","5837.32","5837.32","7908.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","144.06","","06/28/2013","2,922","Discover","0.000000","0:00:00","2071.22","0.00","0.00","2071.22","0.00","5812.64","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","4401.21","19.32","2196.56","111.10","28.29","944.94","24.17","5692.15","0.00","0.00","6717.96","6708.87","8635.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","145.05","","05/28/2013","2,337","Master Card","0.000000","0:00:00","1150.07","801.59","0.00","1951.66","(9.09)","6689.55","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","6489.59","1615.23","990.02","68.56","935.29","21.05","21.66","4954.94","0.00","0.00","7694.26","7548.17","8591.65","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","146.09","","09/28/2013","4,666","Electronic Transfer","0.000000","0:00:00","0.00","1043.48","0.00","1043.48","(146.09)","5932.94","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","2097.52","1856.50","1275.85","15.86","1016.97","0.00","2.80","512.96","0.00","0.00","3389.23","3389.23","7573.36","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","147.08","","08/28/2013","4,087","Debit Card","0.000000","0:00:00","4184.13","0.00","0.00","4184.13","0.00","1532.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","2335.21","2097.34","2003.24","32.97","9.62","1272.27","0.00","992.19","0.00","0.00","4371.42","4371.42","6691.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","148.07","","07/28/2013","3,507","Japan Credit Bureau (JCB)","0.000000","0:00:00","2319.85","0.00","0.00","2319.85","0.00","2274.08","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","2793.65","2336.18","1557.55","15.51","1297.09","106.97","0.00","626.47","0.00","0.00","4366.71","4366.71","7138.46","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","21.76","","07/27/2013","3,296","Unknown","0.000000","0:00:00","2087.68","684.07","0.00","2771.75","0.00","2030.53","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","3490.43","2576.36","655.28","12.88","132.33","224.45","0.00","1225.45","0.00","0.00","4158.59","4158.59","6486.15","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","14.19","","07/27/2013","3,383","Unknown","0.000000","0:00:00","2327.56","0.00","0.00","2327.56","0.00","1582.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","2297.15","261.65","1076.69","60.68","246.70","354.34","11.51","2560.32","0.00","0.00","3585.61","3434.52","5979.07","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","151.09","","09/28/2013","4,667","Electronic Transfer","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","(151.09)","3172.87","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","1605.04","460.21","2447.48","39.22","357.73","695.48","11.55","2566.77","0.00","0.00","4091.74","4091.74","4339.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.08","","09/27/2013","4,432","Unknown","0.000000","0:00:00","247.53","0.00","0.00","247.53","0.00","3631.53","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","1614.49","15.66","2759.50","57.47","672.08","465.87","11.46","3266.39","0.00","0.00","4434.55","4431.46","4901.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","25.07","","08/27/2013","3,978","Unknown","0.000000","0:00:00","469.87","0.00","0.00","469.87","(3.09)","4415.80","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","4385.63","932.03","1191.07","58.30","465.25","0.00","18.57","4219.15","0.00","0.00","5644.09","5635.00","5635.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","7.64","","08/27/2013","3,759","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","(9.09)","4702.97","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlton","3937.67","25.24","1941.97","89.96","17.09","819.97","0.00","5107.30","0.00","0.00","5969.60","5969.60","8040.82","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","3.36","","07/27/2013","3,229","Unknown","0.000000","0:00:00","2071.22","0.00","0.00","2071.22","0.00","5944.36","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","4405.01","31.75","2834.25","111.97","830.63","938.77","24.13","5525.95","0.00","0.00","7507.32","7351.23","8501.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","156.09","","09/28/2013","4,668","Electronic Transfer","0.000000","0:00:00","1150.07","0.00","0.00","1150.07","(156.09)","7319.48","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","4873.53","29.57","2013.90","104.50","948.67","1065.51","15.55","4932.63","0.00","0.00","6991.93","6991.93","8581.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","157.08","","08/28/2013","4,089","Debit Card","0.000000","0:00:00","1614.49","0.00","0.00","1614.49","0.00","6962.36","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","2793.16","0.00","1305.73","41.46","1057.73","13.26","13.65","3055.71","0.00","0.00","4140.35","4140.35","7597.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","09/27/2013","17.58","","09/27/2013","4,540","Unknown","0.000000","0:00:00","3464.48","0.00","0.00","3464.48","0.00","4140.35","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
