"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Arlington","0.00","0.00","1189.38","0.00","1189.38","0.00","0.00","0.00","0.00","0.00","1189.38","1189.38","7939.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","4.56","","03/27/2013","1,105","Unknown","0.000000","0:00:00","6008.89","757.11","0.00","6766.00","0.00","1189.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","0.00","1202.20","1220.30","1.06","19.16","0.00","0.00","0.00","0.00","0.00","1333.39","1221.36","8444.67","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","112.03","","03/28/2013","1,162","American Express","0.000000","0:00:00","5565.30","1658.01","0.00","7223.31","(112.03)","19.16","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","0.00","131.43","252.91","1.47","122.95","0.00","0.00","0.00","0.00","0.00","254.38","254.38","8651.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","113.02","","02/28/2013","670","Cash","0.000000","0:00:00","6511.68","1885.38","0.00","8397.06","0.00","122.95","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","0.00","233.29","463.98","1.88","232.57","0.00","0.00","0.00","0.00","0.00","465.86","465.86","7743.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","114.01","14","01/28/2013","183","Check","0.000000","0:00:00","6281.65","996.41","0.00","7278.06","0.00","232.57","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","0.00","342.20","992.18","2.77","652.22","0.00","0.00","0.00","0.00","0.00","997.45","994.42","6837.59","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1213.14","0.00","5868.20","(3.03)","652.22","Invoice","Oldest","Interest, Costs, Fees","0","(0.53)","0","1"
"Athol","0.00","677.94","1124.17","0.00","446.23","0.00","0.00","0.00","0.00","0.00","1124.17","1124.17","7302.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","1.71","","03/27/2013","896","Unknown","0.000000","0:00:00","4885.10","1316.20","0.00","6201.30","0.00","446.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","0.00","307.59","307.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","424.62","307.59","6490.95","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","117.03","","03/28/2013","1,163","American Express","0.000000","0:00:00","5818.35","365.01","0.00","6183.36","(117.03)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","0.00","5.79","654.60","5.79","654.60","0.00","0.00","0.00","0.00","0.00","660.39","660.39","6134.90","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","118.02","","02/28/2013","671","Cash","0.000000","0:00:00","4888.39","586.12","0.00","5474.51","0.00","654.60","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","0.00","763.93","1527.23","6.22","769.52","0.00","0.00","0.00","0.00","0.00","1533.45","1533.45","4413.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","119.01","19","01/28/2013","184","Check","0.000000","0:00:00","1867.46","1012.12","0.00","2879.58","0.00","769.52","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","0.00","879.38","1839.84","7.82","968.28","0.00","0.00","0.00","0.00","0.00","1847.66","1847.66","5039.69","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1107.68","0.00","3192.03","0.00","968.28","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","0.00","3033.15","3033.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3033.15","3033.15","8778.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1384.70","0.00","5770.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","0.00","(75.01)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47.02","(75.01)","5939.14","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","122.03","","03/28/2013","1,164","American Express","0.000000","0:00:00","6008.89","30.10","0.00","6038.99","(122.03)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(75.01)","0","1"
"Becket","0.00","497.43","497.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","497.43","497.43","6864.02","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","123.02","","02/28/2013","672","Cash","0.000000","0:00:00","5565.30","801.29","0.00","6366.59","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","0.00","(0.92)","260.47","1.11","260.47","0.00","0.00","0.00","0.00","0.00","262.58","259.55","10021.80","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","124.01","24","01/28/2013","185","Check","0.000000","0:00:00","6511.68","3250.57","0.00","9762.25","(3.03)","260.47","Invoice","Oldest","Interest, Costs, Fees","0","(2.03)","0","1"
"Belchertown","0.00","9.53","9.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.53","9.53","6356.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","65.12","0.00","6346.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","0.00","797.90","2306.71","12.29","1521.10","0.00","0.00","0.00","0.00","0.00","2319.00","2319.00","9723.68","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","2749.62","0.00","7404.68","0.00","1521.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","0.00","1958.40","3140.15","10.66","1192.41","0.00","0.00","0.00","0.00","0.00","3277.84","3150.81","11906.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","127.03","","03/28/2013","1,165","American Express","0.000000","0:00:00","4885.10","3895.49","0.00","8780.59","(127.03)","1192.41","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","0.00","1396.77","1396.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1396.77","1396.77","8424.46","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","128.02","","02/28/2013","673","Cash","0.000000","0:00:00","5818.35","1234.36","0.00","7052.71","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","0.00","0.00","815.15","0.00","815.15","0.00","0.00","0.00","0.00","0.00","815.15","815.15","6393.25","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","3.13","","03/27/2013","939","Unknown","0.000000","0:00:00","4888.39","708.13","0.00","5596.52","0.00","815.15","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","0.00","643.09","1362.96","5.86","725.73","0.00","0.00","0.00","0.00","0.00","1368.82","1368.82","4068.22","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","831.94","0.00","2699.40","0.00","725.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","0.00","1203.21","2530.21","10.81","1337.81","0.00","0.00","0.00","0.00","0.00","2541.02","2541.02","6952.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2326.63","0.00","4410.98","0.00","1337.81","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","0.00","1687.03","1687.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1819.06","1687.03","6936.09","0","32.99","Finance charge for: Billerica: Month: 3","Next Bill","32.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","132.03","","03/28/2013","1,166","American Express","0.000000","0:00:00","4385.63","830.44","32.99","5249.06","(132.03)","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","0.00","38.35","1345.78","38.35","1345.78","0.00","0.00","0.00","0.00","0.00","1389.19","1384.13","8319.94","0","0.00","Finance charge for: Blackstone: Month: 2","None","33.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","133.02","","02/28/2013","674","Cash","0.000000","0:00:00","6008.89","951.95","0.00","6960.84","(5.06)","1345.78","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","0.00","(21.86)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(21.86)","(21.86)","5616.76","0","0.00","Finance charge for: Blandford: Month: 1","None","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","134.01","34","01/28/2013","187","Check","0.000000","0:00:00","5565.30","98.34","0.00","5663.64","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(21.86)","0","1"
"Bolton","0.00","189.21","573.74","1.48","386.01","0.00","0.00","0.00","0.00","0.00","575.22","575.22","10147.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","25.01","","02/27/2013","487","Unknown","0.000000","0:00:00","6511.68","3060.94","0.00","9572.62","0.00","386.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","0.00","599.93","1455.44","6.97","862.48","0.00","0.00","0.00","0.00","0.00","1462.41","1462.41","10223.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","2479.64","0.00","8761.29","0.00","862.48","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bourne","0.00","1034.88","2856.08","15.95","1837.15","0.00","0.00","0.00","0.00","0.00","3009.06","2872.03","11093.35","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","137.03","","03/28/2013","1,167","American Express","0.000000","0:00:00","4655.06","3566.26","0.00","8221.32","(137.03)","1837.15","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxborough","0.00","1070.38","1648.57","5.30","583.49","0.00","0.00","0.00","0.00","0.00","1653.87","1653.87","8669.14","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","138.02","","02/28/2013","675","Cash","0.000000","0:00:00","4885.10","2130.17","0.00","7015.27","0.00","583.49","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxford","0.00","805.31","805.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","805.31","805.31","7363.08","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","139.01","39","01/28/2013","188","Check","0.000000","0:00:00","5818.35","764.45","0.00","6582.80","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boylston","0.00","4.08","959.96","4.08","959.96","0.00","0.00","0.00","0.00","0.00","964.04","964.04","6551.06","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","3.68","","03/27/2013","942","Unknown","0.000000","0:00:00","4888.39","719.97","0.00","5608.36","0.00","959.96","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Braintree","0.00","783.72","1701.30","3.53","921.11","0.00","0.00","0.00","0.00","0.00","1704.83","1704.83","4598.66","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","25.01","","02/27/2013","575","Unknown","0.000000","0:00:00","1867.46","1026.37","0.00","2893.83","0.00","921.11","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","0.00","926.59","1822.26","5.40","901.07","0.00","0.00","0.00","0.00","0.00","1972.72","1827.66","5049.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","142.03","","03/28/2013","1,168","American Express","0.000000","0:00:00","2084.35","1137.97","0.00","3222.32","(145.06)","901.07","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","0.00","898.16","898.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","898.16","898.16","5738.20","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","143.02","","02/28/2013","676","Cash","0.000000","0:00:00","4385.63","454.41","0.00","4840.04","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","0.00","9.28","1148.38","9.28","1148.38","0.00","0.00","0.00","0.00","0.00","1157.66","1157.66","7968.07","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","144.01","44","01/28/2013","189","Check","0.000000","0:00:00","6008.89","801.52","0.00","6810.41","0.00","1148.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","0.00","1294.53","1419.62","1.02","126.11","0.00","0.00","0.00","0.00","0.00","1420.64","1420.64","8683.95","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1723.04","0.00","7288.34","0.00","126.11","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","0.00","127.11","359.63","0.99","233.51","0.00","0.00","0.00","0.00","0.00","360.62","360.62","8813.20","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.90","","03/27/2013","944","Unknown","0.000000","0:00:00","6511.68","1965.02","0.00","8476.70","0.00","233.51","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","0.00","211.30","405.96","1.32","195.98","0.00","0.00","0.00","0.00","0.00","554.31","407.28","7732.51","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","147.03","","03/28/2013","1,169","American Express","0.000000","0:00:00","6281.65","1043.58","0.00","7325.23","(147.03)","195.98","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","0.00","348.01","879.04","4.96","535.99","0.00","0.00","0.00","0.00","0.00","884.00","884.00","6832.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","148.02","","02/28/2013","677","Cash","0.000000","0:00:00","4655.06","1293.86","0.00","5948.92","0.00","535.99","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","0.00","2.47","305.66","2.47","305.66","0.00","0.00","0.00","0.00","0.00","308.13","308.13","7297.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","149.01","49","01/28/2013","190","Check","0.000000","0:00:00","4885.10","2104.21","0.00","6989.31","0.00","305.66","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","0.00","454.71","454.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","454.71","454.71","6632.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","359.78","0.00","6178.13","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","0.00","3.46","802.04","3.46","802.04","0.00","0.00","0.00","0.00","0.00","808.53","805.50","6245.63","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","576.77","0.00","5465.16","(3.03)","802.04","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","0.00","804.01","1572.12","1.90","770.01","0.00","0.00","0.00","0.00","0.00","1726.05","1574.02","4447.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","152.03","","03/28/2013","1,170","American Express","0.000000","0:00:00","1867.46","1027.44","0.00","2894.90","(152.03)","770.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","0.00","898.90","1785.65","0.37","887.12","0.00","0.00","0.00","0.00","0.00","1789.05","1786.02","5009.54","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","153.02","","02/28/2013","678","Cash","0.000000","0:00:00","2084.35","1139.17","0.00","3223.52","(3.03)","887.12","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","0.00","890.24","890.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","890.24","890.24","5730.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","154.01","54","01/28/2013","191","Check","0.000000","0:00:00","4385.63","454.89","0.00","4840.52","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlton","0.00","10.47","1294.68","10.47","1294.68","0.00","0.00","0.00","0.00","0.00","1305.15","1305.15","8116.38","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","802.34","0.00","6811.23","0.00","1294.68","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","0.00","1295.81","1421.04","1.02","126.25","0.00","0.00","0.00","0.00","0.00","1422.06","1422.06","8712.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1724.80","0.00","7290.10","0.00","126.25","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","0.00","128.15","202.99","1.89","76.73","0.00","0.00","0.00","0.00","0.00","361.91","204.88","8658.53","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","157.03","","03/28/2013","1,171","American Express","0.000000","0:00:00","6511.68","1967.00","0.00","8478.68","(157.03)","76.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","0.00","235.25","419.16","1.46","185.37","0.00","0.00","0.00","0.00","0.00","420.62","420.62","7722.60","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.71","","03/27/2013","1,070","Unknown","0.000000","0:00:00","6281.65","1044.64","0.00","7326.29","0.00","185.37","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cheshire","0.00","322.66","846.35","2.02","525.71","0.00","0.00","0.00","0.00","0.00","848.37","848.37","6798.57","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","25.01","","02/27/2013","373","Unknown","0.000000","0:00:00","4655.06","1295.14","0.00","5950.20","0.00","525.71","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chester","0.00","685.43","1139.93","1.93","455.15","0.00","0.00","0.00","0.00","0.00","1143.61","1140.58","7447.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1421.56","0.00","6306.66","(3.03)","455.15","Invoice","Oldest","Interest, Costs, Fees","0","(1.28)","0","1"
"Chesterfield","0.00","456.66","456.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","456.66","456.66","6633.43","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","358.42","0.00","6176.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
