"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Braintree","1867.47","18.05","2435.05","107.46","265.06","16.89","485.86","3624.12","0.00","0.00","4409.98","4409.98","4409.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","141.09","","09/28/2013","4,665","Electronic Transfer","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4391.93","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","2084.36","20.59","2807.40","139.64","489.07","18.51","19.04","4484.19","0.00","0.00","5031.40","5031.40","5031.40","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","142.08","","08/28/2013","4,086","Debit Card","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5010.81","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","4385.63","0.00","1209.50","104.56","13.04","23.27","941.20","4722.18","0.00","0.00","5699.69","5699.69","5699.69","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","23.42","","12/27/2013","6,279","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5699.69","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","4846.89","27.24","1661.73","146.62","920.90","13.89","24.68","5668.53","0.00","0.00","6655.24","6655.24","7805.31","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","144.11","","11/28/2013","5,813","Other 2","0.000000","0:00:00","1150.07","0.00","0.00","1150.07","0.00","6628.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","5551.28","31.83","2051.46","173.29","1177.95","2.48","19.32","6544.45","0.00","0.00","7776.03","7776.03","8577.62","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","145.10","","10/28/2013","5,244","Other 1","0.000000","0:00:00","0.00","801.59","0.00","801.59","0.00","7744.20","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","6489.59","31.28","990.02","163.05","32.19","31.02","1615.23","5932.94","0.00","0.00","7642.66","7642.66","8686.14","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","146.09","","09/28/2013","4,666","Electronic Transfer","0.000000","0:00:00","0.00","1043.48","0.00","1043.48","0.00","7611.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","3712.01","20.68","1275.85","64.92","1628.94","13.93","1856.50","1532.73","0.00","0.00","5052.78","5052.78","7622.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","147.08","","08/28/2013","4,087","Debit Card","0.000000","0:00:00","2569.64","0.00","0.00","2569.64","0.00","5032.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","4185.20","25.72","2003.24","95.29","1868.63","17.96","2097.34","2274.08","0.00","0.00","6283.73","6283.73","6753.60","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","148.07","","07/28/2013","3,507","Japan Credit Bureau (JCB)","0.000000","0:00:00","469.87","0.00","0.00","469.87","0.00","6258.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","4881.33","0.95","1408.44","53.03","2106.30","17.95","2336.18","1881.42","0.00","0.00","6342.80","6342.80","7026.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.11","","12/27/2013","6,177","Unknown","0.000000","0:00:00","0.00","684.07","0.00","684.07","0.00","6341.85","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","5809.98","26.08","505.18","56.05","2319.55","17.09","2576.36","1432.13","0.00","0.00","6371.21","6371.21","6371.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.10","","11/27/2013","5,690","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6345.13","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","4866.79","24.69","1076.69","88.97","2573.24","0.00","261.65","3172.87","0.00","0.00","6032.45","6032.45","6032.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","10.98","","11/27/2013","5,663","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","6007.76","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","1852.57","17.93","2447.48","80.31","253.87","16.82","460.21","3631.53","0.00","0.00","4380.36","4380.36","4380.36","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.08","","09/27/2013","4,432","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4362.43","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","2084.36","20.23","2759.50","98.44","485.60","5.01","15.66","4415.80","0.00","0.00","4942.30","4942.30","4942.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.07","","08/27/2013","3,978","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","4922.07","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","4385.63","22.72","1036.96","128.21","24.03","23.16","932.03","4548.86","0.00","0.00","5550.80","5550.80","5550.80","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","154.11","","11/28/2013","5,815","Other 2","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","5528.08","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlton","6008.89","7.52","1786.87","151.69","950.83","1174.60","25.24","5789.26","0.00","0.00","7947.45","7947.45","7947.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.11","","12/27/2013","6,114","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7939.93","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","5555.08","35.09","2834.25","183.52","1156.32","30.21","31.75","7319.48","0.00","0.00","8572.85","8572.85","8572.85","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.10","","11/27/2013","5,759","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8537.76","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","6488.02","35.53","2013.90","180.23","36.56","1618.13","29.57","6962.36","0.00","0.00","8682.15","8682.15","8682.15","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","25.09","","10/27/2013","5,041","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","8646.62","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","6257.64","31.40","1305.73","107.86","1639.97","1859.51","0.00","4140.35","0.00","0.00","7671.23","7671.23","7671.23","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","12/27/2013","7.50","","10/27/2013","5,123","Unknown","0.000000","0:00:00","0.00","0.00","0.00","0.00","0.00","7639.83","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
