"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Arlington","0.00","0.00","1189.38","0.00","1189.38","0.00","0.00","0.00","0.00","0.00","1189.38","1189.38","7935.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","5.05","","02/27/2013","609","Unknown","0.000000","0:00:00","6008.89","757.11","0.00","6766.00","0.00","1189.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","0.00","1201.70","1332.33","0.56","131.19","0.00","0.00","0.00","0.00","0.00","1332.89","1332.89","8556.20","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1658.01","0.00","7223.31","0.00","131.19","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","0.00","130.96","365.93","1.00","235.97","0.00","0.00","0.00","0.00","0.00","366.93","366.93","8763.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","1885.38","0.00","8397.06","0.00","235.97","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","0.00","232.40","463.98","0.99","232.57","0.00","0.00","0.00","0.00","0.00","464.97","464.97","7743.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","114.01","14","01/28/2013","183","Check","0.000000","0:00:00","6281.65","996.41","0.00","7278.06","0.00","232.57","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","0.00","342.73","992.18","2.77","652.22","0.00","0.00","0.00","0.00","0.00","994.95","994.95","6863.15","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1213.14","0.00","5868.20","0.00","652.22","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","0.00","679.96","1124.30","1.89","446.23","0.00","0.00","0.00","0.00","0.00","1126.19","1126.19","7327.49","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1316.20","0.00","6201.30","0.00","446.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","0.00","424.62","424.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","424.62","424.62","6607.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","634","Unknown","0.000000","0:00:00","5818.35","365.01","0.00","6183.36","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","0.00","3.28","772.62","3.28","772.62","0.00","0.00","0.00","0.00","0.00","775.90","775.90","6250.41","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","586.12","0.00","5474.51","0.00","772.62","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","0.00","760.98","1527.23","3.27","769.52","0.00","0.00","0.00","0.00","0.00","1530.50","1530.50","4410.08","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","119.01","19","01/28/2013","184","Check","0.000000","0:00:00","1867.46","1012.12","0.00","2879.58","0.00","769.52","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","0.00","875.67","1839.84","4.11","968.28","0.00","0.00","0.00","0.00","0.00","1843.95","1843.95","5035.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1107.68","0.00","3192.03","0.00","968.28","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","0.00","3033.15","3033.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3033.15","3033.15","8803.48","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1384.70","0.00","5770.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","0.00","0.20","46.82","0.20","46.82","0.00","0.00","0.00","0.00","0.00","47.02","47.02","6086.01","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","30.10","0.00","6038.99","0.00","46.82","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","0.00","558.01","620.45","0.00","62.44","0.00","0.00","0.00","0.00","0.00","620.45","620.45","6987.04","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","370","Unknown","0.000000","0:00:00","5565.30","801.29","0.00","6366.59","0.00","62.44","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","0.00","1.11","260.47","1.11","260.47","0.00","0.00","0.00","0.00","0.00","261.58","261.58","10023.83","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","124.01","24","01/28/2013","185","Check","0.000000","0:00:00","6511.68","3250.57","0.00","9762.25","0.00","260.47","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","0.00","11.55","11.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.55","11.55","6358.32","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","65.12","0.00","6346.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","0.00","792.07","2306.71","6.46","1521.10","0.00","0.00","0.00","0.00","0.00","2313.17","2313.17","9717.85","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","2749.62","0.00","7404.68","0.00","1521.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","0.00","1953.34","3267.18","5.60","1319.44","0.00","0.00","0.00","0.00","0.00","3272.78","3272.78","12053.37","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","3895.49","0.00","8780.59","0.00","1319.44","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","0.00","1524.79","1524.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1524.79","1524.79","8577.50","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","1234.36","0.00","7052.71","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","0.00","0.00","815.15","0.00","815.15","0.00","0.00","0.00","0.00","0.00","815.15","815.15","6390.12","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","3.46","","02/27/2013","447","Unknown","0.000000","0:00:00","4888.39","708.13","0.00","5596.52","0.00","815.15","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","0.00","640.31","1362.96","3.08","725.73","0.00","0.00","0.00","0.00","0.00","1366.04","1366.04","4065.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","831.94","0.00","2699.40","0.00","725.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","0.00","1198.08","2530.21","5.68","1337.81","0.00","0.00","0.00","0.00","0.00","2535.89","2535.89","6946.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2326.63","0.00","4410.98","0.00","1337.81","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","0.00","1819.06","1819.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1819.06","1819.06","7035.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","830.44","0.00","5216.07","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","0.00","6.28","1478.80","6.28","1478.80","0.00","0.00","0.00","0.00","0.00","1485.08","1485.08","8445.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","951.95","0.00","6960.84","0.00","1478.80","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","0.00","(19.84)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(19.84)","(19.84)","5643.80","0","0.00","Finance charge for: Blandford: Month: 1","None","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","134.01","34","01/28/2013","187","Check","0.000000","0:00:00","5565.30","98.34","0.00","5663.64","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(19.84)","0","1"
"Bolton","0.00","187.73","573.74","0.00","386.01","0.00","0.00","0.00","0.00","0.00","573.74","573.74","10146.36","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","487","Unknown","0.000000","0:00:00","6511.68","3060.94","0.00","9572.62","0.00","386.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","0.00","596.62","1455.44","3.66","862.48","0.00","0.00","0.00","0.00","0.00","1459.10","1459.10","10220.39","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","2479.64","0.00","8761.29","0.00","862.48","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bourne","0.00","1027.31","2993.11","8.38","1974.18","0.00","0.00","0.00","0.00","0.00","3001.49","3001.49","11222.81","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","3566.26","0.00","8221.32","0.00","1974.18","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxborough","0.00","1068.14","1786.59","3.06","721.51","0.00","0.00","0.00","0.00","0.00","1789.65","1789.65","8804.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","2130.17","0.00","7015.27","0.00","721.51","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boxford","0.00","805.31","805.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","805.31","805.31","7388.11","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","139.01","39","01/28/2013","188","Check","0.000000","0:00:00","5818.35","764.45","0.00","6582.80","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boylston","0.00","4.08","959.96","4.08","959.96","0.00","0.00","0.00","0.00","0.00","964.04","964.04","6572.40","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","719.97","0.00","5608.36","0.00","959.96","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Braintree","0.00","780.19","1701.30","0.00","921.11","0.00","0.00","0.00","0.00","0.00","1701.30","1701.30","4595.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","575","Unknown","0.000000","0:00:00","1867.46","1026.37","0.00","2893.83","0.00","921.11","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brewster","0.00","925.62","1964.29","4.43","1043.10","0.00","0.00","0.00","0.00","0.00","1968.72","1968.72","5191.04","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1137.97","0.00","3222.32","0.00","1043.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bridgewater","0.00","1043.20","1043.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1043.20","1043.20","5883.24","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","454.41","0.00","4840.04","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brimfield","0.00","4.88","1148.38","4.88","1148.38","0.00","0.00","0.00","0.00","0.00","1153.26","1153.26","7963.67","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","144.01","44","01/28/2013","189","Check","0.000000","0:00:00","6008.89","801.52","0.00","6810.41","0.00","1148.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brockton","0.00","1294.05","1419.62","0.54","126.11","0.00","0.00","0.00","0.00","0.00","1420.16","1420.16","8708.50","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1723.04","0.00","7288.34","0.00","126.11","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookfield","0.00","127.11","359.63","0.99","233.51","0.00","0.00","0.00","0.00","0.00","360.62","360.62","8837.32","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","1965.02","0.00","8476.70","0.00","233.51","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Brookline","0.00","209.98","552.99","0.00","343.01","0.00","0.00","0.00","0.00","0.00","552.99","552.99","7878.22","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","604","Unknown","0.000000","0:00:00","6281.65","1043.58","0.00","7325.23","0.00","343.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Buckland","0.00","345.95","1027.06","2.90","684.01","0.00","0.00","0.00","0.00","0.00","1029.96","1029.96","6978.88","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1293.86","0.00","5948.92","0.00","684.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Burlington","0.00","1.30","305.66","1.30","305.66","0.00","0.00","0.00","0.00","0.00","306.96","306.96","7296.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","149.01","49","01/28/2013","190","Check","0.000000","0:00:00","4885.10","2104.21","0.00","6989.31","0.00","305.66","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cambridge","0.00","454.71","454.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","454.71","454.71","6632.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","359.78","0.00","6178.13","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Canton","0.00","3.41","802.04","3.41","802.04","0.00","0.00","0.00","0.00","0.00","805.45","805.45","6270.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","576.77","0.00","5465.16","0.00","802.04","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carlisle","0.00","806.03","1724.15","3.92","922.04","0.00","0.00","0.00","0.00","0.00","1728.07","1728.07","4622.97","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1027.44","0.00","2894.90","0.00","922.04","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Carver","0.00","901.55","1941.69","0.00","1040.14","0.00","0.00","0.00","0.00","0.00","1941.69","1941.69","5165.21","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","580","Unknown","0.000000","0:00:00","2084.35","1139.17","0.00","3223.52","0.00","1040.14","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlemont","0.00","890.24","890.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","890.24","890.24","5730.76","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","154.01","54","01/28/2013","191","Check","0.000000","0:00:00","4385.63","454.89","0.00","4840.52","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Charlton","0.00","5.50","1294.68","5.50","1294.68","0.00","0.00","0.00","0.00","0.00","1300.18","1300.18","8111.41","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6008.89","802.34","0.00","6811.23","0.00","1294.68","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chatham","0.00","1295.33","1421.04","0.54","126.25","0.00","0.00","0.00","0.00","0.00","1421.58","1421.58","8711.68","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1724.80","0.00","7290.10","0.00","126.25","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelmsford","0.00","127.25","360.02","0.99","233.76","0.00","0.00","0.00","0.00","0.00","361.01","361.01","8839.69","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6511.68","1967.00","0.00","8478.68","0.00","233.76","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chelsea","0.00","235.25","577.18","1.46","343.39","0.00","0.00","0.00","0.00","0.00","578.64","578.64","7904.93","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","1044.64","0.00","7326.29","0.00","343.39","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Cheshire","0.00","320.64","846.35","0.00","525.71","0.00","0.00","0.00","0.00","0.00","846.35","846.35","6796.55","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","25.01","","02/27/2013","373","Unknown","0.000000","0:00:00","4655.06","1295.14","0.00","5950.20","0.00","525.71","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chester","0.00","686.71","1139.93","1.93","455.15","0.00","0.00","0.00","0.00","0.00","1141.86","1141.86","7448.52","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","1421.56","0.00","6306.66","0.00","455.15","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chesterfield","0.00","458.68","458.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","458.68","458.68","6635.45","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","5818.35","358.42","0.00","6176.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chicopee","0.00","3.34","785.38","3.34","785.38","0.00","0.00","0.00","0.00","0.00","788.72","788.72","6256.91","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","4888.39","579.80","0.00","5468.19","0.00","785.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Chilmark","0.00","782.71","1657.62","3.73","878.64","0.00","0.00","0.00","0.00","0.00","1661.35","1661.35","4548.94","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","02/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","1020.13","0.00","2887.59","0.00","878.64","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
