"10015","TIME","Open","TomH","6:12:00","101.15","","","627.13","01/02/2013","","","DesignS","0:00:00","T@15","Billed","G:12359","01/27/2013","Ashland","6:06:00","Billable","","Noodle about a new structure","UUU-Project","0:06:00","","","Slip: t15"
"10016","TIME","Open","CoreyM","4:12:00","102.16","","","429.07","01/02/2013","","","Bid","0:00:00","T@16","Billed","G:12360","01/27/2013","Athol","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t16"
"10017","TIME","Open","JamesR","5:12:00","105.17","","","546.88","01/03/2013","","","Clean","5:12:00","T@17","Billed","G:12361","01/27/2013","Attleboro","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","AAA-Project","0:06:00","","","Slip: t17"
"10018","TIME","Open","SamS","7:12:00","103.18","","","742.90","01/03/2013","","","DesignL","0:00:00","T@18","Billed","G:12362","01/27/2013","Auburn","7:06:00","Billable","","Noodle about landscape","AUBUR-Project01","0:06:00","","","Slip: t18"
"10019","TIME","Open","ShawnR","8:12:00","104.19","","","854.36","01/03/2013","","","Planting","0:00:00","T@19","Billed","G:12363","01/27/2013","Avon","8:06:00","Billable","","Plant all kinds of stuff","AVON-Project02","0:06:00","","","Slip: t19"
"10020","TIME","Open","TomH","9:12:00","101.20","","","931.04","01/03/2013","","","Lot Maintenance","0:00:00","T@20","Billed","G:12364","01/27/2013","Ayer","9:06:00","Override","","Mow, trim, dig up, and spread","EEE-Project","0:06:00","","","Slip: t20"
"10021","TIME","Open","CoreyM","10:12:00","317.01","","","3233.50","01/03/2013","","","Water Feature","10:12:00","C@1","Billed","G:12365","01/27/2013","Barnstable","10:06:00","No Charge","","Make something splash and flow","III-Project","0:06:00","","","Slip: t21"
"10022","TIME","Open","JamesR","11:12:00","4.02","","","45.02","01/03/2013","","","Pave","0:00:00","C@2","Billed","G:12366","01/27/2013","Barre","11:06:00","Billable","","Create pretty pattern with stones","OOO-Project","0:06:00","","","Slip: t22"
"10023","TIME","Open","SamS","1:12:00","50.03","","","60.04","01/03/2013","","","Build Structure","0:00:00","C@3","Billed","G:12367","01/27/2013","Becket","1:06:00","Billable","","Create something new","UUU-Project","0:06:00","","","Slip: t23"
"10024","TIME","Open","ShawnR","2:12:00","168.04","","","369.69","01/03/2013","","","DemoS","0:00:00","C@4","Billed","G:12368","01/27/2013","Bedford","2:06:00","Billable","","Rip down something old","","0:06:00","","","Slip: t24"
"10025","TIME","Open","TomH","3:12:00","5.05","","","16.16","01/04/2013","","","Fix","0:00:00","C@5","WIP","","","Belchertown","3:06:00","Billable","Hold","Take something old and make it better","AAA-Project","0:06:00","","","Slip: t25"
"10026","TIME","Open","CoreyM","6:12:00","236.06","","","1463.57","01/04/2013","","","DesignS","0:00:00","C@6","Billed","G:12369","01/27/2013","Bellingham","6:06:00","Billable","","Noodle about a new structure","BELLI-Project01","0:06:00","","","Slip: t26"
"10027","TIME","Open","JamesR","4:12:00","302.07","","","1268.69","01/04/2013","","","Bid","0:00:00","C@7","Billed","G:12370","01/27/2013","Belmont","4:06:00","Override","","Promise you can do something great","BELMO-Project02","0:06:00","","","Slip: t27"
"10028","TIME","Open","SamS","5:12:00","349.08","","","1815.22","01/04/2013","","","Clean","5:12:00","C@8","Billed","G:12371","01/27/2013","Berkley","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","EEE-Project","0:06:00","","","Slip: t28"
"10029","TIME","Open","ShawnR","7:12:00","126.09","","","907.85","01/04/2013","","","DesignL","0:00:00","C@9","Billed","G:12372","01/27/2013","Berlin","7:06:00","Billable","","Noodle about landscape","III-Project","0:06:00","","","Slip: t29"
"10030","TIME","Open","TomH","8:12:00","85.10","","","697.82","01/04/2013","","","Planting","0:00:00","C@10","Billed","G:12373","01/27/2013","Bernardston","8:06:00","Billable","","Plant all kinds of stuff","OOO-Project","0:06:00","","","Slip: t30"
"10031","TIME","Open","CoreyM","5:58:48","215.11","","","1286.36","01/04/2013","","","Lot Maintenance","0:00:00","C@11","Billed","G:12374","01/27/2013","Beverly","9:06:00","Override","","Mow, trim, dig up, and spread","UUU-Project","-3:07:12","","","Slip: t31"
"10032","TIME","Open","JamesR","10:12:00","190.12","","","1939.22","01/04/2013","","","Water Feature","10:12:00","C@12","Billed","G:12375","01/27/2013","Billerica","10:06:00","No Charge","","Make something splash and flow","","0:06:00","","","Slip: t32"
"10033","TIME","Open","SamS","11:12:00","127.13","","","1423.86","01/05/2013","","","Pave","0:00:00","C@13","Billed","G:12376","01/27/2013","Blackstone","11:06:00","Billable","","Create pretty pattern with stones","AAA-Project","0:06:00","","","Slip: t33"
"10034","TIME","Open","ShawnR","1:12:00","6.14","","","7.37","01/05/2013","","","Build Structure","0:00:00","C@14","Billed","G:12377","01/27/2013","Blandford","1:06:00","Billable","","Create something new","BLAND-Project01","0:06:00","","","Slip: t34"
"10035","TIME","Open","TomH","2:12:00","169.15","","","372.13","01/05/2013","","","DemoS","0:00:00","C@15","Billed","G:12378","01/27/2013","Bolton","2:06:00","Billable","","Rip down something old","BOLTO-Project02","0:06:00","","","Slip: t35"
"10036","TIME","Open","CoreyM","3:12:00","259.16","","","829.31","01/05/2013","","","Fix","0:00:00","C@16","Billed","G:12379","01/27/2013","Boston","3:06:00","Billable","","Take something old and make it better","EEE-Project","0:06:00","","","Slip: t36"
"10037","TIME","Open","JamesR","6:12:00","306.17","","","1898.25","01/05/2013","","","DesignS","0:00:00","C@17","Billed","G:12380","01/27/2013","Bourne","6:06:00","Billable","","Noodle about a new structure","III-Project","0:06:00","","","Slip: t37"
"10038","TIME","Open","SamS","4:12:00","165.18","","","693.76","01/05/2013","","","Bid","0:00:00","C@18","Billed","G:12381","01/27/2013","Boxborough","4:06:00","Override","","Promise you can do something great","OOO-Project","0:06:00","","","Slip: t38"
"10039","TIME","Open","ShawnR","5:12:00","216.19","","","1124.19","01/05/2013","","","Clean","5:12:00","C@19","Billed","G:12382","01/27/2013","Boxford","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","UUU-Project","0:06:00","","","Slip: t39"
"10040","TIME","Open","TomH","7:12:00","128.20","","","923.04","01/05/2013","","","DesignL","0:00:00","C@20","Billed","G:12383","01/27/2013","Boylston","7:06:00","Billable","","Noodle about landscape","","0:06:00","","","Slip: t40"
"10041","TIME","Open","CoreyM","8:12:00","108.01","","","885.68","01/06/2013","","","Planting","0:00:00","A@1","Billed","G:12384","01/27/2013","Braintree","8:06:00","Billable","","Plant all kinds of stuff","AAA-Project","0:06:00","","","Slip: t41"
"10042","TIME","Open","JamesR","9:12:00","109.02","","","1002.98","01/06/2013","","","Lot Maintenance","0:00:00","A@2","Billed","G:12385","01/27/2013","Brewster","9:06:00","Override","","Mow, trim, dig up, and spread","BREWS-Project01","0:06:00","","","Slip: t42"
"10043","TIME","Open","SamS","10:12:00","110.03","","","1122.31","01/06/2013","","","Water Feature","10:12:00","A@3","Billed","G:12386","01/27/2013","Bridgewater","10:06:00","No Charge","","Make something splash and flow","BRIDG-Project02","0:06:00","","","Slip: t43"
"10044","TIME","Open","ShawnR","11:12:00","111.04","","","1243.65","01/06/2013","","","Pave","0:00:00","A@4","Billed","G:12387","01/27/2013","Brimfield","11:06:00","Billable","","Create pretty pattern with stones","EEE-Project","0:06:00","","","Slip: t44"
"10045","TIME","Open","TomH","1:12:00","101.05","","","121.26","01/06/2013","","","Build Structure","0:00:00","A@5","Billed","G:12388","01/27/2013","Brockton","1:06:00","Billable","","Create something new","III-Project","0:06:00","","","Slip: t45"
"10046","TIME","Open","CoreyM","2:12:00","102.06","","","224.53","01/06/2013","","","DemoS","0:00:00","A@6","Billed","G:12389","01/27/2013","Brookfield","2:06:00","Billable","","Rip down something old","OOO-Project","0:06:00","","","Slip: t46"
"10047","TIME","Open","JamesR","3:12:00","103.07","","","329.82","01/06/2013","","","Fix","0:00:00","A@7","Billed","G:12390","01/27/2013","Brookline","3:06:00","Billable","","Take something old and make it better","UUU-Project","0:06:00","","","Slip: t47"
"10048","TIME","Open","SamS","6:12:00","106.08","","","657.70","01/06/2013","","","DesignS","0:00:00","A@8","Billed","G:12391","01/27/2013","Buckland","6:06:00","Billable","","Noodle about a new structure","","0:06:00","","","Slip: t48"
"10049","TIME","Open","ShawnR","4:12:00","104.09","","","437.18","01/07/2013","","","Bid","0:00:00","A@9","Billed","G:12392","01/27/2013","Burlington","4:06:00","Override","","Promise you can do something great","AAA-Project","0:06:00","","","Slip: t49"
"10050","TIME","Open","TomH","5:12:00","105.10","","","546.52","01/07/2013","","","Clean","5:12:00","A@10","WIP","","","Cambridge","5:06:00","Do Not Bill","Hold","Take away wreckage and trash and then sweep up","CAMBR-Project01","0:06:00","","","Slip: t50"
"10051","TIME","Open","CoreyM","7:12:00","107.11","","","771.19","01/07/2013","","","DesignL","0:00:00","A@11","Billed","G:12393","01/27/2013","Canton","7:06:00","Billable","","Noodle about landscape","CANTO-Project02","0:06:00","","","Slip: t51"
"10052","TIME","Open","JamesR","8:12:00","108.12","","","886.58","01/07/2013","","","Planting","0:00:00","A@12","Billed","G:12394","01/27/2013","Carlisle","8:06:00","Billable","","Plant all kinds of stuff","EEE-Project","0:06:00","","","Slip: t52"
"10053","TIME","Open","SamS","9:12:00","109.13","","","1004.00","01/07/2013","","","Lot Maintenance","0:00:00","A@13","Billed","G:12395","01/27/2013","Carver","9:06:00","Override","","Mow, trim, dig up, and spread","III-Project","0:06:00","","","Slip: t53"
"10054","TIME","Open","ShawnR","10:12:00","110.14","","","1123.43","01/07/2013","","","Water Feature","10:12:00","A@14","Billed","G:12396","01/27/2013","Charlemont","10:06:00","No Charge","","Make something splash and flow","OOO-Project","0:06:00","","","Slip: t54"
"10055","TIME","Open","TomH","11:12:00","111.15","","","1244.88","01/07/2013","","","Pave","0:00:00","A@15","Billed","G:12397","01/27/2013","Charlton","11:06:00","Billable","","Create pretty pattern with stones","UUU-Project","0:06:00","","","Slip: t55"
"10056","TIME","Open","CoreyM","1:12:00","101.16","","","121.39","01/07/2013","","","Build Structure","0:00:00","A@16","Billed","G:12398","01/27/2013","Chatham","1:06:00","Billable","","Create something new","","0:06:00","","","Slip: t56"
"10057","TIME","Open","JamesR","2:12:00","102.17","","","224.77","01/08/2013","","","DemoS","0:00:00","A@17","Billed","G:12399","01/27/2013","Chelmsford","2:06:00","Billable","","Rip down something old","AAA-Project","0:06:00","","","Slip: t57"
"10058","TIME","Open","SamS","3:12:00","103.18","","","330.18","01/08/2013","","","Fix","0:00:00","A@18","Billed","G:12400","01/27/2013","Chelsea","3:06:00","Billable","","Take something old and make it better","CHELS-Project01","0:06:00","","","Slip: t58"
"10059","TIME","Open","ShawnR","6:12:00","106.19","","","658.38","01/08/2013","","","DesignS","0:00:00","A@19","Billed","G:12401","01/27/2013","Cheshire","6:06:00","Billable","","Noodle about a new structure","CHESH-Project02","0:06:00","","","Slip: t59"
"10060","TIME","Open","TomH","4:12:00","104.20","","","437.64","01/08/2013","","","Bid","0:00:00","A@20","Billed","G:12402","01/27/2013","Chester","4:06:00","Override","","Promise you can do something great","EEE-Project","0:06:00","","","Slip: t60"
"10061","TIME","Open","CoreyM","5:12:00","102.01","","","530.45","01/08/2013","","","Clean","5:12:00","T@1","Billed","G:12403","01/27/2013","Chesterfield","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","III-Project","0:06:00","","","Slip: t61"
"10062","TIME","Open","JamesR","7:12:00","105.02","","","756.14","01/08/2013","","","DesignL","0:00:00","T@2","Billed","G:12404","01/27/2013","Chicopee","7:06:00","Billable","","Noodle about landscape","OOO-Project","0:06:00","","","Slip: t62"
"10063","TIME","Open","SamS","8:12:00","103.03","","","844.85","01/08/2013","","","Planting","0:00:00","T@3","Billed","G:12405","01/27/2013","Chilmark","8:06:00","Billable","","Plant all kinds of stuff","UUU-Project","0:06:00","","","Slip: t63"
"10064","TIME","Open","ShawnR","9:12:00","104.04","","","957.17","01/08/2013","","","Lot Maintenance","0:00:00","T@4","Billed","G:12406","01/27/2013","Clarksburg","9:06:00","Override","","Mow, trim, dig up, and spread","","0:06:00","","","Slip: t64"
"10065","TIME","Open","TomH","10:12:00","101.05","","","1030.71","01/09/2013","","","Water Feature","10:12:00","T@5","Billed","G:12407","01/27/2013","Clinton","10:06:00","No Charge","","Make something splash and flow","AAA-Project","0:06:00","","","Slip: t65"
"10066","TIME","Open","CoreyM","11:12:00","102.06","","","1143.07","01/09/2013","","","Pave","0:00:00","T@6","Billed","G:12408","01/27/2013","Cohasset","11:06:00","Billable","","Create pretty pattern with stones","COHAS-Project01","0:06:00","","","Slip: t66"
"10067","TIME","Open","JamesR","1:12:00","105.07","","","126.08","01/09/2013","","","Build Structure","0:00:00","T@7","Billed","G:12409","01/27/2013","Colrain","1:06:00","Billable","","Create something new","COLRA-Project02","0:06:00","","","Slip: t67"
"10068","TIME","Open","SamS","2:12:00","103.08","","","226.78","01/09/2013","","","DemoS","0:00:00","T@8","Billed","G:12410","01/27/2013","Concord","2:06:00","Billable","","Rip down something old","EEE-Project","0:06:00","","","Slip: t68"
"10069","TIME","Open","ShawnR","3:12:00","104.09","","","333.09","01/09/2013","","","Fix","0:00:00","T@9","Billed","G:12411","01/27/2013","Conway","3:06:00","Billable","","Take something old and make it better","III-Project","0:06:00","","","Slip: t69"
"10070","TIME","Open","TomH","6:12:00","101.10","","","626.82","01/09/2013","","","DesignS","0:00:00","T@10","Billed","G:12412","01/27/2013","Cummington","6:06:00","Billable","","Noodle about a new structure","OOO-Project","0:06:00","","","Slip: t70"
"10071","TIME","Open","CoreyM","4:12:00","102.11","","","428.86","01/09/2013","","","Bid","0:00:00","T@11","Billed","G:12413","01/27/2013","Dalton","4:06:00","Override","","Promise you can do something great","UUU-Project","0:06:00","","","Slip: t71"
"10072","TIME","Open","JamesR","5:12:00","105.12","","","546.62","01/09/2013","","","Clean","5:12:00","T@12","Billed","G:12414","01/27/2013","Danvers","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","","0:06:00","","","Slip: t72"
"10073","TIME","Open","SamS","7:12:00","103.13","","","742.54","01/10/2013","","","DesignL","0:00:00","T@13","Billed","G:12415","01/27/2013","Dartmouth","7:06:00","Billable","","Noodle about landscape","AAA-Project","0:06:00","","","Slip: t73"
"10074","TIME","Open","ShawnR","8:12:00","104.14","","","853.95","01/10/2013","","","Planting","0:00:00","T@14","Billed","G:12416","01/27/2013","Dedham","8:06:00","Billable","","Plant all kinds of stuff","DEDHA-Project01","0:06:00","","","Slip: t74"
"10075","TIME","Open","TomH","9:12:00","101.15","","","930.58","01/10/2013","","","Lot Maintenance","0:00:00","T@15","WIP","","","Deerfield","9:06:00","Override","Hold","Mow, trim, dig up, and spread","DEERF-Project02","0:06:00","","","Slip: t75"
"10076","TIME","Open","CoreyM","10:12:00","102.16","","","1042.03","01/10/2013","","","Water Feature","10:12:00","T@16","Billed","G:12417","01/27/2013","Dennis","10:06:00","No Charge","","Make something splash and flow","EEE-Project","0:06:00","","","Slip: t76"
"10077","TIME","Open","JamesR","11:12:00","105.17","","","1177.90","01/10/2013","","","Pave","0:00:00","T@17","Billed","G:12418","01/27/2013","Dighton","11:06:00","Billable","","Create pretty pattern with stones","III-Project","0:06:00","","","Slip: t77"
"10078","TIME","Open","SamS","1:12:00","103.18","","","123.82","01/10/2013","","","Build Structure","0:00:00","T@18","Billed","G:12419","01/27/2013","Douglas","1:06:00","Billable","","Create something new","OOO-Project","0:06:00","","","Slip: t78"
"10079","TIME","Open","ShawnR","2:12:00","104.19","","","229.22","01/10/2013","","","DemoS","0:00:00","T@19","Billed","G:12420","01/27/2013","Dover","2:06:00","Billable","","Rip down something old","UUU-Project","0:06:00","","","Slip: t79"
"10080","TIME","Open","TomH","3:12:00","101.20","","","323.84","01/10/2013","","","Fix","0:00:00","T@20","Billed","G:12421","01/27/2013","Dracut","3:06:00","Billable","","Take something old and make it better","","0:06:00","","","Slip: t80"
"10081","TIME","Open","CoreyM","6:12:00","156.01","","","967.26","01/11/2013","","","DesignS","0:00:00","C@1","Billed","G:12422","01/27/2013","Dudley","6:06:00","Billable","","Noodle about a new structure","AAA-Project","0:06:00","","","Slip: t81"
"10082","TIME","Open","JamesR","4:12:00","193.02","","","810.68","01/11/2013","","","Bid","0:00:00","C@2","Billed","G:12423","01/27/2013","Dunstable","4:06:00","Override","","Promise you can do something great","DUNST-Project01","0:06:00","","","Slip: t82"
"10083","TIME","Open","SamS","5:12:00","278.03","","","1445.76","01/11/2013","","","Clean","5:12:00","C@3","Billed","G:12424","01/27/2013","Duxbury","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","DUXBU-Project02","0:06:00","","","Slip: t83"
"10084","TIME","Open","ShawnR","7:12:00","279.04","","","2009.09","01/11/2013","","","DesignL","0:00:00","C@4","Billed","G:12425","01/27/2013","East.Bridgewater","7:06:00","Billable","","Noodle about landscape","EEE-Project","0:06:00","","","Slip: t84"
"10085","TIME","Open","TomH","8:12:00","132.05","","","1082.81","01/11/2013","","","Planting","0:00:00","C@5","Billed","G:12426","01/27/2013","East.Brookfield","8:06:00","Billable","","Plant all kinds of stuff","III-Project","0:06:00","","","Slip: t85"
"10086","TIME","Open","CoreyM","9:12:00","14.06","","","129.35","01/11/2013","","","Lot Maintenance","0:00:00","C@6","Billed","G:12427","01/27/2013","East.Longmeadow","9:06:00","Override","","Mow, trim, dig up, and spread","OOO-Project","0:06:00","","","Slip: t86"
"10087","TIME","Open","JamesR","10:12:00","321.07","","","3274.91","01/11/2013","","","Water Feature","10:12:00","C@7","Billed","G:12428","01/27/2013","Eastham","10:06:00","No Charge","","Make something splash and flow","UUU-Project","0:06:00","","","Slip: t87"
"10088","TIME","Open","SamS","11:12:00","12.08","","","135.30","01/11/2013","","","Pave","0:00:00","C@8","Billed","G:12429","01/27/2013","Easthampton","11:06:00","Billable","","Create pretty pattern with stones","","0:06:00","","","Slip: t88"
"10089","TIME","Open","ShawnR","1:12:00","280.09","","","336.11","01/12/2013","","","Build Structure","0:00:00","C@9","Billed","G:12430","01/27/2013","Easton","1:06:00","Billable","","Create something new","AAA-Project","0:06:00","","","Slip: t89"
"10090","TIME","Open","TomH","2:12:00","309.10","","","680.02","01/12/2013","","","DemoS","0:00:00","C@10","Billed","G:12431","01/27/2013","Edgartown","2:06:00","Billable","","Rip down something old","EDGAR-Project01","0:06:00","","","Slip: t90"
"10091","TIME","Open","CoreyM","3:12:00","75.11","","","240.35","01/12/2013","","","Fix","0:00:00","C@11","Billed","G:12432","01/27/2013","Egremont","3:06:00","Billable","","Take something old and make it better","EGREM-Project01","0:06:00","","","Slip: t91"
"10092","TIME","Open","JamesR","6:12:00","93.12","","","577.34","01/12/2013","","","DesignS","0:00:00","C@12","Billed","G:12433","01/27/2013","Erving","6:06:00","Billable","","Noodle about a new structure","ERVIN-Project02","0:06:00","","","Slip: t92"
"10093","TIME","Open","SamS","4:12:00","218.13","","","916.15","01/12/2013","","","Bid","0:00:00","C@13","Billed","G:12434","01/27/2013","Essex","4:06:00","Override","","Promise you can do something great","III-Project","0:06:00","","","Slip: t93"
"10094","TIME","Open","ShawnR","5:12:00","263.14","","","1368.33","01/12/2013","","","Clean","5:12:00","C@14","Billed","G:12435","01/27/2013","Everett","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","OOO-Project","0:06:00","","","Slip: t94"
"10095","TIME","Open","TomH","7:12:00","334.15","","","2405.88","01/12/2013","","","DesignL","0:00:00","C@15","Billed","G:12436","01/27/2013","Fairhaven","7:06:00","Billable","","Noodle about landscape","UUU-Project","0:06:00","","","Slip: t95"
"10096","TIME","Open","CoreyM","8:12:00","335.16","","","2748.31","01/12/2013","","","Planting","0:00:00","C@16","Billed","G:12437","01/27/2013","Fall River","8:06:00","Billable","","Plant all kinds of stuff","","0:06:00","","","Slip: t96"
"10097","TIME","Open","JamesR","9:12:00","310.17","","","2853.56","01/13/2013","","","Lot Maintenance","0:00:00","C@17","Billed","G:12438","01/27/2013","Falmouth","9:06:00","Override","","Mow, trim, dig up, and spread","AAA-Project","0:06:00","","","Slip: t97"
"10098","TIME","Open","SamS","10:12:00","108.18","","","1103.44","01/13/2013","","","Water Feature","10:12:00","C@18","Billed","G:12439","01/27/2013","Fitchburg","10:06:00","No Charge","","Make something splash and flow","EEE-Project","0:06:00","","","Slip: t98"
"10099","TIME","Open","ShawnR","11:12:00","68.19","","","763.73","01/13/2013","","","Pave","0:00:00","C@19","Billed","G:12440","01/27/2013","Florida","11:06:00","Billable","","Create pretty pattern with stones","FLORI-Project01","0:06:00","","","Slip: t99"
"10100","TIME","Open","TomH","1:12:00","241.20","","","289.44","01/13/2013","","","Build Structure","0:00:00","C@20","WIP","","","Foxborough","1:06:00","Billable","Hold","Create something new","FOXBO-Project02","0:06:00","","","Slip: t100"
"10101","TIME","Open","CoreyM","2:12:00","102.01","","","224.42","01/13/2013","","","DemoS","0:00:00","A@1","Billed","G:12441","01/27/2013","Framingham","2:06:00","Billable","","Rip down something old","III-Project","0:06:00","","","Slip: t101"
"10102","TIME","Open","JamesR","3:12:00","103.02","","","329.66","01/13/2013","","","Fix","0:00:00","A@2","Billed","G:12442","01/27/2013","Franklin","3:06:00","Billable","","Take something old and make it better","OOO-Project","0:06:00","","","Slip: t102"
"10103","TIME","Open","SamS","6:12:00","106.03","","","657.39","01/13/2013","","","DesignS","0:00:00","A@3","Billed","G:12443","01/27/2013","Freetown","6:06:00","Billable","","Noodle about a new structure","UUU-Project","0:06:00","","","Slip: t103"
"10104","TIME","Open","ShawnR","4:12:00","104.04","","","436.97","01/13/2013","","","Bid","0:00:00","A@4","Billed","G:12444","01/27/2013","Gardner","4:06:00","Override","","Promise you can do something great","","0:06:00","","","Slip: t104"
"10105","TIME","Open","TomH","5:12:00","105.05","","","546.26","01/14/2013","","","Clean","5:12:00","A@5","Billed","G:12445","01/27/2013","Georgetown","5:06:00","Do Not Bill","","Take away wreckage and trash and then sweep up","AAA-Project","0:06:00","","","Slip: t105"
"10106","TIME","Open","CoreyM","7:12:00","107.06","","","770.83","01/14/2013","","","DesignL","0:00:00","A@6","Billed","G:12446","01/27/2013","Gill","7:06:00","Billable","","Noodle about landscape","EEE-Project","0:06:00","","","Slip: t106"
"10107","TIME","Open","JamesR","8:12:00","108.07","","","886.17","01/14/2013","","","Planting","0:00:00","A@7","Billed","G:12447","01/27/2013","Gloucester","8:06:00","Billable","","Plant all kinds of stuff","GLOUC-Project01","0:06:00","","","Slip: t107"
"10108","TIME","Open","SamS","9:12:00","109.08","","","1003.54","01/14/2013","","","Lot Maintenance","0:00:00","A@8","Billed","G:12448","01/27/2013","Goshen","9:06:00","Override","","Mow, trim, dig up, and spread","GOSHE-Project02","0:06:00","","","Slip: t108"
"10109","TIME","Open","ShawnR","10:12:00","110.09","","","1122.92","01/14/2013","","","Water Feature","10:12:00","A@9","Billed","G:12449","01/27/2013","Gosnold","10:06:00","No Charge","","Make something splash and flow","III-Project","0:06:00","","","Slip: t109"
"10110","TIME","Open","TomH","11:12:00","111.10","","","1244.32","01/14/2013","","","Pave","0:00:00","A@10","Billed","G:12450","01/27/2013","Grafton","11:06:00","Billable","","Create pretty pattern with stones","OOO-Project","0:06:00","","","Slip: t110"
"10111","TIME","Open","CoreyM","1:12:00","101.11","","","121.33","01/14/2013","","","Build Structure","0:00:00","A@11","Billed","G:12451","01/27/2013","Granby","1:06:00","Billable","","Create something new","UUU-Project","0:06:00","","","Slip: t111"
"10112","TIME","Open","JamesR","2:12:00","102.12","","","224.66","01/14/2013","","","DemoS","0:00:00","A@12","Billed","G:12452","01/27/2013","Granville","2:06:00","Billable","","Rip down something old","","0:06:00","","","Slip: t112"
"10113","TIME","Open","SamS","3:12:00","103.13","","","330.02","01/15/2013","","","Fix","0:00:00","A@13","Billed","G:12453","01/27/2013","Great Barrington","3:06:00","Billable","","Take something old and make it better","AAA-Project","0:06:00","","","Slip: t113"
"10114","TIME","Open","ShawnR","6:12:00","106.14","","","658.07","01/15/2013","","","DesignS","0:00:00","A@14","Billed","G:12454","01/27/2013","Greenfield","6:06:00","Billable","","Noodle about a new structure","EEE-Project","0:06:00","","","Slip: t114"
"10115","TIME","Open","TomH","4:12:00","104.15","","","437.43","01/15/2013","","","Bid","0:00:00","A@15","Billed","G:12455","01/27/2013","Groton","4:06:00","Override","","Promise you can do something great","GROTO-Project01","0:06:00","","","Slip: t115"
