"Berkley","1524.79","02/27/2013","0","","0.00","0.000","617-735 1735"
"Berlin","815.15","01/27/2013","0","02/27/2013","3.46","0.000","617-812 1812"
"Bernardston","1366.04","02/27/2013","31","","0.00","773.000","617-762 1762"
"Beverly","2535.89","02/27/2013","31","","0.00","773.000","617-668 1668"
"Billerica","1819.06","02/27/2013","0","","0.00","0.000","617-655 1655"
"Blackstone","1485.08","02/27/2013","31","","0.00","773.000","617-845 1845"
"Blandford","(19.84)","","0","01/28/2013","134.01","0.000","617-741 1741"
"Bolton","573.74","02/27/2013","31","02/27/2013","25.01","773.000","617-738 1738"
"Boston","1459.10","02/27/2013","31","","0.00","773.000","617-630 1630"
"Bourne","3001.49","02/27/2013","31","","0.00","773.000","617-884 1884"
"Boxborough","1789.65","02/27/2013","31","","0.00","773.000","617-835 1835"
"Boxford","805.31","02/27/2013","0","01/28/2013","139.01","0.000","617-685 1685"
"Boylston","964.04","02/27/2013","31","","0.00","773.000","617-785 1785"
"Braintree","1701.30","02/27/2013","31","02/27/2013","25.01","773.000","617-640 1640"
"Brewster","1968.72","02/27/2013","31","","0.00","773.000","617-803 1803"
"Bridgewater","1043.20","02/27/2013","0","","0.00","0.000","617-656 1656"
"Brimfield","1153.26","02/27/2013","31","01/28/2013","144.01","773.000","617-731 1731"
"Brockton","1420.16","02/27/2013","31","","0.00","773.000","617-821 1821"
"Brookfield","360.62","02/27/2013","31","","0.00","773.000","617-718 1718"
"Brookline","552.99","02/27/2013","31","02/27/2013","25.01","773.000","617-705 1705"
"Buckland","1029.96","02/27/2013","31","","0.00","773.000","617-779 1779"
"Burlington","306.96","02/27/2013","31","01/28/2013","149.01","773.000","617-799 1799"
"Cambridge","454.71","02/27/2013","0","","0.00","0.000","617-636 1636"
"Canton","805.45","02/27/2013","31","","0.00","773.000","617-797 1797"
"Carlisle","1728.07","02/27/2013","31","","0.00","773.000","617-780 1780"
"Carver","1941.69","02/27/2013","31","02/27/2013","25.01","773.000","617-790 1790"
"Charlemont","890.24","02/27/2013","0","01/28/2013","154.01","0.000","617-765 1765"
"Charlton","1300.18","02/27/2013","31","","0.00","773.000","617-775 1775"
"Chatham","1421.58","02/27/2013","31","","0.00","773.000","617-712 1712"
"Chelmsford","361.01","02/27/2013","31","","0.00","773.000","617-655 1655"
"Chelsea","578.64","02/27/2013","31","","0.00","773.000","617-739 1739"
"Cheshire","846.35","02/27/2013","31","02/27/2013","25.01","773.000","617-793 1793"
"Chester","1141.86","02/27/2013","31","","0.00","773.000","617-765 1765"
"Chesterfield","458.68","02/27/2013","0","","0.00","0.000","617-762 1762"
"Chicopee","788.72","02/27/2013","31","","0.00","773.000","617-848 1848"
"Chilmark","1661.35","02/27/2013","31","","0.00","773.000","617-714 1714"
"Clarksburg","1696.65","02/27/2013","31","01/28/2013","164.01","773.000","617-798 1798"
"Clinton","951.40","02/27/2013","0","02/27/2013","25.01","0.000","617-850 1850"
"Cohasset","1193.84","02/27/2013","31","","0.00","773.000","617-775 1775"
"Colrain","1332.24","02/27/2013","31","","0.00","773.000","617-761 1761"
"Concord","366.75","02/27/2013","31","","0.00","773.000","617-635 1635"
"Conway","479.44","02/27/2013","31","01/28/2013","169.01","773.000","617-775 1775"
"Cummington","994.45","02/27/2013","31","","0.00","773.000","617-779 1779"
"Dalton","1099.63","02/27/2013","31","02/27/2013","25.01","773.000","617-784 1784"
"Danvers","450.42","02/27/2013","0","","0.00","0.000","617-775 1775"
"Dartmouth","775.52","02/27/2013","31","","0.00","773.000","617-664 1664"
"Dedham","717.13","02/27/2013","31","01/28/2013","174.01","773.000","617-636 1636"
"Deerfield","871.14","02/27/2013","0","","0.00","0.000","617-677 1677"
"Dennis","1006.17","02/27/2013","0","","0.00","0.000","617-793 1793"
"Dighton","1225.02","01/27/2013","0","02/27/2013","5.20","0.000","617-712 1712"
"Douglas","1342.81","02/27/2013","31","","0.00","773.000","617-775 1775"
"Dover","185.92","02/27/2013","31","01/28/2013","179.01","773.000","617-836 1836"
"Dracut","571.04","02/27/2013","31","","0.00","773.000","617-701 1701"
"Dudley","1529.42","02/27/2013","31","","0.00","773.000","617-732 1732"
"Dunstable","2091.28","02/27/2013","31","","0.00","773.000","617-673 1673"
"Duxbury","1189.43","02/27/2013","0","02/27/2013","25.01","0.000","617-637 1637"
"East.Bridgewater","1925.32","01/27/2013","0","01/28/2013","184.01","0.000","617-823 1823"
"East.Brookfield","2108.68","02/27/2013","31","01/28/2013","185.01","773.000","617-920 1920"
"East.Longmeadow","134.52","01/27/2013","0","02/27/2013","120.47","0.000","617-894 1894"
"Eastham","3071.99","02/27/2013","0","","0.00","0.000","617-646 1646"
"Easthampton","141.31","02/27/2013","31","","0.00","773.000","617-809 1809"
"Easton","3397.69","02/27/2013","31","02/27/2013","25.01","773.000","617-725 1725"
"Edgartown","1095.98","02/27/2013","31","","0.00","773.000","617-671 1671"
"Egremont","422.87","02/27/2013","31","","0.00","773.000","617-775 1775"
"Erving","912.88","02/27/2013","31","","0.00","773.000","617-838 1838"
"Essex","2363.36","02/27/2013","31","","0.00","773.000","617-819 1819"
"Everett","955.39","02/27/2013","0","01/28/2013","194.01","0.000","617-870 1870"
"Fairhaven","2502.12","01/27/2013","0","02/27/2013","10.63","0.000","617-812 1812"
"Fall River","5380.06","02/27/2013","31","","0.00","773.000","617-803 1803"
"Falmouth","5625.43","02/27/2013","31","","0.00","773.000","617-686 1686"
"Fitchburg","1034.06","02/27/2013","0","","0.00","0.000","617-764 1764"
"Florida","597.80","02/27/2013","31","01/28/2013","199.01","773.000","617-805 1805"
"Foxborough","2809.50","02/27/2013","0","","0.00","0.000","617-778 1778"
"Framingham","335.44","02/27/2013","31","02/27/2013","25.01","773.000","617-700 1700"
"Franklin","577.73","02/27/2013","31","","0.00","773.000","617-778 1778"
"Freetown","1029.48","02/27/2013","31","","0.00","773.000","617-683 1683"
"Gardner","1040.24","02/27/2013","31","01/28/2013","204.01","773.000","617-785 1785"
"Georgetown","454.49","02/27/2013","0","","0.00","0.000","617-838 1838"
"Gill","805.06","02/27/2013","31","","0.00","773.000","617-793 1793"
"Gloucester","1701.25","02/27/2013","31","02/27/2013","25.01","773.000","617-642 1642"
"Goshen","1969.82","02/27/2013","31","","0.00","773.000","617-781 1781"
"Gosnold","834.77","02/27/2013","0","01/28/2013","209.01","0.000","617-864 1864"
"Grafton","1299.59","02/27/2013","31","","0.00","773.000","617-735 1735"
"Granby","1420.93","02/27/2013","31","","0.00","773.000","617-768 1768"
"Granville","360.83","02/27/2013","31","","0.00","773.000","617-775 1775"
"Great Barrington","553.35","02/27/2013","31","02/27/2013","25.01","773.000","617-761 1761"
"Greenfield","472.38","02/27/2013","31","01/28/2013","214.01","773.000","617-775 1775"
"Groton","456.86","02/27/2013","31","","0.00","773.000","617-655 1655"
"Groveland","(1.01)","","0","","0.00","0.000","617-850 1850"
"Hadley","774.75","02/27/2013","31","01/28/2013","31.01","773.000","617-661 1661"
"Halifax","894.33","02/27/2013","31","01/28/2013","32.01","773.000","617-734 1734"
"Hamilton","825.72","01/27/2013","0","02/27/2013","3.51","0.000","617-793 1793"
"Hampden","0.00","","0","","0.00","0.000","617-878 1878"
"Hancock","1193.26","02/27/2013","31","","0.00","773.000","617-776 1776"
"Hanover","131.62","02/27/2013","31","","0.00","773.000","617-727 1727"
"Hanson","236.74","02/27/2013","31","","0.00","773.000","617-820 1820"
"Hardwick","122.76","02/27/2013","31","01/28/2013","224.01","773.000","617-739 1739"
"Harvard","(1.01)","","0","","0.00","0.000","617-732 1732"
"Harwich","447.69","02/27/2013","31","","0.00","773.000","617-694 1694"
"Hatfield","0.00","","0","","0.00","0.000","617-670 1670"
"Haverhill","775.15","02/27/2013","31","","0.00","773.000","617-641 1641"
"Hawley","761.45","01/27/2013","0","01/28/2013","229.01","0.000","617-792 1792"
"Heath","971.43","02/27/2013","31","","0.00","773.000","617-785 1785"
"Hingham","0.00","","0","","0.00","0.000","617-635 1635"
"Hinsdale","1229.63","02/27/2013","31","","0.00","773.000","617-804 1804"
"Holbrook","129.26","02/27/2013","31","","0.00","773.000","617-872 1872"
"Holden","3.26","02/27/2013","31","01/28/2013","234.01","773.000","617-741 1741"
"Holland","338.06","02/27/2013","31","","0.00","773.000","617-835 1835"
"Holliston","661.53","02/27/2013","31","","0.00","773.000","617-724 1724"
"Holyoke","459.38","01/27/2013","0","02/27/2013","1.95","0.000","617-850 1850"
"Hopedale","0.00","","0","","0.00","0.000","617-886 1886"
"Hopkinton","683.46","02/27/2013","31","01/28/2013","239.01","773.000","617-715 1715"
"Hubbardston","866.69","02/27/2013","31","","0.00","773.000","617-775 1775"
"Hudson","1681.60","02/27/2013","31","","0.00","773.000","617-866 1866"
"Hull","0.00","","0","","0.00","0.000","617-644 1644"
"Huntington","267.25","01/27/2013","0","02/27/2013","1.13","0.000","617-775 1775"
"Ipswich","31.99","02/27/2013","31","01/28/2013","244.01","773.000","617-634 1634"
"Kingston","666.45","02/27/2013","31","","0.00","773.000","617-726 1726"
"Lakeville","956.05","02/27/2013","31","","0.00","773.000","617-853 1853"
"Lancaster","887.57","02/27/2013","31","","0.00","773.000","617-653 1653"
"Lanesborough","259.17","02/27/2013","31","","0.00","773.000","617-765 1765"
"Lawrence","(249.01)","","0","01/28/2013","249.01","0.000","617-847 1847"
"Lee","0.00","","0","","0.00","0.000","617-777 1777"
"Leicester","1182.80","02/27/2013","31","","0.00","773.000","617-714 1714"
"Lenox","595.87","02/27/2013","31","","0.00","773.000","617-775 1775"
"Leominster","0.00","","0","","0.00","0.000","617-740 1740"
"Leverett","27.29","02/27/2013","31","01/28/2013","254.01","773.000","617-774 1774"
"Lexington","369.60","01/27/2013","0","02/27/2013","1.57","0.000","617-713 1713"
"Leyden","197.97","02/27/2013","31","","0.00","773.000","617-809 1809"
"Lincoln","612.18","02/27/2013","31","","0.00","773.000","617-754 1754"
"Littleton","765.27","02/27/2013","31","","0.00","773.000","617-715 1715"
"Longmeadow","(52.88)","","0","01/28/2013","259.01","1.000","617-783 1783"
"Lowell","0.00","","0","","0.00","0.000","617-826 1826"
"Ludlow","800.28","01/27/2013","0","02/27/2013","3.40","0.000","617-775 1775"
"Lunenburg","925.10","02/27/2013","31","","0.00","773.000","617-728 1728"
"Lynn","1047.63","02/27/2013","31","","0.00","773.000","617-629 1629"
"Lynnfield","(264.01)","","0","01/28/2013","264.01","0.000","617-814 1814"
"Malden","1299.00","02/27/2013","31","","0.00","773.000","617-649 1649"
"Manchester-by-the-Sea","126.66","02/27/2013","31","","0.00","773.000","617-645 1645"
"Mansfield","233.53","01/27/2013","0","02/27/2013","0.99","0.000","617-775 1775"
"Marblehead","344.51","02/27/2013","31","","0.00","773.000","617-649 1649"
"Marion","416.82","02/27/2013","31","01/28/2013","269.01","773.000","617-852 1852"
"Marlborough","455.63","02/27/2013","31","","0.00","773.000","617-660 1660"
"Marshfield","0.00","","0","","0.00","0.000","617-640 1640"
"Mashpee","805.52","02/27/2013","31","","0.00","773.000","617-870 1870"
"Mattapoisett","922.14","01/27/2013","0","02/27/2013","3.92","0.000","617-857 1857"
"Maynard","948.50","02/27/2013","31","01/28/2013","274.01","773.000","617-871 1871"
"Medfield","0.00","","0","","0.00","0.000","617-651 1651"
"Medford","1300.29","02/27/2013","31","","0.00","773.000","617-630 1630"
"Medway","126.80","02/27/2013","31","","0.00","773.000","617-713 1713"
"Melrose","234.78","02/27/2013","31","","0.00","773.000","617-850 1850"
"Mendon","63.40","01/27/2013","0","02/27/2013","0.27","0.000","617-667 1667"
"Merrimac","687.69","02/27/2013","31","","0.00","773.000","617-876 1876"
"Methuen","447.47","02/27/2013","31","","0.00","773.000","617-725 1725"
"Middleborough","0.00","","0","","0.00","0.000","617-669 1669"
"Middlefield","774.77","02/27/2013","31","","0.00","773.000","617-783 1783"
"Middleton","605.81","02/27/2013","31","01/28/2013","284.01","773.000","617-728 1728"
"Milford","966.85","01/27/2013","0","02/27/2013","4.11","0.000","617-780 1780"
"Millbury","0.00","","0","","0.00","0.000","617-813 1813"
"Millis","1229.05","02/27/2013","31","","0.00","773.000","617-885 1885"
"Millville","128.18","02/27/2013","31","","0.00","773.000","617-916 1916"
"Milton","(50.85)","","0","01/28/2013","289.01","1.000","617-662 1662"
"Monroe","337.89","02/27/2013","31","","0.00","773.000","617-822 1822"
"Monson","658.40","01/27/2013","0","02/27/2013","2.80","0.000","617-775 1775"
"Montague","461.11","02/27/2013","31","","0.00","773.000","617-775 1775"
"Monterey","0.00","","0","","0.00","0.000","617-847 1847"
"Montgomery","487.85","02/27/2013","31","01/28/2013","294.01","773.000","617-780 1780"
"Mount Washington","866.27","02/27/2013","31","","0.00","773.000","617-779 1779"
"Nahant","981.61","02/27/2013","31","","0.00","773.000","617-853 1853"
"Nantucket","(1.01)","","0","","0.00","0.000","617-671 1671"
"Natick","1157.73","02/27/2013","31","","0.00","773.000","617-781 1781"
"Needham","(168.98)","","0","01/28/2013","299.01","1.000","617-711 1711"
"New Ashford","0.00","","0","","0.00","0.000","617-835 1835"
"New Bedford","1133.01","02/27/2013","31","","0.00","773.000","617-787 1787"
"New Braintree","913.15","02/27/2013","31","","0.00","773.000","617-775 1775"
"New Marlborough","279.69","01/27/2013","0","02/27/2013","1.19","0.000","617-775 1775"
"New Salem","(304.01)","","0","01/28/2013","304.01","0.000","617-775 1775"
"Newbury","1707.37","02/27/2013","31","","0.00","773.000","617-635 1635"
"Newburyport","1935.01","02/27/2013","31","","0.00","773.000","617-764 1764"
"Newton","2873.65","02/27/2013","31","","0.00","773.000","617-688 1688"
"Norfolk","0.00","","0","","0.00","0.000","617-870 1870"
"North.Adams","686.08","01/27/2013","0","01/28/2013","309.01","0.000","617-878 1878"
"North.Andover","(12.01)","","0","01/28/2013","310.01","1.000","617-855 1855"
"North.Attleborough","783.77","02/27/2013","31","","0.00","773.000","617-887 1887"
"North.Brookfield","481.67","02/27/2013","31","","0.00","773.000","617-812 1812"
"North.Reading","1303.34","01/27/2013","0","02/27/2013","5.53","0.000","617-853 1853"
"Northampton","(195.46)","","0","01/28/2013","314.01","1.000","617-656 1656"
"Northborough","(1.01)","","0","","0.00","0.000","617-775 1775"
"Northbridge","1076.53","02/27/2013","31","","0.00","773.000","617-775 1775"
"Northfield","845.72","02/27/2013","0","","0.00","0.000","617-723 1723"
"Norton","3283.55","02/27/2013","0","","0.00","0.000","617-711 1711"
"Norwell","(319.01)","","0","01/28/2013","319.01","0.000","617-849 1849"
"Norwood","2937.63","02/27/2013","0","","0.00","0.000","617-872 1872"
"Oak Bluffs","101.05","02/27/2013","0","02/27/2013","25.01","0.000","617-880 1880"
"Oakham","233.42","02/27/2013","0","","0.00","0.000","617-775 1775"
"Orange","342.89","02/27/2013","0","","0.00","0.000","617-810 1810"
"Orleans","358.73","02/27/2013","0","01/28/2013","324.01","0.000","617-797 1797"
"Otis","0.00","","0","","0.00","0.000","617-773 1773"
"Oxford","0.00","","0","","0.00","0.000","617-713 1713"
"Palmer","776.73","02/27/2013","0","02/27/2013","25.01","0.000","617-775 1775"
"Paxton","921.71","02/27/2013","0","","0.00","0.000","617-775 1775"
"Peabody","1298.65","02/27/2013","-741","01/28/2013","329.01","1.000","617-868 1868"
"Pelham","0.00","","0","","0.00","0.000","617-743 1743"
"Pembroke","1294.21","02/27/2013","0","","0.00","0.000","617-712 1712"
"Pepperell","126.19","02/27/2013","0","","0.00","0.000","617-775 1775"
"Peru","207.66","02/27/2013","0","02/27/2013","25.01","0.000","617-771 1771"
"Petersham","9.24","02/27/2013","0","01/28/2013","334.01","0.000","617-754 1754"
"Phillipston","684.46","02/27/2013","0","","0.00","0.000","617-786 1786"
"Pittsfield","454.97","02/27/2013","0","","0.00","0.000","617-761 1761"
"Plainfield","0.00","","0","","0.00","0.000","617-807 1807"
"Plainville","802.57","02/27/2013","0","","0.00","0.000","617-905 1905"
"Plymouth","558.63","02/27/2013","0","02/27/2013","25.01","0.000","617-620 1620"
"Plympton","1044.83","02/27/2013","0","","0.00","0.000","617-707 1707"
"Princeton","0.00","","0","","0.00","0.000","617-771 1771"
"Provincetown","1222.26","02/27/2013","0","","0.00","0.000","617-727 1727"
"Quincy","128.59","02/27/2013","0","","0.00","0.000","617-792 1792"
"Randolph","139.03","02/27/2013","0","01/28/2013","344.01","0.000","617-793 1793"
"Raynham","311.28","02/27/2013","0","02/27/2013","25.01","0.000","617-731 1731"
"Reading","658.08","02/27/2013","0","","0.00","0.000","617-644 1644"
"Rehoboth","458.94","02/27/2013","0","","0.00","0.000","617-645 1645"
"Revere","0.00","","0","","0.00","0.000","617-846 1846"
"Richmond","430.42","02/27/2013","0","01/28/2013","349.01","0.000","617-765 1765"
"Rochester","0.00","","0","","0.00","0.000","617-686 1686"
"Rockland","950.97","02/27/2013","0","02/27/2013","25.01","0.000","617-874 1874"
"Rockport","0.00","","0","","0.00","0.000","617-840 1840"
"Rowe","1201.26","02/27/2013","0","","0.00","0.000","617-785 1785"
"Rowley","(224.04)","","0","01/28/2013","354.01","0.000","617-639 1639"
"Royalston","231.43","02/27/2013","0","","0.00","0.000","617-765 1765"
"Russell","339.99","02/27/2013","0","","0.00","0.000","617-792 1792"
"Rutland","653.12","02/27/2013","0","02/27/2013","25.01","0.000","617-713 1713"
"Salem","450.69","02/27/2013","0","","0.00","0.000","617-626 1626"
"Salisbury","(359.01)","","0","01/28/2013","359.01","0.000","617-639 1639"
"Sandisfield","756.78","02/27/2013","0","","0.00","0.000","617-762 1762"
"Sandwich","2669.35","02/27/2013","0","","0.00","0.000","617-639 1639"
"Saugus","2799.31","02/27/2013","31","","0.00","773.000","617-815 1815"
"Savoy","0.00","","0","","0.00","0.000","617-797 1797"
"Scituate","2583.40","02/27/2013","0","01/28/2013","364.01","0.000","617-636 1636"
"Seekonk","433.12","02/27/2013","0","","0.00","0.000","617-812 1812"
"Sharon","581.29","02/27/2013","0","","0.00","0.000","617-775 1775"
"Sheffield","243.17","02/27/2013","0","","0.00","0.000","617-733 1733"
"Shelburne","671.11","02/27/2013","0","","0.00","0.000","617-775 1775"
"Sherborn","395.97","02/27/2013","0","02/27/2013","25.01","0.000","617-674 1674"
"Shirley","0.00","","0","","0.00","0.000","617-775 1775"
"Shrewsbury","1109.05","02/27/2013","0","","0.00","0.000","617-727 1727"
"Shutesbury","273.92","02/27/2013","0","","0.00","0.000","617-761 1761"
"Somerset","3216.10","02/27/2013","0","","0.00","0.000","617-790 1790"
"Somerville","(374.01)","","0","01/28/2013","374.01","0.000","617-842 1842"
"South.Hadley","0.00","","0","","0.00","0.000","617-775 1775"
"Southampton","41.38","02/27/2013","0","","0.00","0.000","617-775 1775"
"Southborough","416.80","02/27/2013","0","","0.00","0.000","617-727 1727"
"Southbridge","495.47","02/27/2013","0","","0.00","0.000","617-816 1816"
"Southwick","127.89","02/27/2013","0","01/28/2013","379.01","0.000","617-775 1775"
"Spencer","656.07","02/27/2013","0","","0.00","0.000","617-775 1775"
"Springfield","0.00","","0","","0.00","0.000","617-636 1636"
"Sterling","801.36","02/27/2013","0","","0.00","0.000","617-781 1781"
"Stockbridge","921.28","02/27/2013","0","","0.00","0.000","617-739 1739"
"Stoneham","659.29","02/27/2013","0","01/28/2013","384.01","0.000","617-725 1725"
"Stoughton","0.00","","0","","0.00","0.000","617-726 1726"
"Stow","1293.62","02/27/2013","0","","0.00","0.000","617-683 1683"
"Sturbridge","100.11","02/27/2013","0","02/27/2013","25.01","0.000","617-738 1738"
"Sudbury","233.56","02/27/2013","0","","0.00","0.000","617-639 1639"
"Sunderland","(45.92)","","0","01/28/2013","389.01","0.000","617-714 1714"
"Sutton","684.13","02/27/2013","0","","0.00","0.000","617-714 1714"
"Swampscott","454.75","02/27/2013","0","","0.00","0.000","617-852 1852"
"Swansea","0.00","","0","","0.00","0.000","617-667 1667"
"Taunton","777.18","02/27/2013","0","02/27/2013","25.01","0.000","617-639 1639"
"Templeton","528.21","02/27/2013","0","01/28/2013","394.01","0.000","617-762 1762"
"Tewksbury","1044.35","02/27/2013","0","","0.00","0.000","617-734 1734"
"Tisbury","(1.01)","","0","","0.00","0.000","617-671 1671"
"Tolland","1294.90","02/27/2013","0","","0.00","0.000","617-810 1810"
"Topsfield","126.28","02/27/2013","0","","0.00","0.000","617-650 1650"
"Townsend","(165.20)","","0","01/28/2013","399.01","0.000","617-732 1732"
"Truro","0.00","","0","","0.00","0.000","617-709 1709"
"Tyngsborough","657.76","02/27/2013","0","","0.00","0.000","617-809 1809"
"Tyringham","458.72","02/27/2013","0","","0.00","0.000","617-762 1762"
"Upton","0.00","","0","","0.00","0.000","617-735 1735"
"Uxbridge","375.04","02/27/2013","0","01/28/2013","404.01","0.000","617-727 1727"
"Wakefield","835.73","02/27/2013","0","02/27/2013","25.01","0.000","617-812 1812"
"Wales","976.51","02/27/2013","0","","0.00","0.000","617-775 1775"
"Walpole","0.00","","0","","0.00","0.000","617-724 1724"
"Waltham","1200.68","02/27/2013","0","","0.00","0.000","617-738 1738"
"Ware","(279.10)","","0","01/28/2013","409.01","0.000","617-775 1775"
"Wareham","231.32","02/27/2013","0","","0.00","0.000","617-739 1739"
"Warren","314.81","02/27/2013","0","02/27/2013","25.01","0.000","617-742 1742"
"Warwick","677.81","02/27/2013","0","","0.00","0.000","617-763 1763"
"Washington","450.48","02/27/2013","0","","0.00","0.000","617-777 1777"
"Watertown","(100.03)","","0","01/28/2013","414.01","0.000","617-630 1630"
"Wayland","757.41","02/27/2013","0","","0.00","0.000","617-780 1780"
"Webster","871.22","02/27/2013","0","","0.00","0.000","617-832 1832"
"Wellesley","981.25","02/27/2013","0","02/27/2013","25.01","0.000","617-881 1881"
"Wellfleet","0.00","","0","","0.00","0.000","617-775 1775"
"Wendell","794.60","02/27/2013","0","01/28/2013","419.01","0.000","617-781 1781"
"Wenham","126.30","02/27/2013","0","","0.00","0.000","617-643 1643"
"West.Boylston","(46.48)","","0","01/28/2013","421.01","0.000","617-808 1808"
"West.Bridgewater","965.48","02/27/2013","0","01/28/2013","13.01","0.000","617-822 1822"
"West.Brookfield","999.41","02/27/2013","0","02/27/2013","25.01","0.000","617-848 1848"
"West.Newbury","602.65","02/27/2013","0","01/28/2013","424.01","0.000","617-819 1819"
"West.Springfield","0.00","","0","","0.00","0.000","617-774 1774"
"West.Stockbridge","584.51","02/27/2013","0","","0.00","0.000","617-775 1775"
"West.Tisbury","2273.43","02/27/2013","0","02/27/2013","422.01","0.000","617-892 1892"
"Westborough","1502.95","02/27/2013","0","","0.00","0.000","617-717 1717"
"Westfield","(429.01)","","0","01/28/2013","429.01","0.000","617-669 1669"
"Westford","2412.30","02/27/2013","0","","0.00","0.000","617-729 1729"
"Westhampton","16.36","02/27/2013","0","","0.00","0.000","617-778 1778"
"Westminster","257.80","02/27/2013","0","","0.00","0.000","617-770 1770"
"Weston","1015.48","02/27/2013","0","","0.00","0.000","617-713 1713"
"Westport","1830.14","02/27/2013","0","01/28/2013","434.01","0.000","617-787 1787"
"Westwood","1098.22","02/27/2013","0","02/27/2013","25.01","0.000","617-897 1897"
"Weymouth","0.00","","0","","0.00","0.000","617-635 1635"
"Whately","315.76","02/27/2013","0","","0.00","0.000","617-771 1771"
"Whitman","2517.30","02/27/2013","0","","0.00","0.000","617-875 1875"
"Wilbraham","(25.77)","","0","01/28/2013","439.01","0.000","617-763 1763"
"Williamsburg","0.00","","0","","0.00","0.000","617-775 1775"
"Williamstown","1267.02","02/27/2013","0","02/27/2013","25.01","0.000","617-765 1765"
"Wilmington","126.07","02/27/2013","0","","0.00","0.000","617-730 1730"
"Winchendon","233.45","02/27/2013","0","","0.00","0.000","617-764 1764"
"Winchester","(101.09)","","0","01/28/2013","444.01","0.000","617-850 1850"
"Windsor","683.81","02/27/2013","0","","0.00","0.000","617-771 1771"
"Winthrop","454.53","02/27/2013","0","","0.00","0.000","617-852 1852"
"Woburn","0.00","","0","","0.00","0.000","617-642 1642"
"Worcester","801.82","02/27/2013","0","","0.00","0.000","617-684 1684"
"Worthington","822.77","02/27/2013","0","01/28/2013","449.01","0.000","617-768 1768"
"Wrentham","(1.01)","","0","","0.00","0.000","617-673 1673"
"Yarmouth","0.00","","0","","0.00","0.000","617-639 1639"
